,Unnamed: 0,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,Hurst
266,266,2013/1/22,6180.98,6188.58,6149.18,6179.17,6192.163376931103,6218.3150248687525,6250.653692845158,6286.913810650677,6326.348983088361,6368.494254746769,6413.026058810713,6459.703601864703,6508.339319974043,6558.78217479593,6610.907420111668,6664.609946215019,6719.799745494655,6776.398706071876,6834.338274270742,6893.557706464424,6954.0027330788,7015.624518394257,7078.378837440404,7142.225415359992,7207.127390468631,6169.816820843401,6143.869136190372,6112.082933682758,6076.831162481921,6038.951354490333,5998.986924094999,5957.330191713733,5914.282777521188,5870.086343401094,5824.940170632925,5779.012067870505,5732.445569766193,5685.364922669686,5637.878675315768,5590.082349922401,5542.060484178404,5493.888229101315,5445.632624755162,5397.353636728356,5349.105011196901,5300.934989844242,0.41118113365341036
267,267,2013/1/23,6179.17,6200.49,6178.47,6197.64,6190.350102060089,6216.494091910709,6248.823290031357,6285.072789647976,6324.496414133375,6366.629344230785,6411.148107876324,6457.811982166957,6506.433458093055,6556.861541540949,6608.971522821853,6662.658323009209,6717.831960848961,6774.414347336208,6832.336948869846,6891.539039610835,6951.966365877019,7013.570106249535,7076.306048708559,7140.133930190682,7205.016899805865,6168.0100897998245,6142.0700035064765,6110.293109074045,6075.051660784117,6037.182945281498,5997.230217823079,5955.5856839419885,5912.5508754882885,5868.367383578938,5823.234431137111,5777.31977767658,5730.766915817908,5683.700055527254,5636.227713752664,5588.445384739961,5540.437581422472,5492.279432810974,5444.037959337898,5395.7731090317,5347.538612329688,5299.382696788511,0.41545482947437345
268,268,2013/1/24,6197.64,6271.4,6186.48,6264.91,6208.853520219009,6235.075656405227,6267.501488910313,6303.859340984935,6343.400805624311,6385.659674192243,6430.311507742726,6477.114863834014,6525.881672978061,6576.460489728531,6628.726231630079,6682.573505667395,6737.912061625745,6794.6635770863695,6852.759313596117,6912.138363801885,6972.746311853218,7034.534190400388,7097.457655270548,7161.476323050989,7226.553232701613,6186.44673199588,6160.429108849875,6128.5572309099225,6093.2104433025925,6055.228535384918,6015.1563862442745,5973.387373745378,5930.2239310394825,5885.908371377413,5840.6405131745205,5794.588617390278,5747.89660555539,5700.689058908872,5653.074818764018,5605.149664806078,5556.998362583838,5508.696265674291,5460.31059483894,5411.901477295369,5363.522804085172,5315.222946920759,0.4168737714076238
269,269,2013/1/25,6264.91,6284.45,6247.33,6284.45,6276.2452332428575,6302.751987945358,6335.529774702807,6372.282259687547,6412.252912586694,6454.970464474175,6500.106954900975,6547.418320777319,6596.714451284195,6647.842257166464,6700.675298307355,6755.107037741901,6811.046245667664,6868.413749544046,6927.140064821681,6987.163623051043,7048.429417744874,7110.88795005539,7174.494394492259,7239.207929315896,7304.99119230621,6253.595238792235,6227.295216941395,6195.077397444814,6159.346951154123,6120.9527826105295,6080.445685090714,6038.223306234495,5994.59136184234,5949.794795264982,5904.035593773143,5857.483844652888,5810.285031578152,5762.565088009109,5714.434036636992,5665.988696752352,5617.314753960396,5568.488379735757,5519.577524462928,5470.642967988222,5421.739186293691,5372.915076124675,0.4079798167135258
270,270,2013/1/28,6284.45,6311.26,6277.04,6294.41,6295.8205873752495,6322.41001556977,6355.290034913679,6392.157149407319,6432.252469150466,6475.103255348397,6520.380524656768,6567.8394527629325,6617.289335899951,6668.576607333511,6721.574432585249,6776.175942405732,6832.289622450467,6889.836053242917,6948.745533514227,7008.956302785376,7070.413183006104,7133.066520943733,7196.871351299042,7261.786725011098,7327.775163328565,6273.09994851129,6246.717897959803,6214.39959239192,6178.557704289531,6140.043785892653,6099.410348379839,6057.056279637755,6013.288248982043,5968.351963731804,5922.450041147858,5875.753099011612,5828.407074754676,5780.538294618574,5732.2571244508445,5683.6606855174805,5634.834930673611,5585.856268969607,5536.792862724452,5487.705681354335,5438.649370749681,5389.672980162797,0.41369102632121263
271,271,2013/1/29,6294.41,6346.37,6285.77,6339.19,6305.798608212436,6332.430177040555,6365.362306750951,6402.287850615555,6442.446715996688,6485.365414872822,6530.714442505678,6578.248586569315,6627.776841057214,6679.14539585264,6732.227215461801,6786.915261262014,6843.117873870974,6900.755507943058,6959.758351742362,7020.064546907891,7081.618827939668,7144.371462911383,7208.277415259919,7273.295671025644,7339.388692058486,6283.041960220695,6256.618097701018,6224.248572006719,6188.349879378,6149.77492164956,6109.077085655155,6066.655891464597,6022.818494422751,5977.810991261464,5931.836320362401,5885.065369912989,5837.644308635851,5789.699662982456,5741.341973715224,5692.668516024168,5643.765378988023,5594.709092755131,5545.567927672496,5496.402949784554,5447.268891588046,5398.214880071687,0.4128133815973251
272,272,2013/1/30,6339.19,6354.46,6316.29,6323.11,6350.659629606936,6377.480662046754,6410.647079127759,6447.835320505594,6488.2798860543,6531.503919240667,6577.175571147664,6625.047884947809,6674.928495770291,6726.66249925491,6780.121956145738,6835.199066320679,6891.8015183097605,6949.849200861963,7009.271805583313,7070.007034037032,7131.999227550615,7195.198300392444,7259.558895598082,7325.039707424374,7391.602930665501,6327.741085155149,6301.129236698168,6268.529426138315,6232.375341271735,6193.525951689146,6152.538581156026,6109.815592027442,6065.6663248278655,6020.338627082563,5974.036880927383,5926.933190290864,5879.174763776319,5830.889027975895,5782.187310066522,5733.167577278132,5683.916531148604,5634.511246280811,5585.020478714004,5535.505728931662,5486.02211881114,5436.61912484278,0.4227778394282817
273,273,2013/1/31,6323.11,6323.11,6276.88,6276.88,6334.550535725213,6361.303533889102,6394.385820980839,6431.479730603141,6471.821704398953,6514.936095430149,6560.491896548219,6608.2427773567815,6657.996860938083,6709.599635862581,6762.92348740528,6817.860888890054,6874.319763004363,6932.220201707519,6991.492074949939,7052.073242321164,7113.908186332571,7176.946948300094,7241.144286311846,7306.45899940089,7372.853378258158,6311.690126491772,6285.145781694278,6252.62866386864,6216.566287514449,6177.815443358718,6136.932041458527,6094.317423535916,6050.280145441661,6005.067426010583,5958.883128942459,5911.898921606714,5864.261639197071,5816.098385075169,5767.520204025233,5718.624814773359,5669.498698930155,5620.218735590928,5570.8535063882455,5521.464355803357,5472.106265891369,5422.828587640475,0.42774120989467374
274,274,2013/2/1,6276.88,6353.95,6275.5,6347.24,6288.23689081526,6314.794290435851,6347.634703808444,6384.457409633589,6424.5044321398345,6467.303601974914,6512.526332074815,6559.92809303258,6609.318410795485,6660.543903609635,6713.4778897764645,6768.013628777012,6824.059716501347,6881.536829138493,6940.375349378988,7000.513591138042,7061.896442830695,7124.474311034585,7188.202284613917,7253.039463833377,7318.948415087049,6265.543620334564,6239.193348558097,6206.913972343323,6171.115257962252,6132.64773190874,6092.063239828218,6049.760189122777,6006.0448797063245,5961.16272292864,5915.316091985802,5868.675399139784,5821.386406031734,5773.575286735582,5725.352274156532,5676.814372572137,5628.047431302114,5579.127767357517,5530.123460951692,5481.09540805948,5432.098188747028,5383.180793183852,0.43428660534021635
275,275,2013/2/4,6347.24,6347.26,6236.66,6246.84,6358.724194641008,6385.579286528665,6418.787820923947,6456.023286843576,6496.519212069569,6539.798134518941,6585.5277838669135,6633.460889680879,6683.404842810048,6735.204542184528,6788.731886081105,6843.878937484642,6900.553267700833,6958.674663747117,7018.172727946414,7078.985082750511,7141.055998807161,7204.335326781961,7268.777652112648,7334.341616602796,7400.98936703858,6335.776546426306,6309.130904159692,6276.489695806903,6240.289699651471,6201.390976070982,6160.351556564289,6117.574314437691,6073.368983040487,6027.983724634146,5981.623180894961,5934.45967430252,5886.64060039715,5838.2935475872655,5789.529984421768,5740.448002537051,5691.134413571397,5641.666390003047,5592.112775183055,5542.535147693034,5492.988699408414,5443.522969648659,0.4215519688703867
276,276,2013/2/5,6246.84,6296.47,6244.07,6282.76,6258.14253881234,6284.572839574165,6317.256084732979,6353.902563820799,6393.757928599623,6436.352269433377,6481.358571815654,6528.533476612528,6577.687421345265,6628.667758317,6681.348412104614,6735.623153029752,6791.401014425841,6848.603052111161,6907.159981951963,6967.010413081781,7028.099497669621,7090.3778796381785,7153.800862788137,7218.32774312284,7283.921266186765,6235.55787417487,6209.333709981179,6177.20881695893,6141.581428679362,6103.298001172047,6062.907739050054,6020.807143010497,5977.301047071898,5932.633688090188,5887.0064707403335,5840.5889917223785,5793.5263150889095,5745.944011067809,5697.951785009749,5649.646176947548,5601.112625341778,5552.42708196423,5503.657301208796,5454.863887613317,5406.101160033724,5357.4178741815385,0.41380632235471776
277,277,2013/2/6,6282.76,6321.45,6265.55,6295.34,6294.127529622756,6320.709807448723,6353.580984772616,6390.43818504568,6430.52272244664,6473.361985308611,6518.627078756702,6566.073244315867,6615.509829502785,6666.783308879964,6719.76688207708,6774.353708583732,6830.452298665261,6887.983254202431,6946.876892670297,7007.0714701983225,7068.511823574606,7131.148312919102,7194.935985024556,7259.833901841965,7325.8045946986895,6271.4130007413205,6245.038044790862,6212.728430188205,6176.896180604842,6138.3926192833,6097.77010882208,6055.427429839828,6011.671169183369,5966.746968096752,5920.857389353423,5874.173004852644,5826.839712780862,5778.983805408237,5730.715618902974,5682.132248413434,5633.319623680502,5584.3541332068025,5535.3039209812605,5486.229940024308,5437.186821531123,5388.223601563799,0.418160095079418
278,278,2013/2/7,6295.34,6313.0,6216.72,6228.42,6306.73029088097,6333.365794527285,6366.302789964672,6403.233789583794,6443.398588443173,6486.323628563356,6531.67935652169,6579.22052376208,6628.756096056838,6680.132240563764,6733.221903019552,6787.918028986546,6844.128945539756,6901.775095580721,6960.786657058844,7021.101762473548,7082.665138159369,7145.4270448420975,7209.34243930446,7274.370301527003,7340.473087813389,6283.970280591152,6257.542513941915,6225.16820564545,6189.264208979634,6150.683551795537,6109.9797026899,6067.552240761682,6023.708366737999,5978.694213711523,5932.7127500480965,5885.934889183901,5838.50682143801,5790.555091956192,5742.190257833284,5693.509608631721,5644.599246149911,5595.535711843539,5546.387286146561,5497.21504412593,5448.073726365124,5399.012467111373,0.41825922963231194
279,279,2013/2/8,6228.42,6278.07,6228.42,6263.93,6239.68921111947,6266.041577095063,6298.628449467664,6335.166869417615,6374.904713046671,6417.373456337001,6462.247049046887,6509.282849633255,6558.291854578519,6609.121866296683,6661.6471811220745,6715.76188261482,6771.375272340927,6828.408638900659,6886.792902457762,6946.466853168454,7007.375804931041,7069.47054720403,7132.706515583381,7197.043126095939,7262.443234138055,6217.171141676151,6191.024304435679,6158.994137791801,6123.471803666352,6085.301262151743,6045.030098426427,6003.053644029532,5959.675834118299,5915.140185369673,5869.647508578499,5823.36690035658,5776.442997007458,5729.000998491231,5681.150286671408,5632.987116914095,5584.5966757482565,5536.0546909873865,5487.428717238618,5438.779180335744,5390.160238965181,5341.6205050729295,0.4095634684987954
280,280,2013/2/11,6263.93,6294.81,6252.31,6277.06,6275.263460108276,6301.766068443213,6334.538727875446,6371.285463785533,6411.2498642022265,6453.96073391856,6499.090163787328,6546.394128896773,6595.682548166313,6646.802356288076,6699.627132923919,6754.050357774115,6809.980815307013,6867.339345366723,6926.05647427313,6986.070643207664,7047.326854287556,7109.775616407972,7173.372111090486,7238.075522981132,7303.84849570427,6252.617008724443,6226.321100902601,6194.108321137334,6158.383464047025,6119.9953013814375,6079.494540258404,6037.278766114987,5993.6536469295,5948.864087736964,5903.112044211874,5856.567577034078,5809.376147119964,5761.663668230334,5713.540145845918,5665.102384112136,5616.436055230665,5567.6173187608765,5518.714114458,5469.787212660752,5420.891080829675,5372.074608061351,0.41946214482743854
281,281,2013/2/12,6277.06,6338.38,6259.82,6338.38,6288.4172164930405,6314.975377691347,6347.816732817551,6384.6404945951845,6424.688665516574,6467.489062689211,6512.713089626303,6560.1162099086,6609.5079440212185,6660.734905811788,6713.6704099489325,6768.207712852728,6824.25540779208,6881.734168681267,6940.574376214437,7000.714342537847,7062.09895448612,7124.678617214724,7188.408418299957,7253.24745683364,7319.158298136385,6265.723295244974,6239.3722678305285,6207.09196595082,6171.292224981924,6132.823595807961,6092.237939899459,6049.933676083503,6006.217113057663,5961.333669209296,5915.485723537872,5868.843693192218,5821.5533439934425,5773.740853633725,5725.516458179382,5676.977164689727,5628.208824946351,5579.287758148822,5530.282046462801,5481.252587609424,5432.2539632200105,5383.335164868953,0.4218683672191414
282,282,2013/2/13,6338.38,6384.7,6311.59,6359.11,6349.848164056924,6376.665769397023,6409.827948586776,6447.011438178419,6487.450835858975,6530.669346026331,6576.335162165976,6624.201359005724,6674.075596254491,6725.802989345222,6779.255615369633,6834.325687979957,6890.920907501467,6948.961172919482,7008.376184823796,7069.103652737912,7131.087925101199,7194.278922581823,7258.631294010903,7324.103738923191,7390.65845694349,6326.932548058301,6300.324099972227,6267.728454904582,6231.578989683215,6192.73456414265,6151.752430835444,6109.034900704176,6064.891274746844,6019.56936881961,5973.273538943068,5926.17586705491,5878.423542948634,5830.143976934254,5781.448481963696,5732.435012748973,5683.190259749541,5633.791287719941,5584.3068439140125,5534.798420956916,5485.321133682719,5435.924452259827,0.4278975642962247
283,283,2013/2/14,6359.11,6364.72,6302.0,6327.36,6370.615671281309,6397.520984988325,6430.791622802301,6468.096722922065,6508.668379746743,6552.028238289516,6597.843406845484,6645.866152560573,6695.903506084818,6747.800076293168,6801.427521898843,6856.677704033243,6913.458021150775,6971.688110262245,7031.297442039582,7092.223522282063,7154.410517417745,7217.808184327745,7282.371023519838,7348.057599453465,7414.829988125342,6347.6251085739605,6320.929636180598,6288.227385367913,6251.959691448671,6212.988223202959,6171.87205570666,6129.014815681125,6084.726815709282,6039.256682141882,5992.809439356468,5945.557732093617,5897.649231538671,5849.21176470366,5800.357008595281,5751.183238291507,5701.777427777429,5652.216893851859,5602.570608610092,5552.9002657921,5503.261160487871,5453.702924660558,0.42990553751994276
284,284,2013/2/15,6327.36,6352.2,6309.78,6328.26,6338.808225339474,6365.579205199427,6398.683728140317,6435.802569974125,6476.171659127512,6519.315028962158,6564.901449847202,6612.684425818341,6662.471950990128,6714.10941008008,6767.469102588548,6822.443429566681,6878.940251813315,6936.879607578563,6996.191319675799,7056.813205927659,7118.689711530126,7181.770844220025,7246.011331676678,7311.369945240431,7377.808950256367,6315.932450765365,6289.37026451558,6256.831290712304,6220.744675478905,6181.967785423663,6141.05690425171,6098.413643441948,6054.346766237144,6009.103657637194,5962.888318366335,5915.8725311780845,5868.203229959621,5820.007603503533,5771.39677123142,5722.468517549807,5673.309382196847,5623.996295941177,5574.597886511658,5525.175539621472,5475.784274281234,5426.473474649791,0.42887399534987936
285,285,2013/2/18,6328.26,6330.17,6306.83,6318.19,6339.709853728377,6366.484641476908,6399.593873185854,6436.717994782099,6477.092826011208,6520.242332533643,6565.835237604634,6613.625010198436,6663.419617118797,6715.064421090846,6768.431703450888,6823.413849945261,6879.918708266975,6937.866305292431,6997.186453853041,7057.816962926681,7119.702269807256,7182.792375120717,7247.042000106879,7312.409910241746,7378.858365503048,6316.830825317419,6290.264860877739,6257.721258749786,6221.6295105772615,6182.84710491977,6141.930404607913,6099.281078245578,6055.207932993835,6009.958389040477,5963.736476126685,5916.714001440258,5869.037919768162,5820.835437994246,5772.217691345672,5723.282478137761,5674.1163504180295,5624.796249897701,5575.390814067205,5525.961437371191,5476.563146646147,5427.245333075293,0.42685236119777065
286,286,2013/2/19,6318.19,6385.14,6304.4,6379.07,6329.62163386588,6356.353815572208,6389.410361398572,6426.475408319555,6466.785992101422,6509.866835906037,6555.387190140926,6603.10091607893,6652.8162861013625,6704.3789090037335,6757.661269357826,6812.5559241538185,6868.970867724353,6926.82625420504,6986.052008114354,7046.586037393174,7108.372867750931,7171.362579376315,7235.509965560087,7300.773857393705,7367.116574909643,6306.779012273873,6280.255321581148,6247.763505263739,6211.729188976772,6173.008496780005,6132.156906177949,6089.575446609404,6045.57243383842,6000.394894339305,5954.2465331858775,5907.298884173504,5859.698668243719,5811.572889859275,5763.0325074006605,5714.175163559212,5665.087272654361,5615.845653961935,5566.51883575126,5517.168114771562,5467.8484302965135,5418.609094914397,0.43454922316658473
287,287,2013/2/20,6379.07,6412.44,6368.2,6395.37,6390.611785328523,6417.601549542227,6450.976617367757,6488.398810885557,6529.097814189573,6572.593770830431,6618.552744221412,6666.726223923564,6716.920634893952,6768.980098265239,6822.775869912496,6878.19947154041,6935.158010945285,6993.570872894254,7053.367306681507,7114.484621949273,7176.866809874969,7240.46346963641,7305.22895892738,7371.121712149281,7438.103686262815,6367.5490597506405,6340.769795501347,6307.96489873251,6271.583367629979,6232.489575583265,6191.244352495346,6148.252591992747,6103.825580668775,6058.212725263569,6011.619693686013,5964.219672574689,5916.160796625848,5867.5712940754565,5818.563192462451,5769.235075331014,5719.674189660528,5669.958094932086,5620.155979730871,5570.329731441414,5520.534818714154,5470.821029297249,0.43252718673606344
288,288,2013/2/21,6395.37,6395.37,6277.96,6291.54,6406.941277260867,6434.0000065677095,6467.460355414698,6504.978171296626,6545.781169972045,6589.38826884731,6635.464678050451,6683.761252140836,6734.083921446502,6786.276408793533,6840.20964108597,6895.774862841354,6952.878944494911,7011.441064823199,7071.390292335985,7132.663776487125,7195.205365338534,7258.964529282263,7323.895509385444,7389.956633839752,7457.109762397124,6383.819621082298,6356.9719296159865,6324.0832087446815,6287.608714411307,6248.415028679407,6207.06441450214,6163.962800102939,6119.422267484392,6073.692860678575,6026.980773123469,5979.4596339895925,5931.277956491628,5882.564296518357,5833.430967865,5783.97680597951,5734.289280777489,5684.446149922453,5634.516778792429,5584.56321290854,5534.641062656459,5484.800243003565,0.44650636434601754
289,289,2013/2/22,6291.54,6347.25,6291.49,6335.7,6302.923415461159,6329.5428413557,6362.459955327962,6399.368662616796,6439.509217156462,6482.408346817089,6527.736697101424,6575.249167490569,6624.754839069127,6676.099971851646,6729.157588267453,6783.820698499209,6839.997684957635,6897.609038566611,6956.584979421604,7016.863677366564,7078.389892100378,7141.113914372512,7204.990728154727,7269.979338188119,7336.042223438519,6280.177143593587,6253.765329301692,6221.410562820527,6185.528238564355,6146.970869478644,6106.2915900748185,6063.889738257465,6020.072329320861,5975.085347786552,5929.131639504396,5882.382014743616,5834.98257557973,5787.059790773184,5738.724150684224,5690.072886149249,5641.1920469938095,5592.158128471551,5543.039369800921,5493.896809182674,5444.785154157715,5395.753509314808,0.44487846991978225
