,Unnamed: 0,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
16,278.0,2013/2/7,6295.34,6313.0,6216.72,6228.42,6306.730291,6333.365795,6366.30279,6403.23379,6443.398588,6486.323629,6531.679357,6579.220524,6628.756096,6680.132241,6733.221903,6787.918029,6844.128946,6901.775096,6960.786657,7021.101762,7082.665138,7145.427045,7209.342439,7274.370302,7340.473088,6283.970281,6257.542514,6225.168206,6189.264209,6150.683552,6109.979703,6067.552241,6023.708367,5978.694214,5932.71275,5885.934889,5838.506821,5790.555092,5742.190258,5693.509609,5644.599246,5595.535712,5546.387286,5497.215044,5448.073726,5399.012467,721.69,-0.010686988080168765,0.0035819392366835956,0.06857330960630527,0.4121982916925032,0.959762267131109,0.10418582691421514
17,279.0,2013/2/8,6228.42,6278.07,6228.42,6263.93,6239.689211,6266.041577,6298.628449,6335.166869,6374.904713,6417.373456,6462.247049,6509.28285,6558.291855,6609.121866,6661.647181,6715.761883,6771.375272,6828.408639,6886.792902,6946.466853,7007.375805,7069.470547,7132.706516,7197.043126,7262.443234,6217.171142,6191.024304,6158.994138,6123.471804,6085.301262,6045.030098,6003.053644,5959.675834,5915.140185,5869.647509,5823.3669,5776.442997,5729.000998,5681.150287,5632.987117,5584.596676,5536.054691,5487.428717,5438.77918,5390.160239,5341.620505,589.36,0.005685094580459915,-0.02819296272440308,-0.20255848143474678,0.3916626352926263,0.7581021477769568,0.33847276340572036
18,280.0,2013/2/11,6263.93,6294.81,6252.31,6277.06,6275.26346,6301.766068,6334.538728,6371.285464,6411.249864,6453.960734,6499.090164,6546.394129,6595.682548,6646.802356,6699.627133,6754.050358,6809.980815,6867.339345,6926.056474,6986.070643,7047.326854,7109.775616,7173.372111,7238.075523,7303.848496,6252.617009,6226.321101,6194.108321,6158.383464,6119.995301,6079.49454,6037.278766,5993.653647,5948.864088,5903.112044,5856.567577,5809.376147,5761.663668,5713.540146,5665.102384,5616.436055,5567.617319,5518.714114,5469.787213,5420.891081,5372.074608,448.13,0.0020939343381088395,-0.3054481275834675,-0.2739538334818032,0.3398081124590332,0.4239137732306095,0.43632630166420977
19,281.0,2013/2/12,6277.06,6338.38,6259.82,6338.38,6288.417216,6314.975378,6347.816733,6384.640495,6424.688666,6467.489063,6512.71309,6560.11621,6609.507944,6660.734906,6713.67041,6768.207713,6824.255408,6881.734169,6940.574376,7000.714343,7062.098954,7124.678617,7188.408418,7253.247457,7319.158298,6265.723295,6239.372268,6207.091966,6171.292225,6132.823596,6092.23794,6049.933676,6006.217113,5961.333669,5915.485724,5868.843693,5821.553344,5773.740854,5725.516458,5676.977165,5628.208825,5579.287758,5530.282046,5481.252588,5432.253963,5383.335165,813.15,0.009721497297377533,-0.2238164948721728,0.5958322254817019,0.3055393251834309,0.12745081405848277,0.4706965946908931
20,282.0,2013/2/13,6338.38,6384.7,6311.59,6359.11,6349.848164,6376.665769,6409.827949,6447.011438,6487.450836,6530.669346,6576.335162,6624.201359,6674.075596,6725.802989,6779.255615,6834.325688,6890.920908,6948.961173,7008.376185,7069.103653,7131.087925,7194.278923,7258.631294,7324.103739,7390.658457,6326.932548,6300.3241,6267.728455,6231.57899,6192.734564,6151.752431,6109.034901,6064.891275,6019.569369,5973.273539,5926.175867,5878.423543,5830.143977,5781.448482,5732.435013,5683.19026,5633.791288,5584.306844,5534.798421,5485.321134,5435.924452,756.38,0.0032652151595256728,0.07467438072806498,-0.07237169897621344,0.17661192983694265,-0.09081868311516739,0.3999762080742743
21,283.0,2013/2/14,6359.11,6364.72,6302.0,6327.36,6370.615671,6397.520985,6430.791623,6468.096723,6508.66838,6552.028238,6597.843407,6645.866153,6695.903506,6747.800076,6801.427522,6856.677704,6913.458021,6971.68811,7031.297442,7092.223522,7154.410517,7217.808184,7282.371024,7348.057599,7414.829988,6347.625109,6320.929636,6288.227385,6251.959691,6212.988223,6171.872056,6129.014816,6084.726816,6039.256682,5992.809439,5945.557732,5897.649232,5849.211765,5800.357009,5751.183238,5701.777428,5652.216894,5602.570609,5552.900266,5503.26116,5453.702925,713.9,-0.00500534290267439,-0.01752612143629939,-0.05780099888982855,0.3405933198551852,0.014773172369549687,0.6282460452276798
22,284.0,2013/2/15,6327.36,6352.2,6309.78,6328.26,6338.808225,6365.579205,6398.683728,6435.80257,6476.171659,6519.315029,6564.90145,6612.684426,6662.471951,6714.10941,6767.469103,6822.44343,6878.940252,6936.879608,6996.19132,7056.813206,7118.689712,7181.770844,7246.011332,7311.369945,7377.80895,6315.932451,6289.370265,6256.831291,6220.744675,6181.967785,6141.056904,6098.413643,6054.346766,6009.103658,5962.888318,5915.872531,5868.20323,5820.007604,5771.396771,5722.468518,5673.309382,5623.996296,5574.597887,5525.17554,5475.784274,5426.473475,636.56,0.0001422293023205688,-0.2771597055792139,-0.11466421743913553,0.3648407430101433,0.14355694673231748,0.5811204868182661
23,285.0,2013/2/18,6328.26,6330.17,6306.83,6318.19,6339.709854,6366.484641,6399.593873,6436.717995,6477.092826,6520.242333,6565.835238,6613.62501,6663.419617,6715.064421,6768.431703,6823.41385,6879.918708,6937.866305,6997.186454,7057.816963,7119.70227,7182.792375,7247.042,7312.40991,7378.858366,6316.830825,6290.264861,6257.721259,6221.629511,6182.847105,6141.930405,6099.281078,6055.207933,6009.958389,5963.736476,5916.714001,5869.03792,5820.835438,5772.217691,5723.282478,5674.11635,5624.79625,5575.390814,5525.961437,5476.563147,5427.245333,459.97,-0.0015925421170821926,-0.07778043012800229,-0.3249174091041894,0.41541839307091494,0.190000701263694,0.5765582163387842
24,286.0,2013/2/19,6318.19,6385.14,6304.4,6379.07,6329.621634,6356.353816,6389.410361,6426.475408,6466.785992,6509.866836,6555.38719,6603.100916,6652.816286,6704.378909,6757.661269,6812.555924,6868.970868,6926.826254,6986.052008,7046.586037,7108.372868,7171.362579,7235.509966,7300.773857,7367.116575,6306.779012,6280.255322,6247.763505,6211.729189,6173.008497,6132.156906,6089.575447,6045.572434,6000.394894,5954.246533,5907.298884,5859.698668,5811.57289,5763.032507,5714.175164,5665.087273,5615.845654,5566.518836,5517.168115,5467.84843,5418.609095,672.87,0.009589543970862898,-0.0380534022743948,0.3803908760877541,0.3171031530234386,0.1642623510454444,0.4094105084839936
25,287.0,2013/2/20,6379.07,6412.44,6368.2,6395.37,6390.611785,6417.60155,6450.976617,6488.398811,6529.097814,6572.593771,6618.552744,6666.726224,6716.920635,6768.980098,6822.77587,6878.199472,6935.158011,6993.570873,7053.367307,7114.484622,7176.86681,7240.46347,7305.228959,7371.121712,7438.103686,6367.54906,6340.769796,6307.964899,6271.583368,6232.489576,6191.244352,6148.252592,6103.825581,6058.212725,6011.619694,5964.219673,5916.160797,5867.571294,5818.563192,5769.235075,5719.67419,5669.958095,5620.15598,5570.329731,5520.534819,5470.821029,756.33,0.002551972352013938,-0.05999923582784117,0.11692564282132253,0.3650622486791665,-0.25508847896190845,1.1864922944454017
26,288.0,2013/2/21,6395.37,6395.37,6277.96,6291.54,6406.941277,6434.000007,6467.460355,6504.978171,6545.78117,6589.388269,6635.464678,6683.761252,6734.083921,6786.276409,6840.209641,6895.774863,6952.878944,7011.441065,7071.390292,7132.663776,7195.205365,7258.964529,7323.895509,7389.956634,7457.109762,6383.819621,6356.97193,6324.083209,6287.608714,6248.415029,6207.064415,6163.9628,6119.422267,6073.692861,6026.980773,5979.459634,5931.277956,5882.564297,5833.430968,5783.976806,5734.289281,5684.44615,5634.516779,5584.563213,5534.641063,5484.800243,733.02,-0.016368417244455823,0.18436817189092913,-0.03130480223014313,0.19721484505402578,-0.02472587536294965,0.5343554914991634
27,289.0,2013/2/22,6291.54,6347.25,6291.49,6335.7,6302.923415,6329.542841,6362.459955,6399.368663,6439.509217,6482.408347,6527.736697,6575.249167,6624.754839,6676.099972,6729.157588,6783.820698,6839.997685,6897.609039,6956.584979,7016.863677,7078.389892,7141.113914,7204.990728,7269.979338,7336.042223,6280.177144,6253.765329,6221.410563,6185.528239,6146.970869,6106.29159,6063.889738,6020.072329,5975.085348,5929.13164,5882.382015,5834.982576,5787.059791,5738.724151,5690.072886,5641.192047,5592.158128,5543.03937,5493.896809,5444.785154,5395.753509,702.83,0.006994431092314284,0.4335225041114352,-0.04205794484485147,0.21455163561754034,-0.03345994173161859,0.48029097350382827
28,290.0,2013/2/25,6335.7,6390.09,6323.98,6355.37,6347.163315,6373.969581,6407.117739,6444.285507,6484.707806,6527.908042,6573.55455,6621.400508,6671.253657,6722.959179,6776.389204,6831.435992,6888.007282,6946.023006,7005.412896,7066.114687,7128.072752,7191.237031,7255.562192,7321.006954,7387.533532,6324.257388,6297.660191,6265.078328,6228.944147,6190.116146,6149.151341,6106.451873,6062.326912,6017.024169,5970.747914,5923.670156,5875.938022,5827.67887,5779.003964,5730.011219,5680.787288,5631.409203,5581.945682,5532.458192,5483.001825,5433.626029,994.47,0.003099819912829932,0.05188073786958647,0.34709489012733585,0.20957932227685602,0.04884306305291658,0.48656930373213925
29,291.0,2013/2/26,6355.37,6355.37,6258.62,6270.44,6366.868904,6393.758394,6427.009465,6464.292624,6504.84042,6548.174777,6593.963,6641.957502,6691.965427,6743.831475,6797.427381,6852.645068,6909.391991,6967.587833,7027.162107,7088.052354,7150.202775,7213.563156,7278.088024,7343.735967,7410.469085,6343.891863,6317.212091,6284.529074,6248.28271,6209.334162,6168.242176,6125.410142,6081.148189,6035.704798,5989.284873,5942.060956,5894.180632,5845.771652,5796.945629,5747.80078,5698.424027,5648.892641,5599.275554,5549.634424,5500.024513,5450.495424,772.27,-0.013453597197886425,0.05729922910891716,-0.2528757021141929,0.14610626029737403,-0.08797658752119465,0.4017810269668476
30,292.0,2013/2/27,6270.44,6335.9,6269.26,6325.88,6281.785239,6308.315391,6341.12211,6377.907037,6417.912971,6460.66823,6505.844562,6553.197689,6602.537333,6653.710269,6706.589946,6761.069732,6817.058317,6874.476459,6933.254611,6993.331152,7054.651026,7117.16469,7180.827279,7245.597936,7311.439266,6259.115251,6232.792015,6200.545757,6164.783771,6126.355712,6085.81286,6043.553211,5999.882753,5955.046645,5909.247052,5862.654212,5815.413737,5767.651671,5719.478135,5670.990032,5622.273125,5573.403652,5524.449624,5475.471873,5426.524924,5377.657717,707.92,0.00880262774938045,0.16280529295727808,-0.0870031368532202,0.20874709299833716,0.37309787926337007,-0.09583714239662046
31,293.0,2013/2/28,6325.88,6372.0,6325.88,6360.81,6337.325548,6364.090266,6397.187045,6434.297205,6474.656851,6517.79013,6563.365888,6611.137687,6660.913567,6712.538948,6765.886159,6820.847627,6877.331235,6935.257038,6994.554877,7055.162583,7117.024616,7180.090993,7244.316455,7309.659781,7376.083245,6314.455124,6287.89915,6255.367788,6219.289613,6180.521793,6139.620481,6096.987195,6052.930625,6007.698099,5961.49357,5914.48878,5866.830629,5818.646276,5770.046814,5721.130005,5671.982368,5622.680816,5573.293961,5523.883174,5474.503462,5425.204196,909.99,0.0055065723625676915,0.009813036891106464,0.2511025174804325,0.2328696389894627,0.17817386010850136,0.2675416631389949
32,294.0,2013/3/1,6360.81,6391.67,6308.56,6378.6,6372.318747,6399.231254,6432.510786,6469.825859,6510.408362,6553.779812,6599.607228,6647.642812,6697.693542,6749.603986,6803.245768,6858.51072,6915.306217,6973.551873,7033.17714,7094.119508,7156.323127,7219.737743,7284.317842,7350.021978,7416.812217,6349.322038,6322.619429,6289.908436,6253.631047,6214.64916,6173.522001,6130.653304,6086.353464,6040.871175,5994.411515,5947.147176,5899.225868,5850.775452,5801.907635,5752.720719,5703.301701,5653.727918,5604.068361,5554.384739,5504.732364,5455.160879,1110.0,0.0027929098072845973,-0.16945995001512903,0.19868168386685275,0.3319522598661229,0.5891358336080517,-0.1516181805751032
33,295.0,2013/3/4,6378.6,6379.29,6333.17,6345.63,6390.140935,6417.128711,6450.501319,6487.920756,6528.61676,6572.109512,6618.0651,6666.23503,6716.425743,6768.48137,6822.273178,6877.692696,6934.647039,6993.055597,7052.847626,7113.960438,7176.338029,7239.930003,7304.690721,7370.578619,7437.555658,6367.079909,6340.302617,6307.500138,6271.121287,6232.030375,6190.788191,6147.799598,6103.37586,6057.766366,6011.176767,5963.780238,5915.724903,5867.138981,5818.13449,5768.810007,5719.252773,5669.540341,5619.741895,5569.919318,5520.128074,5470.417948,704.24,-0.005182250522987881,-0.014889807286517787,-0.45499608715372913,0.346178309834567,0.12814110526282452,0.641760554093019
34,296.0,2013/3/5,6345.63,6437.34,6344.78,6431.95,6357.111282,6383.959562,6417.159673,6454.385694,6494.871347,6538.139291,6583.857341,6631.778289,6681.709573,6733.496134,6787.0099,6842.142963,6898.802918,6956.909571,7016.392543,7077.189473,7139.244645,7202.507922,7266.933901,7332.481235,7399.11208,6334.169454,6307.530571,6274.897642,6238.706828,6199.817971,6158.788961,6116.02257,6071.828451,6026.454705,5980.105921,5932.954378,5885.147433,5836.812644,5788.06145,5738.991917,5689.690837,5640.235361,5590.694316,5541.129264,5491.595383,5442.142201,683.44,0.013511371197120044,0.05610400209532784,-0.029980338309287466,0.2986972589082079,0.12023221535129738,0.5753001366788529
35,297.0,2013/3/6,6431.95,6460.96,6418.72,6427.64,6443.587462,6470.800961,6504.452695,6542.185104,6583.221486,6627.078007,6673.417963,6721.990782,6772.601285,6825.092301,6879.334018,6935.21706,6992.647763,7051.544845,7111.836968,7173.460922,7236.360234,7300.484085,7365.786455,7432.225434,7499.762662,6420.333556,6393.332302,6360.255465,6323.572345,6284.154481,6242.567351,6199.219206,6154.423912,6108.432944,6061.453674,6013.660725,5965.20346,5916.211169,5866.79681,5817.059782,5767.088056,5716.959834,5666.744879,5616.50559,5566.297897,5516.172,1100.0,-0.0006703168859010108,-0.26379659622521245,0.47592658994309867,0.23923656017695366,0.13514221176933583,0.3839263711334787
36,298.0,2013/3/7,6427.64,6459.68,6427.31,6439.16,6439.269664,6466.464927,6500.094112,6537.801236,6578.81012,6622.637254,6668.946157,6717.486428,6768.063017,6820.518859,6874.72423,6930.569825,6987.962044,7046.81966,7107.071381,7168.654041,7231.511205,7295.592087,7360.850699,7427.245157,7494.737129,6416.03134,6389.048179,6355.993507,6319.334968,6279.943518,6238.384255,6195.065157,6150.29988,6104.33973,6057.391941,6009.631018,5961.206223,5912.246762,5862.865515,5813.161815,5763.223575,5713.128943,5662.947637,5612.742013,5562.567964,5512.475656,923.03,0.001790655497588953,-0.17857154788026097,-0.17540372210325236,0.345411132588123,0.41445746988052207,0.23846778682919675
37,299.0,2013/3/8,6439.16,6489.54,6439.16,6483.58,6450.810507,6478.054512,6511.743968,6549.518674,6590.601056,6634.506739,6680.89864,6729.525908,6780.193143,6832.743,6887.045521,6942.991205,7000.486287,7059.44939,7119.809099,7181.502131,7244.471951,7308.667683,7374.043254,7440.556709,7508.169644,6427.530534,6400.499013,6367.385098,6330.660858,6291.198807,6249.56506,6206.168322,6161.322814,6115.280292,6068.24836,6020.401837,5971.890253,5922.843044,5873.373292,5823.580511,5773.552768,5723.368354,5673.09711,5622.801505,5572.53753,5522.355444,844.77,0.00687473011880053,-0.01413183859538858,-0.0885973357253923,0.23716372085329032,0.5149115858157212,-0.0663226934088947
