,Date,Open,High,Low,Close,oQHLp1,oQHLp2,oQHLp3,oQHLp4,oQHLp5,oQHLp6,oQHLp7,oQHLp8,oQHLp9,oQHLp10,oQHLp11,oQHLp12,oQHLp13,oQHLp14,oQHLp15,oQHLp16,oQHLp17,oQHLp18,oQHLp19,oQHLp20,oQHLp21,oQHLn1,oQHLn2,oQHLn3,oQHLn4,oQHLn5,oQHLn6,oQHLn7,oQHLn8,oQHLn9,oQHLn10,oQHLn11,oQHLn12,oQHLn13,oQHLn14,oQHLn15,oQHLn16,oQHLn17,oQHLn18,oQHLn19,oQHLn20,oQHLn21
0,2013/1/16,6117.31,6117.33,6076.12,6103.98,0.06367333697259474,0.06394309833264551,0.06427758366334092,0.06465294510015374,0.06506136976030862,0.06549800030765543,0.0659594602477069,0.06644323868337652,0.06694738079374492,0.06747031305303647,0.06801073624999536,0.06856755595821912,0.06913983519197857,0.06972676094320485,0.07032761979498559,0.0709417796894687,0.0715686759980255,0.07220780067809188,0.07285869369476712,0.07352093613691423,0.07419414462308778,0.0634435318812483,0.06317587807821115,0.06284712576260389,0.062482248534052855,0.062090014383169634,0.06167610255628099,0.061244609477329987,0.06079868266892542,0.06034084285764496,0.059873167937294414,0.059397407041106035,0.05891505578334749,0.05842740835278924,0.057935595022071094,0.05744061004741001,0.05694333299628184,0.05644454543657801,0.05594494426184523,0.05544515251851705,0.054945728338978546,0.05444717241135517
1,2013/1/17,6103.98,6135.89,6087.49,6132.36,0.13171355404879065,0.13227157769207193,0.13296348821188714,0.133739954331713,0.1345848144585401,0.1354880207915468,0.13644258877314136,0.1374433244054145,0.1384861839799152,0.13956791252867493,0.1406858225259553,0.14183765006039295,0.14302145689965468,0.1442355612694326,0.1454784874079477,0.14674892785135366,0.14804571461871946,0.14936779678206,0.15071422272120522,0.1520841258838852,0.15347671321393022,0.1312381832458944,0.13068451925828417,0.130004467953465,0.12924968928394728,0.12843832056214816,0.12758210977794196,0.12668953072243316,0.12576709430598024,0.12482001485960645,0.12385259067818859,0.12286843998821644,0.12187065659127232,0.1208619176236691,0.1198445611476713,0.11882064386434399,0.1177919852316233,0.11676020198721455,0.11572673571295085,0.11469287523181526,0.11365977508672265,0.11262847099239459
2,2013/1/18,6132.36,6172.49,6131.93,6154.41,-0.1698702035655767,-0.17058988340842324,-0.17148223637618717,-0.17248364020883855,-0.17357325139399718,-0.1747381113414611,-0.17596921210798197,-0.17725985502470562,-0.17860482494439298,-0.1799999239538119,-0.18144168596666946,-0.18292719122966528,-0.1844539400158473,-0.18601976335068524,-0.18762275795280736,-0.18926123759370575,-0.19093369593517587,-0.19263877760151585,-0.1943752552937346,-0.19614201142441628,-0.19793802319363757,-0.16925712060960996,-0.16854306338929198,-0.16766600518204117,-0.1666925715277459,-0.16564615401260008,-0.16454190395072513,-0.16339074994115763,-0.16220108906706784,-0.16097964622080846,-0.1597319648882492,-0.15846271147502153,-0.15717587603900815,-0.15587491126732023,-0.1545628325452436,-0.1532422923881639,-0.1519156373403848,-0.15058495249910916,-0.14925209706403142,-0.14791873322264687,-0.1465863499822288,-0.14525628309802172
3,2013/1/21,6154.41,6182.23,6154.41,6180.98,-0.0506214305960756,-0.050835895654993295,-0.05110181741688384,-0.051400236407084424,-0.05172494124541659,-0.0520720702636139,-0.05243893908875869,-0.05282355151319734,-0.05322435341967754,-0.05364009382733939,-0.05406973984022447,-0.05451242136995972,-0.0549673934962957,-0.0554340098634187,-0.055911703292248226,-0.05639997128559764,-0.05689836495370715,-0.05740648039374045,-0.057923951869803945,-0.058450446340124446,-0.05898565900966289,-0.05043873147843354,-0.050225941964668126,-0.049964578051308675,-0.04967449419235945,-0.04936266109564439,-0.04903359386257702,-0.04869054922274282,-0.0483360295123608,-0.04797203875370416,-0.047600228909149604,-0.047221990570595236,-0.04683851277787231,-0.04645082443397439,-0.04605982412566813,-0.04566630230425501,-0.04527095824145617,-0.044874413297587415,-0.04447722151536092,-0.044079878227725966,-0.043682827159813635,-0.04328646636755123
4,2013/1/22,6180.98,6188.58,6149.18,6179.17,-0.23222182917015866,-0.23320567075046383,-0.2344255659062353,-0.23579453953948665,-0.23728409743245824,-0.2388765244858744,-0.24055950635022408,-0.24232388557998918,-0.24416253278457717,-0.24606970918774004,-0.24804067646055303,-0.25007144314107693,-0.2521585919662895,-0.2542991578297607,-0.2564905388420934,-0.25873042983698824,-0.26101677156799785,-0.26334771116264616,-0.2657215708363031,-0.2681368227860431,-0.2705920687886106,-0.2313837113456122,-0.23040755619683484,-0.22920856981251664,-0.22787783293794184,-0.22644732314668792,-0.22493775311117037,-0.2233640628220719,-0.2217377315498741,-0.22006795258904738,-0.21836230418699243,-0.21662716557460826,-0.21486799137854834,-0.21308950161032553,-0.21129581846601675,-0.20949056807876254,-0.20767695830255392,-0.20585783957894127,-0.20403575353526587,-0.20221297247245199,-0.2003915319446192,-0.19857325800200873
5,2013/1/23,6179.17,6200.49,6178.47,6197.64,-0.3024431760834414,-0.303724520621006,-0.3053132987592145,-0.3070962350796051,-0.3090362190239241,-0.31111017864019885,-0.3133020758540124,-0.3155999841082567,-0.3179946181624268,-0.3204785038969643,-0.3230454701639869,-0.32569031852702357,-0.3284085983800066,-0.33119644800067966,-0.33405047871668614,-0.33696768830459406,-0.33994539482430275,-0.34298118511491976,-0.34607287404805237,-0.3492184718298434,-0.35241615742958327,-0.30135162057509923,-0.3000802867620747,-0.2985187399796304,-0.2967856027964638,-0.2949225224554323,-0.2929564749150532,-0.2909069178561522,-0.2887888017553316,-0.2866140998589836,-0.2843926819938218,-0.2821328564005527,-0.2798417271254037,-0.27752544145985986,-0.27518936810710637,-0.2728382297033737,-0.27047620412269235,-0.26810700374903096,-0.26573393877010215,-0.26335996860583205,-0.2609877443396922,-0.25861964419958894
6,2013/1/24,6197.64,6271.4,6186.48,6264.91,0.17936910770207753,0.18012903103491043,0.18107128313223794,0.18212868406625626,0.1832792247845327,0.18450922207063025,0.18580916426971603,0.18717197813274505,0.1885921568887405,0.19006526788303518,0.19158765121063964,0.1931562238497337,0.19476834629213122,0.19642172827728052,0.1981143600949783,0.19984446122517746,0.20161044109734838,0.2034108685450762,0.20524444764052716,0.20710999830236063,0.20900644053711248,0.17872174200491064,0.17796775570379214,0.1770416536285884,0.17601378692616984,0.17490885520750576,0.17374285702700668,0.17252733209567825,0.17127114704983423,0.16998140282839957,0.16866395290121855,0.16732372461279732,0.16596493113947325,0.16459121823779055,0.16320576990916175,0.1618113869939219,0.1604105472518495,0.15900545237586583,0.1575980655295113,0.15619014184748056,0.15478325360025047,0.1533788112366301
7,2013/1/25,6264.91,6284.45,6247.33,6284.45,0.12842025768617255,0.12896432880005815,0.12963893915350386,0.13039599092325324,0.13121972661226,0.13210034964962436,0.1330310501159555,0.13400676388133345,0.13502354834406427,0.13607822992168503,0.13716818828593594,0.1382912161311015,0.13944542368738938,0.14062917123069107,0.14184101989839812,0.14307969491780193,0.14434405751155172,0.1456330830285125,0.14694584364232394,0.14828149446753283,0.14963926227712848,0.12795677280456494,0.1274169523398152,0.12675390467979727,0.1260179980987662,0.12522691641332825,0.12439211387280377,0.12352185239408564,0.12262248009215754,0.12169908092165493,0.1207558457051525,0.11979630220090973,0.11882346685472293,0.11783994986519805,0.11684803083492164,0.11584971504028817,0.11484677644646538,0.11384079136710017,0.11283316533947242,0.1118251549615139,0.11081788590855622,0.10981236799885535
8,2013/1/28,6284.45,6311.26,6277.04,6294.41,0.30683721676330733,0.30813717729378637,0.30974903796888975,0.31155787765011284,0.31352604661907024,0.31563013772331683,0.3178538798795367,0.3201851732558344,0.32261459771124174,0.3251345705385781,0.3277388309325412,0.33042210493126173,0.33317987726811543,0.336008230115878,0.33890372556992265,0.3418633177890638,0.34488428586867853,0.3479641815883062,0.3511007880729525,0.35429208662007294,0.35753622974214355,0.30572980260882177,0.3044399982435287,0.30285576455449115,0.3010974475164333,0.29920729944349145,0.29721268821394986,0.2951333541992281,0.29298446508368053,0.29077816806681145,0.28852447636894857,0.286231818936936,0.2839074030280193,0.2815574652445061,0.27918745228869696,0.27680215540956477,0.27440581317931373,0.2720021919172216,0.2695946499030083,0.26718618955248347,0.26477950046534093,0.262376995421532
9,2013/1/29,6294.41,6346.37,6285.77,6339.19,0.1201116668714719,0.1206205374310149,0.12125150154447377,0.12195957324290325,0.1227300145147928,0.12355366261213377,0.12442414820672176,0.1253367348099614,0.12628773490035264,0.12727418022127884,0.1282936199756407,0.12934398966696736,0.130423521790631,0.13153068271012106,0.13266412665500063,0.13382266132837142,0.13500522163000503,0.13621084920210022,0.13743867624721826,0.13868791254267987,0.13995783488805855,0.1196781687403931,0.11917327381960205,0.11855312431130095,0.11786482974078753,0.11712492980925454,0.11634413769391734,0.11553018077850366,0.11468899646483717,0.11382533978360047,0.11294313041766973,0.1120456678848352,0.11113577347154467,0.1102158885006164,0.10928814508789732,0.10835441877151994,0.10741636874386642,0.10647546933354389,0.10553303514175767,0.1045902414665089,0.10364814115368713,0.10270767868787871
