Date,log_returns,QHL,QHLp,QHLm
2013/8/12,-0.001375617,0.309513297,0.114295438,0.136740554
2013/8/13,0.005702913,0.382408032,0.368680157,0.308052302
2013/8/14,-0.003713818,0.212314694,0.240301513,0.176864038
2013/8/15,-0.015927478,0.099753438,-0.000274631,0.234526298
2013/8/16,0.002564829,0.141771307,0.14046951,-0.014612966
2013/8/19,-0.005284717,0.220698561,-0.120034356,0.29684705
2013/8/20,-0.0018995,0.17611938,0.145277255,0.461487397
2013/8/21,-0.009750706,0.165649068,-0.001866791,0.380358262
2013/8/22,0.008729027,0.22375969,0.260956837,0.273811446
2013/8/23,0.006991311,0.204097919,-0.008692006,0.399568739
2013/8/27,-0.007906903,0.107738912,-0.153581778,0.399935058
2013/8/28,-0.00169528,0.113175289,-0.443118072,0.713609668
2013/8/29,0.008207209,0.224274263,-0.024848523,0.36516379
2013/8/30,-0.010874814,0.192349625,0.085809169,0.316999126
2013/9/2,0.014437767,0.198493753,0.188656559,0.038407594
2013/9/3,-0.005823703,0.205100536,-0.028435886,0.269434499
2013/9/4,0.000978124,0.288947738,0.478321507,0.089307956
2013/9/5,0.008872081,0.493923006,0.47503884,0.527063372
2013/9/6,0.002276799,0.480696086,0.465074672,0.305231028
2013/9/9,-0.002537073,0.468027755,0.31728676,0.496978571
2013/9/10,0.008120685,0.351828361,0.103330887,0.448969183
2013/9/11,0.000674136,0.576852011,0.555467669,0.560054923
2013/9/12,8.35E-05,0.555996783,0.740644194,0.608355521
2013/9/13,-0.00078647,0.407176387,0.551532961,0.367598173
2013/9/16,0.005915215,0.280938691,0.655909808,-0.177588474
2013/9/17,-0.007987593,0.261005141,-0.031370564,0.271037507
2013/9/18,-0.001728999,0.129718248,-0.027962287,0.295199648
2013/9/19,0.010098529,0.103242965,-0.230236427,0.524185175
2013/9/20,-0.004380644,0.199362756,-0.090475512,0.505676404
2013/9/23,-0.005938986,0.054680845,-0.11469023,0.091524175
2013/9/24,0.002146422,0.182299965,0.322871259,0.108289699
2013/9/25,-0.00303742,0.219469218,0.039163067,0.4926129
2013/9/26,0.002143764,0.276538605,0.53789419,0.002672911
2013/9/27,-0.008094399,0.194222861,0.03872271,0.145536945
2013/9/30,-0.007775063,0.163915646,-0.023481414,0.326429788
2013/10/1,-0.000342046,0.118170715,-0.257253273,0.33527214
2013/10/2,-0.0034906,0.116468768,-0.088273566,0.243155318
2013/10/3,0.001791017,0.122298124,0.054596361,0.295193992
2013/10/4,0.000750218,0.260846237,0.214205443,0.043924361
2013/10/7,-0.00257541,0.314131952,0.315997201,0.208073234
2013/10/8,-0.011161467,0.283509316,0.37221918,-0.110166487
2013/10/9,-0.004395563,0.504017065,0.42215319,0.455153163
2013/10/10,0.01450168,0.572291038,0.58157188,0.821522948
2013/10/11,0.008778723,0.53449791,0.447870449,0.858970142
2013/10/14,0.003148945,0.414340759,0.523307369,0.204596308
2013/10/15,0.006350755,0.528565548,0.484677502,0.320487614
2013/10/16,0.00342665,0.43719755,0.623124728,0.289768533
2013/10/17,0.000695176,0.382245842,0.365508889,0.337848883
2013/10/18,0.007034034,0.313204924,0.360637344,0.272296619
2013/10/21,0.004763212,0.24236529,0.072854843,0.263238263
2013/10/22,0.006211321,0.17773873,0.135062848,0.022046746
2013/10/23,-0.003168257,0.262456471,-0.04047452,0.525267949
2013/10/24,0.00578146,0.283163905,0.118976226,0.454942427
