,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol
418,2013/8/23,8398.28,8438.44,8360.23,8416.99,8418.299349,8465.160659,8523.160329,8588.211297,8658.969566,8734.598465,8814.515961,8898.289023,8985.580401,9076.118557,9169.679245,9266.073533,9365.139644,9466.737193,9570.742979,9677.047839,9785.554252,9896.174462,10008.829,10123.4455,10239.95773,8378.308259,8331.927745,8275.229402,8212.5491,8145.438833,8074.911199,8001.699386,7926.36728,7849.365741,7771.064967,7691.774714,7611.757743,7531.239217,7450.413539,7369.449489,7288.49419,7207.676248,7127.108281,7046.888997,6967.104921,6887.831847,67.69
419,2013/8/26,8424.07,8437.75,8386.05,8435.15,8444.150826,8491.156041,8549.33382,8614.584551,8685.560109,8761.421254,8841.584166,8925.614484,9013.173922,9103.990109,9197.83811,9294.528411,9393.898741,9495.808283,9600.133457,9706.764765,9815.604387,9926.564296,10039.56478,10154.53325,10271.40328,8404.036928,8357.513986,8300.64153,8237.768745,8170.452391,8099.708176,8026.27154,7950.708099,7873.470098,7794.928873,7715.395131,7635.132438,7554.36665,7473.292768,7392.080088,7310.876186,7229.810063,7148.994682,7068.529055,6988.499972,6908.983462,42.82
420,2013/8/27,8378.93,8423.78,8242.56,8242.56,8398.903224,8445.656563,8503.5226,8568.423687,8639.018926,8714.473572,8794.206936,8877.78698,8964.877235,9055.206788,9148.551908,9244.724099,9343.561958,9444.925422,9548.691573,9654.751503,9763.007912,9873.373248,9985.768226,10100.12064,10216.36442,8359.004274,8312.730623,8256.162916,8193.627032,8126.67139,8056.306254,7983.263125,7908.104587,7831.280463,7753.160098,7674.052533,7594.219924,7513.886916,7433.247465,7352.469959,7271.701185,7191.069451,7110.687116,7030.652661,6951.05241,6871.961985,106.54
421,2013/8/28,8202.86,8219.26,8094.22,8157.9,8222.413518,8268.18441,8324.834483,8388.371776,8457.483568,8531.352653,8609.410546,8691.234288,8776.494478,8864.925898,8956.309517,9050.460801,9147.221738,9246.455209,9348.040879,9451.872126,9557.853698,9665.89988,9775.933055,9887.882538,10001.68364,8183.352982,8138.051699,8082.672673,8021.450882,7955.902207,7887.015684,7815.507441,7741.928241,7666.718454,7590.239665,7512.794421,7434.639369,7355.994432,7277.049492,7197.969398,7118.897852,7039.960467,6961.26724,6882.914583,6804.987005,6727.558541,97.8
422,2013/8/29,8189.02,8199.29,8129.99,8194.55,8208.540527,8254.234193,8310.788685,8374.218778,8443.213963,8516.958415,8594.884607,8676.570295,8761.686633,8849.968849,8941.198285,9035.190715,9131.788396,9230.854438,9332.268711,9435.924772,9541.72753,9649.591415,9759.43894,9871.19954,9984.808632,8169.545895,8124.321044,8069.035455,8007.916958,7942.478878,7873.708581,7802.320988,7728.865932,7653.783041,7577.433288,7500.118711,7422.095523,7343.583278,7264.771534,7185.824866,7106.886731,7028.08253,6949.522076,6871.301616,6793.50552,6716.207694,69.82
423,2013/8/30,8197.72,8201.49,8101.95,8103.15,8217.261265,8263.003477,8319.618052,8383.115533,8452.184018,8526.006816,8604.015797,8685.788267,8770.995033,8859.37104,8950.697398,9044.789685,9141.489991,9240.661281,9342.183296,9445.949482,9551.864644,9659.843124,9769.80735,9881.686684,9995.416475,8178.225205,8132.952308,8077.607984,8016.424554,7950.916953,7882.073595,7810.61016,7737.077066,7661.914406,7585.48354,7508.086824,7429.980744,7351.385087,7272.489614,7193.459074,7114.437075,7035.549152,6956.905235,6878.601675,6800.722928,6723.342981,86.45
424,2013/9/2,8224.34,8268.73,8211.03,8243.87,8243.944721,8289.835468,8346.633885,8410.337557,8479.630325,8553.692844,8631.955138,8713.993144,8799.476597,8888.139583,8979.7625,9074.160328,9171.174643,9270.667966,9372.519648,9476.622788,9582.881883,9691.210995,9801.532302,9913.774936,10027.87403,8204.781901,8159.361992,8103.83795,8042.455844,7976.735523,7907.668614,7835.97312,7762.201245,7686.794514,7610.115458,7532.467417,7454.107707,7375.256831,7296.105165,7216.817993,7137.53939,7058.395299,6979.496007,6900.938175,6822.806537,6745.175319,66.69
425,2013/9/3,8259.37,8264.72,8142.86,8180.71,8279.058223,8325.144434,8382.184772,8446.159778,8515.747685,8590.125659,8668.721297,8751.108728,8836.956281,8925.99691,9018.010077,9112.809975,9210.237504,9310.1546,9412.440099,9516.986646,9623.698331,9732.48885,9843.28005,9956.00076,10070.58584,8239.728597,8194.11523,8138.354695,8076.711143,8010.7109,7941.349813,7869.348945,7795.262854,7719.534943,7642.529287,7564.550518,7485.85705,7406.670324,7327.181527,7247.556646,7167.940371,7088.459181,7009.223832,6930.331399,6851.866974,6773.9051,88.28
426,2013/9/4,8201.56,8206.87,8095.91,8195.92,8221.110419,8266.874057,8323.515152,8387.042376,8456.143215,8530.000593,8608.046115,8689.856889,8775.103568,8863.520973,8954.89011,9049.026472,9145.772075,9244.989819,9346.559389,9450.374181,9556.338957,9664.368016,9774.383752,9886.315493,10000.09856,8182.056073,8136.761969,8081.39172,8020.179632,7954.641345,7885.765739,7814.268829,7740.70129,7665.503423,7589.036754,7511.603784,7433.461118,7354.828645,7275.896215,7196.828655,7117.76964,7038.844765,6960.164009,6881.823769,6803.908542,6726.492349,84.77
427,2013/9/5,8205.56,8257.73,8165.36,8234.98,8225.119954,8270.905912,8327.574631,8391.132838,8460.267378,8534.160778,8612.244363,8694.095038,8779.383292,8867.843819,8959.257518,9053.439792,9150.232578,9249.498712,9351.117819,9454.983243,9560.999699,9669.081445,9779.150837,9891.137169,10004.97573,8186.046561,8140.730367,8085.333113,8024.09117,7958.52092,7889.611722,7818.079942,7744.476524,7669.241981,7592.738019,7515.267284,7437.086506,7358.415684,7279.444758,7200.338635,7121.241062,7042.277694,6963.558565,6885.180118,6807.226891,6729.772941,96.65
428,2013/9/6,8222.21,8295.81,8174.32,8275.67,8241.809643,8287.688506,8344.472212,8408.159386,8477.434208,8551.477546,8629.719571,8711.73633,8797.197644,8885.837667,8977.436855,9071.810235,9168.799425,9268.266981,9370.092284,9474.168463,9580.400038,9688.701094,9798.993829,9911.207393,10025.27694,8202.656966,8157.24882,8101.739159,8040.37295,7974.66965,7905.620628,7833.943702,7760.190934,7684.803732,7608.144535,7530.516603,7452.177188,7373.346733,7294.215566,7214.948928,7135.690858,7056.567264,6977.688405,6899.150919,6821.039516,6743.428404,124.85
429,2013/9/9,8275.01,8310.37,8246.77,8276.32,8294.735505,8340.908985,8398.057335,8462.153485,8531.873163,8606.39198,8685.136447,8767.679888,8853.690002,8942.899239,9035.086643,9130.066054,9227.678073,9327.784373,9430.263561,9535.008078,9641.921833,9750.918358,9861.919353,9974.853512,10089.65557,8255.331404,8209.631663,8153.76554,8092.005259,8025.880037,7956.387608,7884.250399,7810.024018,7734.152707,7657.001233,7578.874803,7500.032321,7420.695646,7341.056328,7261.280669,7181.513633,7101.881937,7022.496547,6943.454722,6864.841716,6786.732214,76.36
430,2013/9/10,8357.69,8464.25,8350.42,8446.54,8377.612593,8424.247416,8481.966766,8546.703334,8617.119619,8692.382993,8771.914238,8855.282413,8942.1519,9032.252474,9125.360971,9221.289371,9319.876683,9420.983198,9524.48631,9630.277385,9738.259372,9848.344939,9960.455004,10074.51755,10190.46666,8337.814785,8291.658434,8235.234122,8172.856762,8106.070848,8035.884083,7963.026113,7888.058097,7811.428716,7733.50638,7654.599348,7574.969109,7494.83974,7414.404704,7333.831964,7253.267932,7172.840594,7092.662023,7012.830449,6933.431979,6854.542043,125.31
431,2013/9/11,8453.32,8502.79,8446.69,8495.73,8473.47055,8520.638976,8579.01876,8644.496054,8715.718054,8791.842603,8872.283856,8956.605943,9044.469405,9135.600923,9229.774782,9326.800811,9426.516174,9528.779566,9633.466976,9740.468529,9849.686063,9961.031247,10074.42409,10189.79176,10307.06757,8433.217369,8386.53289,8329.462963,8266.371871,8198.821782,8127.831929,8054.140307,7978.314495,7900.808309,7821.994374,7742.184475,7661.643094,7580.596872,7499.241485,7417.746819,7336.260962,7254.913361,7173.817374,7093.072355,7012.765396,6932.972789,106.15
432,2013/9/12,8509.49,8516.98,8466.61,8494,8529.774445,8577.256293,8636.023994,8701.936367,8773.631617,8850.261993,8931.237757,9016.120141,9104.567431,9196.304494,9291.104112,9388.774852,9489.152797,9592.0957,9697.47873,9805.19128,9915.134534,10027.21958,10141.36589,10257.50014,10375.55522,8489.253793,8442.259108,8384.809967,8321.299652,8253.300711,8181.83915,8107.657867,8031.328213,7953.30702,7873.969387,7793.629173,7712.552617,7630.967865,7549.071894,7467.035719,7385.00841,7303.120277,7221.485429,7140.203882,7059.363304,6979.040497,102.39
433,2013/9/13,8461.31,8518.18,8456.84,8509.42,8481.479596,8528.692606,8587.12757,8652.666752,8723.95607,8800.152571,8880.669857,8965.071645,9053.018154,9144.235809,9238.49868,9335.616417,9435.42603,9537.78608,9642.57244,9749.67513,9858.995895,9970.446322,10083.94634,10199.42305,10316.80972,8441.188368,8394.459764,8337.335894,8274.185169,8206.571233,8135.514281,8061.753006,7985.855524,7908.27608,7829.38765,7749.502316,7668.884808,7587.761982,7506.329699,7424.758005,7343.195128,7261.770638,7180.598,7099.776662,7019.393797,6939.52577,76.22
434,2013/9/16,8599.65,8626.11,8578.01,8613,8620.149363,8668.134292,8727.524651,8794.13538,8866.590258,8944.03255,9025.866271,9111.648003,9201.032413,9293.741451,9389.545493,9488.251077,9589.692549,9693.726156,9800.225744,9909.079532,10020.18766,10133.46027,10248.81599,10366.18071,10485.48661,8579.199386,8531.706781,8473.648953,8409.465732,8340.746327,8268.527614,8193.560363,8116.421979,8037.574133,7957.395901,7876.204464,7794.268883,7711.819722,7629.056044,7546.150676,7463.254269,7380.498513,7297.998725,7215.855981,7134.158879,7052.985033,87.86
435,2013/9/17,8595.56,8613.89,8585.04,8596.95,8616.049614,8664.011721,8723.373834,8789.952883,8862.373301,8939.778762,9021.573562,9107.314497,9196.656395,9289.32134,9385.079818,9483.738458,9585.131684,9689.115813,9795.564749,9904.366766,10015.42205,10128.64079,10243.94164,10361.25054,10480.4997,8575.119112,8527.649095,8469.618879,8405.466184,8336.779461,8264.595096,8189.6635,8112.561803,8033.751457,7953.611357,7872.458535,7790.561923,7708.151974,7625.427659,7542.561721,7459.70474,7376.988342,7294.527791,7212.424114,7130.765868,7049.630628,81.36
