date,close,open,high,low,vol,return
2016/6/8,10217.03,10246.49,10266.37,10177.44,75.77,-0.0069
2016/6/9,10088.87,10184.48,10187.07,10050.03,108.38,-0.0125
2016/6/10,9834.62,10024.69,10026.49,9819.12,109.16,-0.0252
2016/6/13,9657.44,9715.78,9755.23,9657.44,102.33,-0.018
2016/6/14,9519.2,9595.17,9620.84,9507.51,102.84,-0.0143
2016/6/15,9606.71,9589.47,9665.21,9567.15,95.3,0.0092
2016/6/16,9550.47,9480.43,9582.38,9432.87,101.53,-0.0059
2016/6/17,9631.36,9620.92,9705.29,9578.15,145.9,0.0085
2016/6/20,9962.02,9850.59,9996.56,9850.59,94.35,0.0343
2016/6/21,10015.54,9943.84,10051.07,9930.1,83.05,0.0054
2016/6/22,10071.06,10084.74,10149.81,10043.68,80.46,0.0055
2016/6/23,10257.03,10122.47,10340.84,10104.92,110.23,0.0185
2016/6/24,9557.16,9237.62,9720.12,9226.15,325.19,-0.0682
2016/6/27,9268.66,9516.92,9589.28,9214.1,209.92,-0.0302
2016/6/28,9447.28,9458.38,9554.41,9419.38,136.52,0.0193
2016/6/29,9612.27,9557.69,9640.39,9506.29,115.82,0.0175
2016/6/30,9680.09,9566.07,9695.59,9513.52,136.9,0.0071
2016/7/1,9776.12,9742.84,9806.47,9657.63,101.97,0.0099
2016/7/4,9709.09,9797.66,9808.99,9701.15,79.93,-0.0069
2016/7/5,9532.61,9656.05,9659.41,9506.84,97.7,-0.0182
2016/7/6,9373.26,9449.57,9530.59,9304.01,134.69,-0.0167
2016/7/7,9418.78,9437.47,9507.91,9399.69,91.5,0.0049
2016/7/8,9629.66,9392.2,9655.92,9389.05,97.03,0.0224
2016/7/11,9833.41,9744.8,9841.86,9690.18,80.8,0.0212
2016/7/12,9964.07,9850.4,10013.49,9841.11,101.66,0.0133
2016/7/13,9930.71,9941.99,10001.87,9919.41,96.31,-0.0033
2016/7/14,10068.3,10058.49,10109.86,9984.55,100.41,0.0139
2016/7/15,10066.9,10031.18,10098.75,9987.05,89.99,-0.0001
2016/7/18,10063.13,10079.03,10160.3,10011.84,70.74,-0.0004
2016/7/19,9981.24,10038.95,10050.77,9923.64,69.29,-0.0081
2016/7/20,10142.01,10054.54,10146.71,9991.65,79.71,0.0161
2016/7/21,10156.21,10195.4,10195.65,10090.12,97.53,0.0014
2016/7/22,10147.46,10130.51,10181.24,10073.28,62.72,-0.0009
2016/7/25,10198.24,10155.2,10264.06,10125.22,58.55,0.005
2016/7/26,10247.76,10199.66,10275.41,10150,79.53,0.0049
2016/7/27,10319.55,10314.43,10352.32,10298.4,85.86,0.007
2016/7/28,10274.93,10309.92,10381.9,10264.39,95.73,-0.0043
2016/7/29,10337.5,10320.82,10355.31,10287.32,94.14,0.0061
2016/8/1,10330.52,10426.36,10459.34,10277.37,84.75,-0.0007
2016/8/2,10144.34,10328.87,10330.64,10128.98,124.5,-0.018
2016/8/3,10170.21,10150.13,10189.15,10092.53,89.97,0.0026
2016/8/4,10227.86,10237.08,10282.17,10182.4,79.2,0.0057
2016/8/5,10367.21,10242.88,10374.33,10216.64,83.14,0.0136
2016/8/8,10432.36,10407.5,10478.75,10403.47,66.87,0.0063
2016/8/9,10692.9,10438.6,10701.33,10433.79,81.92,0.025
2016/8/10,10650.89,10676.9,10708.25,10635.11,101.11,-0.0039
2016/8/11,10742.84,10687.57,10742.84,10635.42,73.24,0.0086
2016/8/12,10713.43,10718.33,10735.11,10685.52,60.46,-0.0027
2016/8/15,10739.21,10719.14,10802.32,10712.13,42.91,0.0024
2016/8/16,10676.65,10666.72,10737.07,10634.68,63.83,-0.0058
2016/8/17,10537.67,10694.55,10696.76,10516.05,68.62,-0.013
2016/8/18,10603.03,10613.08,10625.33,10548.97,55.43,0.0062
2016/8/19,10544.36,10613.23,10618.11,10490.96,75.39,-0.0055
2016/8/22,10494.35,10528.88,10656.25,10443.48,60.73,-0.0047
2016/8/23,10592.88,10542.95,10627,10516.27,57.65,0.0094
2016/8/24,10622.97,10531.14,10653.17,10515.16,62.92,0.0028
2016/8/25,10529.59,10576.56,10576.56,10470.73,54.75,-0.0088
2016/8/26,10587.77,10512.21,10613.06,10484.03,49.68,0.0055
2016/8/29,10544.44,10503.88,10566.69,10441.81,35.06,-0.0041
2016/8/30,10657.64,10588.71,10688.48,10588.48,62.09,0.0107
2016/8/31,10592.69,10627.18,10666.81,10591.44,89.94,-0.0061
2016/9/1,10534.31,10622.33,10676.32,10492.29,104.48,-0.0055
2016/9/2,10683.82,10570.7,10693.64,10516.81,83.69,0.0142
2016/9/5,10672.22,10712.17,10740.39,10671.55,58.16,-0.0011
2016/9/6,10687.14,10704.89,10742.49,10657.43,67.23,0.0014
2016/9/7,10752.98,10706.86,10775.93,10659.73,79.76,0.0062
2016/9/8,10675.29,10749.82,10780.42,10570.06,93.7,-0.0072
2016/9/9,10573.44,10641.81,10671.66,10539.31,101.92,-0.0095
2016/9/12,10431.77,10380.46,10431.9,10299.38,172.22,-0.0134
2016/9/13,10386.6,10483.07,10507.04,10382.85,89.96,-0.0043
2016/9/14,10378.4,10410.3,10450.41,10369.72,94,-0.0008
2016/9/15,10431.2,10360.84,10446.4,10337.23,83.38,0.0051
2016/9/16,10276.17,10403.67,10427.2,10262.19,214.98,-0.0149
2016/9/19,10373.87,10349.87,10381.93,10326.75,72.79,0.0095
2016/9/20,10393.86,10374.68,10465.95,10371.62,74.05,0.0019
2016/9/21,10436.49,10496.43,10535.25,10427.22,79.03,0.0041
2016/9/22,10674.18,10518.53,10705.4,10517.8,98.95,0.0228
2016/9/23,10626.97,10662.49,10675.62,10610.95,70,-0.0044
2016/9/26,10393.71,10555.19,10560.83,10385.63,105.45,-0.0219
2016/9/27,10361.48,10451.4,10455.88,10265.69,111.48,-0.0031
2016/9/28,10438.34,10425.89,10518.36,10417.15,87.74,0.0074
2016/9/29,10405.54,10545.6,10575.34,10370.23,103.88,-0.0031
2016/9/30,10511.02,10240.69,10531.26,10189.94,188.17,0.0101
2016/10/4,10619.61,10492.97,10646.72,10492.25,131.53,0.0103
2016/10/5,10585.78,10535.62,10622.44,10486.63,96.74,-0.0032
2016/10/6,10568.8,10641.13,10641.13,10537.68,108.66,-0.0016
2016/10/7,10490.86,10549.69,10579.09,10465.35,125.27,-0.0074
2016/10/10,10624.08,10496.01,10639.41,10454.98,101.67,0.0127
2016/10/11,10577.16,10600.94,10692.36,10568.72,97.98,-0.0044
2016/10/12,10523.07,10572.72,10604,10503.2,90.4,-0.0051
2016/10/13,10414.07,10425.79,10430.83,10349.06,98.76,-0.0104
2016/10/14,10580.38,10450.06,10615.3,10449.47,101.26,0.016
2016/10/17,10503.57,10544.69,10583.7,10491.28,63.73,-0.0073
2016/10/18,10631.55,10560.14,10657.34,10543.69,88.96,0.0122
2016/10/19,10645.68,10626.99,10672.22,10587.71,75.98,0.0013
2016/10/20,10701.39,10665.75,10748.41,10592.89,106.41,0.0052
2016/10/21,10710.73,10710.51,10737.26,10672.35,86.86,0.0009
2016/10/24,10761.17,10743.87,10820.08,10743.87,79.89,0.0047
2016/10/25,10757.31,10786.25,10827.72,10738.36,92.48,-0.0004
2016/10/26,10709.68,10726.22,10737.79,10632.29,78.21,-0.0044
2016/10/27,10717.08,10691.86,10772.67,10656.18,84.11,0.0007
2016/10/28,10696.19,10634.99,10716.16,10583.57,72.76,-0.0019
2016/10/31,10665.01,10658.67,10687.74,10634.34,70.46,-0.0029
2016/11/1,10526.16,10724.14,10730.48,10506.39,77.98,-0.013
2016/11/2,10370.93,10443.52,10460.93,10368.2,92.79,-0.0147
2016/11/3,10325.88,10341.86,10406.72,10325.88,85.26,-0.0043
2016/11/4,10259.13,10281.87,10286.39,10212.53,90.28,-0.0065
2016/11/7,10456.95,10410.56,10456.95,10381.14,84.89,0.0193
2016/11/8,10482.32,10449.52,10486.04,10414.83,78.08,0.0024
2016/11/9,10646.01,10181.89,10646.55,10174.92,173.82,0.0156
2016/11/10,10630.12,10710.04,10793.97,10575.96,191.3,-0.0015
2016/11/11,10667.95,10702.88,10714.47,10584.31,133.41,0.0036
2016/11/14,10693.69,10750.62,10802.39,10677.09,134.89,0.0024
2016/11/15,10735.14,10720.93,10748.31,10666.17,107.33,0.0039
2016/11/16,10663.87,10726.34,10735.47,10610.27,98.81,-0.0066
2016/11/17,10685.54,10640.36,10686.88,10604.32,98.11,0.002
2016/11/18,10664.56,10735.05,10737.98,10649.12,106.65,-0.002
2016/11/21,10685.13,10697.95,10727.09,10595.14,73.72,0.0019
2016/11/22,10713.85,10745.67,10767.73,10707.87,85.87,0.0027
2016/11/23,10662.44,10718.89,10742.66,10602.21,95.53,-0.0048
2016/11/24,10689.26,10689.16,10715.65,10653.62,55.62,0.0025
2016/11/25,10699.27,10700.17,10710.16,10649.37,61.04,0.0009
2016/11/28,10582.67,10655.92,10658.36,10554.94,75.86,-0.0109
2016/11/29,10620.49,10562.15,10624.76,10539.23,80.84,0.0036
2016/11/30,10640.3,10615.79,10691.67,10606.04,110.33,0.0019
2016/12/1,10534.05,10593.06,10627.1,10502.54,93.4,-0.01
2016/12/2,10513.35,10436.48,10545.37,10402.59,86.4,-0.002
2016/12/5,10684.83,10494.64,10730.74,10493.62,107.27,0.0163
2016/12/6,10775.32,10685,10786.26,10668.67,142.69,0.0085
2016/12/7,10986.69,10885.05,10988.79,10873.81,148.43,0.0196
2016/12/8,11179.42,11035.76,11193.1,10990.6,180.24,0.0175
2016/12/9,11203.63,11170.18,11231.69,11145.98,107.04,0.0022
2016/12/12,11190.21,11198.42,11213.04,11141.86,92.59,-0.0012
2016/12/13,11284.65,11194.67,11300.44,11191.64,101.53,0.0084
2016/12/14,11244.84,11254.47,11281.43,11235.24,93.09,-0.0035
2016/12/15,11366.4,11267.03,11387.11,11267.03,145.75,0.0108
2016/12/16,11404.01,11368.64,11451.57,11357.15,184.16,0.0033
2016/12/19,11426.7,11384.03,11426.7,11380.12,83.39,0.002
2016/12/20,11464.74,11415.3,11472.08,11406.95,78.15,0.0033
2016/12/21,11468.64,11445.23,11479.88,11440.29,64.31,0.0003
2016/12/22,11456.1,11444.41,11475.76,11428.77,51.52,-0.0011
2016/12/23,11449.93,11477.23,11480.18,11409.43,55.1,-0.0005
2016/12/27,11472.24,11457.91,11481.46,11451.55,29.55,0.0019
2016/12/28,11474.99,11469.45,11475.89,11459.4,47.14,0.0002
2016/12/29,11451.05,11411.36,11459.19,11404.82,45.11,-0.0021
2016/12/30,11481.06,11443.31,11481.66,11405.77,43.1,0.0026
2017/1/2,11598.33,11426.38,11617.28,11414.82,48.92,0.0102
2017/1/3,11584.24,11631.7,11637.37,11561.23,91.15,-0.0012
2017/1/4,11584.31,11609.53,11616.09,11531.43,84.72,0
2017/1/5,11584.94,11537.73,11602.54,11537.4,77.24,0.0001
2017/1/6,11599.01,11560.52,11605.74,11547.05,69.16,0.0012
2017/1/9,11563.99,11606.89,11606.89,11522.35,81.16,-0.003
2017/1/10,11583.3,11583.24,11606.95,11544.99,88.74,0.0017
2017/1/11,11646.17,11587.53,11692.27,11524.99,101.23,0.0054
2017/1/12,11521.04,11599.24,11606.43,11491.87,101.6,-0.0107
2017/1/13,11629.18,11576.78,11635.55,11554.45,82.61,0.0094
2017/1/16,11554.71,11537.45,11579.05,11535.96,63,-0.0064
2017/1/17,11540,11521.5,11583.43,11425.14,87.26,-0.0013
2017/1/18,11599.39,11592.12,11599.39,11529.76,82.31,0.0051
2017/1/19,11596.89,11624.11,11644.88,11578.91,91.89,-0.0002
