,Unnamed: 0,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,Hurst
265,265,2011/1/21,11822.95,11905.48,11822.8,11871.84,11844.4348173448,11894.9091286322,11957.579646190072,12027.938689654706,12104.513645616851,12186.389873797543,12272.931930035627,12363.667444273622,12458.22875536673,12556.319973812791,12657.696830448987,12762.153584046137,12869.514108832514,12979.625596513904,13092.35396739726,13207.580440137426,13325.19891127496,13445.113915671594,13567.239013103394,13691.495493668532,13817.811325846187,11801.50415432278,11751.426193415033,11689.83614063047,11621.454873454531,11547.935819223629,11470.349147703811,11389.466469736562,11305.880502895749,11220.065825351372,11132.413556999729,11043.252858311802,10952.865108694548,10861.493722328314,10769.351216112353,10676.62446727206,10583.478732993852,10490.060796332653,10396.50147847169,10302.917680413591,10209.414067816084,10116.08448011139,0.5030294816043752
266,266,2011/1/24,11873.43,11982.94,11867.98,11980.52,11895.00655025237,11945.696369787189,12008.634469270575,12079.293922067409,12156.195827206957,12238.42163920544,12325.333200769936,12416.456124982493,12511.4211809095,12609.931215700652,12711.740917246363,12816.64366587196,12924.462583808208,13035.044210321115,13148.253893242689,13263.972344071566,13382.093006322402,13502.52000725306,13625.166537569068,13749.953551303926,13876.808709386569,11851.892587811057,11801.600810938036,11739.747789447309,11671.07455737538,11597.24160163448,11519.323661253822,11438.095641592345,11354.152790927596,11267.97171371796,11179.945199809465,11090.40381507704,10999.630140322604,10907.868629022762,10815.332705452098,10722.210044738587,10628.666609660972,10534.849809988202,10440.891025465737,10346.907656223968,10253.0048148076,10159.276741311514,0.4851823094237579
267,267,2011/1/25,11980.52,11985.97,11898.74,11977.19,12002.291155582634,12053.438161690665,12116.94391863055,12188.24067006813,12265.83617638454,12348.803607460824,12436.499050273444,12528.443839267611,12624.265413306004,12723.663939428285,12826.39189298193,12932.2407907279,13041.0321595837,13152.611154707303,13266.841909462715,13383.604059450072,13502.790087119363,13624.303255023648,13748.055970909583,13873.968475871565,14001.967778390906,11958.788335478635,11908.042962097672,11845.632069791902,11776.33945339526,11701.84057624578,11623.219870763936,11541.259231410795,11456.559275185342,11369.600905183446,11280.7804539397,11190.431468801078,11098.839079249869,11006.249943561364,10912.879410947216,10818.91684923325,10724.529718065922,10629.866756746776,10535.0605299743,10440.229496745624,10345.479717646776,10250.906282752114,0.477249342789162
268,268,2011/1/26,11978.85,12020.52,11961.83,11985.44,12000.618120837078,12051.757997413151,12115.254902098372,12186.541715271593,12264.126405321636,12347.08227132312,12434.765490009451,12526.69746254844,12622.505679735155,12721.890350403864,12824.603984405234,12930.438127561316,13039.214331667508,13150.77777346606,13264.992605259828,13381.738479426896,13500.907893404445,13622.404123230046,13746.139588860104,13872.034542506844,14000.01600282608,11957.121364719416,11906.383064885638,11843.980872218128,11774.697914723552,11700.209422192172,11621.59967588223,11539.65046126422,11454.96231161535,11368.016062996992,11279.20799269778,11188.871601570532,11097.291979352503,11004.715749936566,10911.358232516204,10817.408768520709,10723.034794253836,10628.385028283925,10533.592016830877,10438.77420237947,10344.037630731644,10249.477378706864,0.4729053259066894
269,269,2011/1/27,11985.36,12019.53,11971.93,11989.83,12007.139950893106,12058.307619836269,12121.839032412438,12193.164586963485,12270.791441021944,12353.792390039553,12441.523260858909,12533.505194549523,12629.365479463431,12728.804161511036,12831.573616042537,12937.465275593926,13046.300594981529,13157.92466680768,13272.201569547738,13389.010890175929,13508.24506770632,13629.807325611097,13753.610036250588,13879.573408497465,14007.624421345254,11963.619556122125,11912.853682161289,11850.41757653266,11781.096966671348,11706.56799278438,11627.915525391156,11545.921774829616,11461.187600741488,11374.19410050227,11285.337766760602,11194.95228161296,11103.322889730844,11010.69634903682,10917.288095741278,10823.287574172591,10728.862311629093,10634.161107501388,10539.316580042669,10444.447236106203,10349.65917912536,10255.047537589844,0.48192787981330826
270,270,2011/1/28,11990.36,12012.42,11803.04,11823.7,12012.149036957644,12063.338051804869,12126.895968137527,12198.25127797108,12275.910516060583,12358.946091050637,12446.713561050496,12538.733867361416,12634.634142849209,12734.114308290737,12836.926635733242,12942.862470703456,13051.743193533004,13163.41383220063,13277.738408478544,13394.5964591076,13513.880378230038,13635.493348945234,13759.347707057408,13885.363628152316,14013.468060760904,11968.61048653895,11917.823434293125,11855.36128184336,11786.011753113587,11711.451687555662,11632.766408270514,11550.738451915173,11465.968928795355,11378.93913698866,11290.045734550791,11199.622542782256,11107.95492535169,11015.289743123038,10921.842522181429,10827.80278588679,10733.338131425757,10638.597420264416,10543.713325981063,10448.804404867138,10353.976804619764,10259.325693413944,0.47395163874201957
271,271,2011/1/31,11824.39,11891.93,11817.88,11891.93,11845.877434131384,11896.357893039156,11959.036043678896,12029.403656664892,12105.987939227978,12187.874139688734,12274.426736490805,12365.173302043446,12459.746130421832,12557.849296085344,12659.238500119907,12763.70797623768,12871.081577215338,12981.20647614707,13093.948577009332,13209.189083989746,13326.82188070579,13446.751490391824,13568.891462295756,13693.163076929128,13819.494293997894,11802.941542282824,11752.857482029,11691.259927759951,11622.870331949896,11549.342323317756,11471.746201973066,11390.8536727372,11307.257525375258,11221.43239585945,11133.7694517233,11044.597893528558,10954.199134953353,10862.816619825144,10770.662890927117,10677.924848245748,10584.76776909529,10491.338454408406,10397.767741301946,10304.17254501674,10210.65754395847,10117.31658898873,0.47104372925412163
272,272,2011/2/1,11892.5,12050.75,11892.5,12040.16,11914.111204502517,11964.882437315428,12027.92162212607,12098.694561570384,12175.719979404328,12258.07785486171,12345.129005700666,12436.39828308705,12531.515863062845,12630.18411551843,12732.157334346724,12837.228568019713,12945.220654683531,13055.979887129826,13169.371396924787,13285.275703976957,13403.586080659858,13524.206500249466,13647.050014026288,13772.037449067537,13899.096350117848,11870.927996420827,11820.555445568853,11758.60308150232,11689.81955286608,11615.868013492149,11537.824928555698,11456.466447996656,11372.38877612505,11286.069282877048,11197.901388961238,11108.216191176743,11017.296724180507,10925.387834067596,10832.703287894828,10739.431062216534,10645.737386365448,10551.769906866395,10457.660214474778,10363.525897878166,10269.472238443264,10175.593627624638,0.4630537171266284
273,273,2011/2/2,12038.27,12057.91,12018.51,12041.97,12060.146099628044,12111.539650927996,12175.351526255336,12246.99195120588,12324.961493080827,12408.328854138836,12496.447017486327,12588.835010244971,12685.118475411691,12784.996134733829,12888.219270409596,12994.578394242984,13103.894172853235,13216.01101499587,13330.79239911354,13448.11738061086,13567.87792366829,13689.976824532952,13814.326068728378,13940.845512885116,14069.461813641636,12016.433581792977,11965.443599220362,11902.731866130498,11833.105236803123,11758.247250854078,11679.247568020532,11596.891851748976,11511.783614207518,11424.406076601244,11335.157481916369,11244.372985306476,11152.33909067063,11059.30364525717,10965.483036330936,10871.06754453222,10776.225436717392,10681.10616915977,10585.842945562772,10490.554795934397,10395.348292107155,10300.318982520484,0.4548832051878254
274,274,2011/2/3,12040.68,12080.54,11981.05,12062.26,12062.56047911115,12113.96431913686,12177.78896927483,12249.443736271542,12327.428887249453,12410.812938026178,12498.948742178676,12591.355230540306,12687.657971163631,12787.555625481646,12890.799425900515,12997.179842285776,13106.517505355048,13218.65679271527,13333.461155478188,13450.809624835923,13570.59414334072,13692.717487780008,13817.091626057269,13943.636398758754,14072.27844783998,12018.839210253887,11967.839019747906,11905.114732090256,11835.474163868284,11760.601191733836,11681.585693568384,11599.213490104215,11514.088214329482,11426.693184187685,11337.426722391236,11246.624051190078,11154.571731839878,11061.517661206726,10967.678269875089,10873.243876578465,10778.382781859384,10683.244471911548,10587.96217710508,10492.654951277163,10397.42938759546,10302.3810536277,0.45271873041807864
275,275,2011/2/4,12061.73,12092.42,12025.78,12092.15,12083.648731442852,12135.142437724668,12199.07866867746,12270.858705413526,12348.980193162124,12432.510019282838,12520.799905985275,12613.367943078374,12709.83904401774,12809.911343424184,12913.335638798391,13019.902033696902,13129.430845256758,13241.766179019583,13356.771247376886,13474.324870038254,13594.318800645568,13716.655646016732,13841.247220153986,13968.013223505684,14096.880169779855,12039.851027308723,11988.76167622293,11925.927731448306,11856.16541479011,11781.161546720929,11702.007910490483,11619.491700634408,11534.217605436266,11446.66978779538,11357.247266787926,11266.285850712826,11174.072601803637,11080.8558503097,10986.852405188116,10892.25291789523,10797.225983203338,10701.921348643904,10606.472477505726,10510.998631760687,10415.606590926907,10320.392089647165,0.4522305798105177
276,276,2011/2/7,12092.38,12188.76,12092.3,12161.63,12114.354429018467,12165.978985692183,12230.077684672258,12302.040121290098,12380.360123148985,12464.102206480778,12552.616446159733,12645.419707415276,12742.135950572532,12842.46254318375,12946.149649502426,13052.986839718327,13162.7939743773,13275.414762878365,13390.712070022731,13508.56440758939,13628.86325415595,13751.510969055003,13876.419142199806,14003.507269989932,14132.701679397776,12070.445430763868,12019.226256791077,11956.232645002903,11886.293055681035,11811.09859566888,11731.743822540957,11649.01793116887,11563.527146406475,11475.756861456946,11386.107109341778,11294.914551680626,11202.466980159415,11109.013356058213,11014.77103926623,10919.931165703254,10824.66275855689,10729.115945881276,10633.424530108092,10537.708076265206,10442.073635207613,10346.617184848905,0.4622661647753478
277,277,2011/2/8,12152.7,12238.79,12150.05,12233.15,12174.78404330105,12226.66611696138,12291.084557259745,12363.405961605751,12442.116644415137,12526.27645547849,12615.232227671097,12708.498416217952,12805.697105658508,12906.524153934062,13010.728479051118,13118.098601519712,13228.453483302295,13341.636054178904,13457.508494883992,13575.94871118106,13696.847640314068,13820.107154558056,13945.638402813309,14073.360479906078,14203.199345308149,12130.65601531246,12079.181346509533,12015.8735058712,11945.585039320213,11870.015489389618,11790.264873597547,11707.126323529028,11621.20908804834,11533.00098162875,11442.904032762604,11351.256582427046,11258.347857889295,11164.428062314337,11069.715639840191,10974.402679823324,10878.659048583846,10782.63562305447,10686.466873108902,10590.272960197097,10494.16146917212,10398.228856710864,0.4737552993727534
278,278,2011/2/9,12229.29,12254.23,12188.19,12239.89,12251.513223637636,12303.722273856396,12368.54669869667,12441.32389446013,12520.530635857016,12605.220847566265,12694.737246005896,12788.591226350529,12886.402491401792,12987.86498230552,13092.72603467337,13200.77283620751,13311.823207913792,13425.719089668104,13542.321793626095,13661.50845607638,13783.16932691636,13907.205659990395,14033.52804423221,14162.055064579114,14292.71221387704,12207.107087437402,12155.308009664976,12091.60118382052,12020.869738042433,11944.823925896102,11864.57069754357,11780.908183125586,11694.449471177491,11605.685450527262,11515.020683372695,11422.795643018362,11329.301379529405,11234.789672927012,11139.480344050397,11043.566692861386,10947.219656229145,10850.59106195856,10753.816227393252,10657.016071277065,10560.29885649542,10463.761647624444,0.4674317689790147
