date,close,open,high,low,vol,return
2012/2/3,5901.07 ,5796.07 ,5901.07 ,5784.23 ,1160,0.0181 
2012/2/6,5892.20 ,5901.07 ,5901.07 ,5863.55 ,828.46,-0.0015 
2012/2/7,5890.26 ,5892.20 ,5906.65 ,5850.49 ,785.34,-0.0003 
2012/2/8,5875.93 ,5890.26 ,5916.20 ,5871.33 ,809.27,-0.0024 
2012/2/9,5895.47 ,5875.93 ,5916.31 ,5870.55 ,973.46,0.0033 
2012/2/10,5852.39 ,5895.47 ,5895.47 ,5839.85 ,948.79,-0.0073 
2012/2/13,5905.70 ,5852.39 ,5920.09 ,5852.39 ,641.64,0.0091 
2012/2/14,5899.87 ,5905.70 ,5920.61 ,5877.21 ,832.57,-0.0010 
2012/2/15,5892.16 ,5899.87 ,5923.78 ,5880.62 ,801.55,-0.0013 
2012/2/16,5885.38 ,5892.16 ,5892.36 ,5829.38 ,751.18,-0.0012 
2012/2/17,5905.07 ,5885.38 ,5923.62 ,5885.38 ,1100,0.0033 
2012/2/20,5945.25 ,5905.07 ,5956.33 ,5905.07 ,723.67,0.0068 
2012/2/21,5928.20 ,5945.25 ,5948.84 ,5916.58 ,846.27,-0.0029 
2012/2/22,5916.55 ,5928.20 ,5937.96 ,5894.60 ,872.09,-0.0020 
2012/2/23,5937.89 ,5916.55 ,5952.47 ,5900.50 ,1070,0.0036 
2012/2/24,5935.13 ,5937.89 ,5964.02 ,5925.47 ,1010,-0.0005 
2012/2/27,5915.55 ,5935.13 ,5935.13 ,5865.85 ,966.77,-0.0033 
2012/2/28,5927.91 ,5915.55 ,5937.02 ,5899.99 ,804.67,0.0021 
2012/2/29,5871.51 ,5927.91 ,5944.75 ,5871.51 ,1200,-0.0095 
2012/3/1,5931.25 ,5871.51 ,5936.07 ,5858.85 ,900.75,0.0102 
2012/3/2,5911.13 ,5931.25 ,5939.97 ,5908.48 ,736.46,-0.0034 
2012/3/5,5874.82 ,5911.13 ,5911.13 ,5865.38 ,873.45,-0.0061 
2012/3/6,5765.80 ,5874.82 ,5874.82 ,5758.42 ,989.89,-0.0186 
2012/3/7,5791.41 ,5765.80 ,5801.12 ,5755.69 ,859.93,0.0044 
2012/3/8,5859.73 ,5791.41 ,5874.34 ,5791.41 ,828.11,0.0118 
2012/3/9,5887.49 ,5859.73 ,5897.60 ,5842.94 ,854.78,0.0047 
2012/3/12,5892.75 ,5887.49 ,5894.07 ,5860.42 ,800.49,0.0009 
2012/3/13,5955.91 ,5892.75 ,5957.94 ,5892.75 ,761.93,0.0107 
2012/3/14,5945.43 ,5955.91 ,5989.07 ,5945.43 ,1170,-0.0018 
2012/3/15,5940.72 ,5945.43 ,5958.17 ,5919.21 ,1030,-0.0008 
2012/3/16,5965.58 ,5940.72 ,5974.05 ,5940.72 ,1830,0.0042 
2012/3/19,5961.11 ,5965.58 ,5968.89 ,5928.45 ,951.07,-0.0007 
2012/3/20,5891.41 ,5961.11 ,5961.11 ,5876.42 ,978.55,-0.0117 
2012/3/21,5891.95 ,5891.41 ,5921.68 ,5880.79 ,907.21,0.0001 
2012/3/22,5845.65 ,5891.95 ,5891.95 ,5825.91 ,883.16,-0.0079 
2012/3/23,5854.89 ,5845.65 ,5875.73 ,5801.72 ,848.52,0.0016 
2012/3/26,5902.70 ,5854.89 ,5913.06 ,5854.47 ,722.86,0.0082 
2012/3/27,5869.55 ,5902.70 ,5941.90 ,5863.83 ,1260,-0.0056 
2012/3/28,5808.99 ,5869.55 ,5877.94 ,5808.99 ,931.5,-0.0103 
2012/3/29,5742.03 ,5808.99 ,5812.17 ,5726.50 ,1080,-0.0115 
2012/3/30,5768.45 ,5742.03 ,5782.71 ,5742.03 ,990.17,0.0046 
2012/4/2,5874.89 ,5768.45 ,5874.89 ,5748.63 ,886.25,0.0185 
2012/4/3,5838.34 ,5874.89 ,5890.16 ,5838.34 ,896.43,-0.0062 
2012/4/4,5703.77 ,5838.34 ,5838.34 ,5685.65 ,1170,-0.0230 
2012/4/5,5723.67 ,5703.77 ,5731.67 ,5663.32 ,905.68,0.0035 
2012/4/10,5595.55 ,5723.67 ,5723.67 ,5595.55 ,1010,-0.0224 
2012/4/11,5634.74 ,5595.55 ,5655.87 ,5576.37 ,1130,0.0070 
2012/4/12,5710.46 ,5634.74 ,5727.87 ,5602.56 ,1120,0.0134 
2012/4/13,5651.79 ,5710.46 ,5710.82 ,5643.51 ,830.22,-0.0103 
2012/4/16,5666.28 ,5651.79 ,5707.96 ,5641.07 ,1100,0.0026 
2012/4/17,5766.95 ,5666.28 ,5773.73 ,5651.53 ,856.43,0.0178 
2012/4/18,5745.29 ,5766.95 ,5783.88 ,5730.91 ,873.96,-0.0038 
2012/4/19,5744.55 ,5745.29 ,5792.07 ,5738.11 ,958.39,-0.0001 
2012/4/20,5772.15 ,5744.55 ,5775.67 ,5724.20 ,847.83,0.0048 
2012/4/23,5665.57 ,5772.15 ,5772.15 ,5637.73 ,777.19,-0.0185 
2012/4/24,5709.49 ,5665.57 ,5714.17 ,5658.49 ,807.9,0.0078 
2012/4/25,5718.89 ,5709.49 ,5745.00 ,5703.21 ,859.13,0.0016 
2012/4/26,5748.72 ,5718.89 ,5761.14 ,5691.72 ,879.96,0.0052 
2012/4/27,5777.11 ,5748.72 ,5788.99 ,5707.95 ,812.25,0.0049 
2012/4/30,5737.78 ,5777.11 ,5792.97 ,5728.87 ,784.97,-0.0068 
2012/5/1,5812.23 ,5737.78 ,5819.00 ,5732.16 ,653.61,0.0130 
2012/5/2,5758.11 ,5812.23 ,5819.93 ,5736.70 ,962.32,-0.0093 
2012/5/3,5766.55 ,5758.11 ,5800.81 ,5745.23 ,788.57,0.0015 
2012/5/4,5655.06 ,5766.55 ,5766.55 ,5639.79 ,1010,-0.0193 
2012/5/8,5554.55 ,5655.06 ,5668.09 ,5550.09 ,1050,-0.0178 
2012/5/9,5530.05 ,5554.55 ,5571.71 ,5464.41 ,1010,-0.0044 
2012/5/10,5543.95 ,5530.05 ,5566.14 ,5490.54 ,847.65,0.0025 
2012/5/11,5575.52 ,5543.95 ,5585.50 ,5499.27 ,772.58,0.0057 
2012/5/14,5465.52 ,5575.52 ,5575.65 ,5436.69 ,883.93,-0.0197 
2012/5/15,5437.62 ,5465.52 ,5507.65 ,5411.82 ,876.37,-0.0051 
2012/5/16,5405.25 ,5437.62 ,5448.38 ,5354.00 ,1030,-0.0060 
2012/5/17,5338.38 ,5405.25 ,5413.32 ,5309.75 ,894.67,-0.0124 
2012/5/18,5267.62 ,5338.38 ,5338.38 ,5256.61 ,1230,-0.0133 
2012/5/21,5304.48 ,5267.62 ,5324.36 ,5253.92 ,914.31,0.0070 
2012/5/22,5403.28 ,5304.48 ,5408.65 ,5304.48 ,931.86,0.0186 
2012/5/23,5266.41 ,5403.28 ,5403.67 ,5262.90 ,997.83,-0.0253 
2012/5/24,5350.05 ,5266.41 ,5371.75 ,5266.41 ,737.28,0.0159 
2012/5/25,5351.53 ,5350.05 ,5385.17 ,5312.20 ,734.36,0.0003 
2012/5/28,5356.34 ,5351.53 ,5413.83 ,5341.34 ,510.69,0.0009 
2012/5/29,5391.14 ,5356.34 ,5404.66 ,5342.46 ,729.59,0.0065 
2012/5/30,5297.28 ,5391.14 ,5391.14 ,5284.42 ,863.48,-0.0174 
2012/5/31,5320.86 ,5297.28 ,5352.05 ,5272.66 ,1400,0.0045 
2012/6/1,5260.19 ,5320.86 ,5354.45 ,5229.76 ,1060,-0.0114 
2012/6/6,5384.11 ,5260.19 ,5388.03 ,5260.19 ,1100,0.0236 
2012/6/7,5447.79 ,5384.11 ,5494.54 ,5384.11 ,1030,0.0118 
2012/6/8,5435.08 ,5447.79 ,5447.79 ,5381.83 ,916.4,-0.0023 
2012/6/11,5432.37 ,5435.08 ,5536.27 ,5419.56 ,950.51,-0.0005 
2012/6/12,5473.74 ,5432.37 ,5478.63 ,5414.64 ,890.75,0.0076 
2012/6/13,5483.81 ,5473.74 ,5507.65 ,5436.67 ,831.01,0.0018 
2012/6/14,5467.05 ,5483.81 ,5483.81 ,5424.40 ,985.63,-0.0031 
2012/6/15,5478.81 ,5467.05 ,5522.87 ,5465.09 ,2310,0.0022 
2012/6/18,5491.09 ,5478.81 ,5555.32 ,5461.08 ,879.53,0.0022 
2012/6/19,5586.31 ,5491.09 ,5603.14 ,5491.03 ,816.8,0.0173 
2012/6/20,5622.29 ,5586.31 ,5623.85 ,5566.00 ,903.45,0.0064 
2012/6/21,5566.36 ,5622.29 ,5622.29 ,5564.79 ,785.24,-0.0099 
2012/6/22,5513.69 ,5566.36 ,5566.36 ,5499.97 ,677.91,-0.0095 
2012/6/25,5450.65 ,5513.69 ,5513.69 ,5435.46 ,716.16,-0.0114 
2012/6/26,5446.96 ,5450.65 ,5476.50 ,5436.27 ,631.7,-0.0007 
2012/6/27,5523.92 ,5446.96 ,5525.14 ,5446.96 ,678.49,0.0141 
2012/6/28,5493.06 ,5523.92 ,5533.75 ,5436.50 ,1030,-0.0056 
2012/6/29,5571.15 ,5493.06 ,5619.65 ,5493.06 ,1060,0.0142 
2012/7/2,5640.64 ,5571.15 ,5640.64 ,5571.15 ,696.94,0.0125 
2012/7/3,5687.73 ,5640.64 ,5689.00 ,5636.05 ,795.29,0.0083 
2012/7/4,5684.47 ,5687.73 ,5699.85 ,5669.73 ,445.46,-0.0006 
2012/7/5,5692.63 ,5684.47 ,5727.45 ,5662.48 ,766.72,0.0014 
2012/7/6,5662.63 ,5692.63 ,5695.06 ,5647.47 ,602.83,-0.0053 
2012/7/9,5627.33 ,5662.63 ,5669.75 ,5610.71 ,682.35,-0.0062 
2012/7/10,5664.07 ,5627.33 ,5688.66 ,5622.29 ,607.97,0.0065 
2012/7/11,5664.48 ,5664.07 ,5674.65 ,5625.60 ,606.67,0.0001 
2012/7/12,5608.25 ,5664.48 ,5664.48 ,5588.84 ,667.05,-0.0099 
2012/7/13,5666.13 ,5608.25 ,5675.62 ,5608.25 ,609.27,0.0103 
2012/7/16,5662.43 ,5666.13 ,5670.60 ,5640.88 ,569.29,-0.0007 
2012/7/17,5629.09 ,5662.43 ,5676.47 ,5621.19 ,602.76,-0.0059 
2012/7/18,5685.77 ,5629.09 ,5688.29 ,5624.54 ,669.96,0.0101 
2012/7/19,5714.19 ,5685.77 ,5718.61 ,5685.77 ,711.48,0.0050 
2012/7/20,5651.77 ,5714.19 ,5714.19 ,5644.93 ,961.83,-0.0109 
2012/7/23,5533.87 ,5651.77 ,5651.77 ,5510.92 ,691.61,-0.0209 
2012/7/24,5499.23 ,5533.87 ,5556.63 ,5486.99 ,551.2,-0.0063 
2012/7/25,5498.32 ,5499.23 ,5526.09 ,5478.02 ,621.39,-0.0002 
2012/7/26,5573.16 ,5498.32 ,5594.51 ,5478.04 ,817.69,0.0136 
2012/7/27,5627.21 ,5573.16 ,5631.00 ,5550.90 ,732.79,0.0097 
2012/7/30,5693.63 ,5627.21 ,5706.47 ,5625.67 ,648.63,0.0118 
2012/7/31,5635.28 ,5693.63 ,5695.54 ,5635.28 ,645.79,-0.0102 
2012/8/1,5712.82 ,5635.28 ,5712.82 ,5632.97 ,554.18,0.0138 
2012/8/2,5662.30 ,5712.82 ,5765.81 ,5657.25 ,805.2,-0.0088 
2012/8/3,5787.28 ,5662.30 ,5794.01 ,5662.30 ,748.57,0.0221 
2012/8/6,5808.77 ,5787.28 ,5837.61 ,5767.10 ,613.1,0.0037 
2012/8/7,5841.24 ,5808.77 ,5841.24 ,5785.01 ,779.69,0.0056 
2012/8/8,5845.92 ,5841.24 ,5845.92 ,5801.08 ,588.92,0.0008 
2012/8/9,5851.51 ,5845.92 ,5860.16 ,5828.44 ,741.08,0.0010 
2012/8/10,5847.11 ,5851.51 ,5858.56 ,5827.71 ,466.84,-0.0008 
2012/8/13,5831.88 ,5847.11 ,5852.79 ,5813.63 ,410.23,-0.0026 
2012/8/14,5864.78 ,5831.88 ,5876.22 ,5831.88 ,627.9,0.0056 
2012/8/15,5833.04 ,5864.78 ,5864.78 ,5822.25 ,560.38,-0.0054 
2012/8/16,5834.51 ,5833.04 ,5846.70 ,5811.31 ,587.03,0.0003 
2012/8/17,5852.42 ,5834.51 ,5854.72 ,5834.39 ,731.77,0.0031 
2012/8/20,5824.37 ,5852.42 ,5857.50 ,5802.91 ,692.84,-0.0048 
2012/8/21,5857.52 ,5824.37 ,5872.59 ,5824.37 ,501.84,0.0057 
2012/8/22,5774.20 ,5857.52 ,5857.52 ,5771.22 ,535.19,-0.0142 
2012/8/23,5776.60 ,5774.20 ,5809.26 ,5764.02 ,636.11,0.0004 
2012/8/24,5776.60 ,5776.60 ,5791.39 ,5739.41 ,487.76,0.0000 
2012/8/28,5775.71 ,5776.60 ,5779.49 ,5749.75 ,524.54,-0.0002 
2012/8/29,5743.53 ,5775.71 ,5775.76 ,5739.23 ,523.48,-0.0056 
2012/8/30,5719.45 ,5743.53 ,5743.53 ,5705.65 ,479.12,-0.0042 
2012/8/31,5711.48 ,5719.45 ,5763.77 ,5707.99 ,851.66,-0.0014 
2012/9/3,5758.41 ,5711.48 ,5758.41 ,5701.06 ,394.56,0.0082 
2012/9/4,5672.01 ,5758.41 ,5758.41 ,5658.34 ,628.71,-0.0150 
2012/9/5,5657.86 ,5672.01 ,5675.91 ,5634.88 ,737.25,-0.0025 
2012/9/6,5777.34 ,5657.86 ,5785.98 ,5657.86 ,1100,0.0211 
2012/9/7,5794.80 ,5777.34 ,5807.57 ,5772.87 ,1270,0.0030 
2012/9/10,5793.20 ,5794.80 ,5806.79 ,5777.07 ,672.89,-0.0003 
2012/9/11,5792.19 ,5793.20 ,5796.56 ,5764.22 ,779.96,-0.0002 
2012/9/12,5782.08 ,5792.19 ,5821.24 ,5757.58 ,1100,-0.0017 
2012/9/13,5819.92 ,5782.08 ,5826.57 ,5770.26 ,819.53,0.0065 
2012/9/14,5915.55 ,5819.92 ,5932.62 ,5819.92 ,1510,0.0164 
2012/9/17,5893.52 ,5915.55 ,5915.68 ,5883.22 ,691.68,-0.0037 
2012/9/18,5868.16 ,5893.52 ,5893.52 ,5837.52 ,802.6,-0.0043 
2012/9/19,5888.48 ,5868.16 ,5894.39 ,5861.01 ,704.14,0.0035 
2012/9/20,5854.64 ,5888.48 ,5888.48 ,5824.36 ,656.51,-0.0057 
2012/9/21,5852.62 ,5854.64 ,5887.57 ,5838.86 ,1200,-0.0003 
2012/9/24,5838.84 ,5852.62 ,5852.62 ,5806.09 ,736.97,-0.0024 
2012/9/25,5859.71 ,5838.84 ,5869.17 ,5828.34 ,737.35,0.0036 
2012/9/26,5768.09 ,5859.71 ,5859.71 ,5751.35 ,685.63,-0.0156 
2012/9/27,5779.42 ,5768.09 ,5804.09 ,5762.98 ,545.05,0.0020 
2012/9/28,5742.07 ,5779.42 ,5807.82 ,5740.52 ,745.47,-0.0065 
2012/10/1,5820.45 ,5742.07 ,5843.54 ,5738.59 ,690.29,0.0137 
2012/10/2,5809.45 ,5820.45 ,5840.36 ,5781.42 ,704.9,-0.0019 
2012/10/3,5825.81 ,5809.45 ,5832.48 ,5785.00 ,606.2,0.0028 
2012/10/4,5827.78 ,5825.81 ,5854.16 ,5803.22 ,817.16,0.0003 
2012/10/5,5871.02 ,5827.78 ,5885.57 ,5827.61 ,883.08,0.0074 
2012/10/8,5841.74 ,5871.02 ,5871.02 ,5818.76 ,492.22,-0.0050 
2012/10/9,5810.25 ,5841.74 ,5856.42 ,5795.18 ,574.47,-0.0054 
2012/10/10,5776.71 ,5810.25 ,5810.52 ,5776.71 ,681.62,-0.0058 
2012/10/11,5829.75 ,5776.71 ,5846.30 ,5766.69 ,693.36,0.0092 
2012/10/12,5793.32 ,5829.75 ,5829.75 ,5793.32 ,888.09,-0.0062 
2012/10/15,5805.61 ,5793.32 ,5827.87 ,5786.03 ,695.44,0.0021 
2012/10/16,5870.54 ,5805.61 ,5878.09 ,5805.61 ,877.62,0.0112 
2012/10/17,5910.91 ,5870.54 ,5915.59 ,5868.68 ,903.4,0.0069 
2012/10/18,5917.05 ,5910.91 ,5928.27 ,5896.49 ,869.99,0.0010 
2012/10/19,5896.15 ,5917.05 ,5919.73 ,5892.23 ,829.32,-0.0035 
2012/10/22,5882.91 ,5896.15 ,5911.03 ,5869.88 ,540.27,-0.0022 
2012/10/23,5797.91 ,5882.91 ,5893.43 ,5788.96 ,654.16,-0.0144 
2012/10/24,5804.78 ,5797.91 ,5823.24 ,5776.64 ,953.71,0.0012 
2012/10/25,5805.05 ,5804.78 ,5840.57 ,5802.22 ,654.44,0.0000 
2012/10/26,5806.71 ,5805.05 ,5817.94 ,5753.31 ,622.85,0.0003 
2012/10/29,5795.10 ,5806.71 ,5812.67 ,5763.51 ,432.89,-0.0020 
2012/10/30,5849.90 ,5795.10 ,5852.17 ,5794.92 ,403.99,0.0095 
2012/10/31,5782.70 ,5849.90 ,5866.67 ,5782.70 ,874.66,-0.0115 
2012/11/1,5861.92 ,5782.70 ,5866.76 ,5777.96 ,1040,0.0137 
2012/11/2,5868.55 ,5861.92 ,5890.11 ,5844.30 ,855.13,0.0011 
2012/11/5,5839.06 ,5868.55 ,5868.55 ,5825.55 ,565.87,-0.0050 
2012/11/6,5884.90 ,5839.06 ,5885.16 ,5839.06 ,774.67,0.0079 
2012/11/7,5791.63 ,5884.90 ,5921.78 ,5789.43 ,922.67,-0.0158 
2012/11/8,5776.05 ,5791.63 ,5824.36 ,5770.70 ,729.28,-0.0027 
2012/11/9,5769.68 ,5776.05 ,5786.43 ,5715.23 ,708.9,-0.0011 
2012/11/12,5767.27 ,5769.68 ,5795.25 ,5762.01 ,654.36,-0.0004 
2012/11/13,5786.25 ,5767.27 ,5786.25 ,5710.99 ,950.28,0.0033 
2012/11/14,5722.01 ,5786.25 ,5786.25 ,5719.61 ,865.46,-0.0111 
2012/11/15,5677.75 ,5722.01 ,5722.01 ,5674.26 ,799.77,-0.0077 
2012/11/16,5605.59 ,5677.75 ,5682.68 ,5605.59 ,939.39,-0.0127 
2012/11/19,5737.66 ,5605.59 ,5739.74 ,5605.59 ,745.28,0.0236 
2012/11/20,5748.10 ,5737.66 ,5751.82 ,5706.70 ,803.27,0.0018 
2012/11/21,5752.03 ,5748.10 ,5760.12 ,5727.86 ,640.01,0.0007 
2012/11/22,5791.03 ,5752.03 ,5796.47 ,5752.03 ,511.82,0.0068 
2012/11/23,5819.14 ,5791.03 ,5830.53 ,5781.43 ,427.5,0.0049 
2012/11/26,5786.72 ,5819.14 ,5819.14 ,5773.86 ,601.95,-0.0056 
2012/11/27,5799.71 ,5786.72 ,5823.18 ,5786.72 ,659.09,0.0022 
2012/11/28,5803.28 ,5799.71 ,5808.34 ,5755.23 ,610.19,0.0006 
2012/11/29,5870.30 ,5803.28 ,5883.98 ,5803.28 ,652.94,0.0115 
2012/11/30,5866.82 ,5870.30 ,5904.39 ,5860.27 ,699.16,-0.0006 
2012/12/3,5871.24 ,5866.82 ,5902.00 ,5859.56 ,512.05,0.0008 
2012/12/4,5869.04 ,5871.24 ,5885.36 ,5852.88 ,596.03,-0.0004 
2012/12/5,5892.08 ,5869.04 ,5902.66 ,5869.04 ,610.55,0.0039 
2012/12/6,5901.42 ,5892.08 ,5923.91 ,5889.65 ,637.07,0.0016 
2012/12/7,5914.40 ,5901.42 ,5923.11 ,5889.92 ,584.1,0.0022 
2012/12/10,5921.63 ,5914.40 ,5923.97 ,5891.33 ,463.9,0.0012 
2012/12/11,5924.97 ,5921.63 ,5937.93 ,5908.32 ,514.66,0.0006 
2012/12/12,5945.85 ,5924.97 ,5948.50 ,5915.91 ,629.91,0.0035 
2012/12/13,5929.61 ,5945.85 ,5947.85 ,5918.57 ,557.27,-0.0027 
2012/12/14,5921.76 ,5929.61 ,5944.50 ,5915.34 ,529.96,-0.0013 
2012/12/17,5912.15 ,5921.76 ,5923.92 ,5881.01 ,533.51,-0.0016 
2012/12/18,5935.90 ,5912.15 ,5946.41 ,5911.10 ,664.06,0.0040 
2012/12/19,5961.59 ,5935.90 ,5977.82 ,5935.90 ,743.38,0.0043 
2012/12/20,5958.34 ,5961.59 ,5970.87 ,5950.07 ,596.57,-0.0005 
2012/12/21,5939.99 ,5958.34 ,5958.34 ,5894.10 ,933.06,-0.0031 
2012/12/24,5954.18 ,5939.99 ,5957.69 ,5937.10 ,149.88,0.0024 
2012/12/27,5954.30 ,5954.18 ,5997.04 ,5942.44 ,340.7,0.0000 
2012/12/28,5925.37 ,5954.30 ,5975.97 ,5915.32 ,306.91,-0.0049 
2012/12/31,5897.81 ,5925.37 ,5925.43 ,5873.43 ,164.64,-0.0047 
2013/1/2,6027.37 ,5897.81 ,6044.57 ,5897.81 ,652.66,0.0220 
2013/1/3,6047.34 ,6027.37 ,6051.30 ,6016.80 ,470.67,0.0033 
2013/1/4,6089.84 ,6047.34 ,6089.84 ,6038.02 ,548.93,0.0070 
2013/1/7,6064.58 ,6089.84 ,6091.50 ,6060.75 ,571.66,-0.0041 
2013/1/8,6053.63 ,6064.58 ,6088.18 ,6053.63 ,663.12,-0.0018 
2013/1/9,6098.65 ,6053.63 ,6112.27 ,6053.63 ,812.12,0.0074 
2013/1/10,6101.51 ,6098.65 ,6118.30 ,6090.61 ,764.65,0.0005 
2013/1/11,6121.58 ,6101.51 ,6121.58 ,6095.07 ,685.72,0.0033 
2013/1/14,6107.86 ,6121.58 ,6134.17 ,6104.90 ,628.35,-0.0022 
2013/1/15,6117.31 ,6107.86 ,6117.31 ,6086.21 ,701,0.0015 
2013/1/16,6103.98 ,6117.31 ,6117.33 ,6076.12 ,818.41,-0.0022 
2013/1/17,6132.36 ,6103.98 ,6135.89 ,6087.49 ,622.93,0.0046 
2013/1/18,6154.41 ,6132.36 ,6172.49 ,6131.93 ,713.5,0.0036 
2013/1/21,6180.98 ,6154.41 ,6182.23 ,6154.41 ,401.15,0.0043 
2013/1/22,6179.17 ,6180.98 ,6188.58 ,6149.18 ,558.35,-0.0003 
2013/1/23,6197.64 ,6179.17 ,6200.49 ,6178.47 ,685.18,0.0030 
2013/1/24,6264.91 ,6197.64 ,6271.40 ,6186.48 ,655.65,0.0109 
2013/1/25,6284.45 ,6264.91 ,6284.45 ,6247.33 ,585.52,0.0031 
2013/1/28,6294.41 ,6284.45 ,6311.26 ,6277.04 ,533.45,0.0016 
2013/1/29,6339.19 ,6294.41 ,6346.37 ,6285.77 ,641.75,0.0071 
2013/1/30,6323.11 ,6339.19 ,6354.46 ,6316.29 ,691.74,-0.0025 
2013/1/31,6276.88 ,6323.11 ,6323.11 ,6276.88 ,809.38,-0.0073 
2013/2/1,6347.24 ,6276.88 ,6353.95 ,6275.50 ,686.18,0.0112 
2013/2/4,6246.84 ,6347.24 ,6347.26 ,6236.66 ,765.9,-0.0158 
2013/2/5,6282.76 ,6246.84 ,6296.47 ,6244.07 ,612.21,0.0058 
2013/2/6,6295.34 ,6282.76 ,6321.45 ,6265.55 ,673.86,0.0020 
2013/2/7,6228.42 ,6295.34 ,6313.00 ,6216.72 ,721.69,-0.0106 
2013/2/8,6263.93 ,6228.42 ,6278.07 ,6228.42 ,589.36,0.0057 
2013/2/11,6277.06 ,6263.93 ,6294.81 ,6252.31 ,448.13,0.0021 
2013/2/12,6338.38 ,6277.06 ,6338.38 ,6259.82 ,813.15,0.0098 
2013/2/13,6359.11 ,6338.38 ,6384.70 ,6311.59 ,756.38,0.0033 
2013/2/14,6327.36 ,6359.11 ,6364.72 ,6302.00 ,713.9,-0.0050 
2013/2/15,6328.26 ,6327.36 ,6352.20 ,6309.78 ,636.56,0.0001 
2013/2/18,6318.19 ,6328.26 ,6330.17 ,6306.83 ,459.97,-0.0016 
2013/2/19,6379.07 ,6318.19 ,6385.14 ,6304.40 ,672.87,0.0096 
2013/2/20,6395.37 ,6379.07 ,6412.44 ,6368.20 ,756.33,0.0026 
2013/2/21,6291.54 ,6395.37 ,6395.37 ,6277.96 ,733.02,-0.0162 
2013/2/22,6335.70 ,6291.54 ,6347.25 ,6291.49 ,702.83,0.0070 
2013/2/25,6355.37 ,6335.70 ,6390.09 ,6323.98 ,994.47,0.0031 
2013/2/26,6270.44 ,6355.37 ,6355.37 ,6258.62 ,772.27,-0.0134 
2013/2/27,6325.88 ,6270.44 ,6335.90 ,6269.26 ,707.92,0.0088 
2013/2/28,6360.81 ,6325.88 ,6372.00 ,6325.88 ,909.99,0.0055 
2013/3/1,6378.60 ,6360.81 ,6391.67 ,6308.56 ,1110,0.0028 
2013/3/4,6345.63 ,6378.60 ,6379.29 ,6333.17 ,704.24,-0.0052 
2013/3/5,6431.95 ,6345.63 ,6437.34 ,6344.78 ,683.44,0.0136 
2013/3/6,6427.64 ,6431.95 ,6460.96 ,6418.72 ,1100,-0.0007 
2013/3/7,6439.16 ,6427.64 ,6459.68 ,6427.31 ,923.03,0.0018 
2013/3/8,6483.58 ,6439.16 ,6489.54 ,6439.16 ,844.77,0.0069 
2013/3/11,6503.63 ,6483.58 ,6505.30 ,6473.56 ,625.23,0.0031 
2013/3/12,6510.62 ,6503.63 ,6533.99 ,6491.75 ,616.79,0.0011 
2013/3/13,6481.50 ,6510.62 ,6510.62 ,6437.61 ,666.28,-0.0045 
2013/3/14,6529.41 ,6481.50 ,6532.57 ,6478.54 ,791.45,0.0074 
2013/3/15,6489.65 ,6529.41 ,6533.78 ,6470.10 ,1260,-0.0061 
2013/3/18,6457.92 ,6489.65 ,6489.65 ,6386.17 ,748.78,-0.0049 
2013/3/19,6441.32 ,6457.92 ,6474.57 ,6414.45 ,679.52,-0.0026 
2013/3/20,6432.70 ,6441.32 ,6475.61 ,6421.29 ,724.53,-0.0013 
