Date,log_returns,hurst,hurstp,hurstm
2011/11/4,0.030719343,0.397358785,1.426119916,-0.272014704
2011/11/7,-0.008345047,0.204730477,0.402352659,0.098052828
2011/11/8,2.95E-05,0.286985975,0.521174551,0.22913594
2011/11/9,0.016928369,0.206679632,-0.206641907,0.451657813
2011/11/10,-0.053916869,0.225533589,0.781490215,0.0407934
2011/11/11,0.009095873,0.208505489,0.513990927,0.147244538
2011/11/14,0.019201348,0.121221095,0.250121896,-0.015084911
2011/11/15,-0.008222069,0.162282693,0.343517468,-0.002742193
2011/11/16,-0.020232832,0.270018098,0.616946612,0.107753852
2011/11/17,-0.00759327,0.215040431,-0.027337993,0.787871087
2011/11/18,-0.017489128,0.310846775,0.093521272,1.031785292
2011/11/21,-0.01445565,0.347957398,0.282210936,0.927328584
2011/11/22,0.001411283,0.351297604,-0.001943764,1.05984118
2011/11/23,-0.021440615,0.415658549,0.185366263,0.586245567
2011/11/24,0.003948102,0.300238552,-0.04583866,0.619241688
2011/11/25,-0.013789574,0.395872359,-0.124561507,0.836522612
2011/11/28,0.019499998,0.406101252,0.643907204,0.197641111
2011/11/29,0.012034638,0.472244613,0.111451064,0.776846766
2011/11/30,-0.014724832,0.5604632,0.357510435,0.819148564
2011/12/1,0.054778003,0.536219085,0.202984535,0.877444586
2011/12/2,0.002004593,0.445768153,0.689997317,0.463507051
2011/12/5,0.007289394,0.490297089,0.715443521,0.386165236
2011/12/6,-0.012458086,0.418682197,0.444508012,0.30399707
2011/12/7,0.015627769,0.327946102,-0.090103894,0.533621468
2011/12/8,-0.006924438,0.233987764,0.817244283,-0.30461507
2011/12/9,-0.027676168,0.123252146,0.395913865,-0.066922515
2011/12/12,-0.000568862,0.157079987,0.079932482,0.251987379
2011/12/13,-0.00694115,0.191270184,0.309026767,-0.005043401
2011/12/14,-0.005040009,0.300957106,0.294759886,0.24568246
2011/12/15,-0.018009204,0.360560324,0.446858939,0.287248521
2011/12/16,0.014240622,0.332307429,0.650267566,-0.001708771
2011/12/19,-0.011837654,0.347457065,0.625611161,0.17466639
2011/12/20,0.000552691,0.439833171,0.400237655,0.732553048
2011/12/21,0.01842687,0.38145311,0.592590635,0.553594803
2011/12/22,-0.002077475,0.366191566,0.045742032,0.680856648
2011/12/23,0.01356182,0.4116357,-0.184653054,0.877972299
2011/12/28,-0.005949219,0.37438694,0.407330007,0.371493174
2011/12/29,-0.006541798,0.431710887,0.264163405,0.533459428
2011/12/30,0.001980327,0.414995256,0.182146514,0.5447959
2012/1/3,0.023748027,0.319869699,0.080317512,0.651999342
2012/1/4,-0.007983083,0.300831981,0.494485143,0.13437906
2012/1/5,0.004587027,0.262696468,0.304012259,0.252648363
2012/1/6,-0.011781521,0.275053839,0.208416645,0.404429269
2012/1/9,0.014558126,0.323295426,-0.1602671,0.711372148
2012/1/10,0.007317698,0.3527582,0.353147598,0.414007231
2012/1/11,0.007739799,0.464014583,0.785041414,0.423439081
2012/1/12,-0.002957595,0.431933095,0.586986141,0.166946523
2012/1/13,0.00569404,0.316858537,0.530802237,0.023075379
2012/1/16,-0.010059583,0.261408776,0.587846027,-0.269589147
2012/1/17,0.031863503,0.220751028,0.723353239,-0.305109706
2012/1/18,0.003010075,0.283498711,0.778536882,-0.221784298
2012/1/19,0.012921242,0.369151568,0.467720823,0.181420686
2012/1/20,0.008359905,0.408767048,0.222941678,0.459309202
2012/1/26,0.016216088,0.606318656,0.61847961,0.650462778
2012/1/27,0.003054656,0.514403092,1.219584177,0.085650405
2012/1/30,-0.016785566,0.392875852,0.43657509,0.435955613
2012/1/31,0.011347835,0.310256295,0.316002127,0.388358223
2012/2/1,-0.002805237,0.230510501,0.004121479,0.656427937
2012/2/2,0.019774305,0.340256141,-0.068187294,0.575637078
2012/2/3,0.000844892,0.320311949,-0.546587534,1.093496024
2012/2/6,-0.002268797,0.319995904,0.189940328,0.407150434
2012/2/7,-0.000519209,0.278162151,0.294580346,0.227051349
2012/2/8,0.01530653,0.098072868,-0.089335196,0.264866221
2012/2/9,-0.000402108,0.164056414,-0.475859975,0.709495013
2012/2/10,-0.010822267,0.174246013,0.308973531,0.106145253
2012/2/13,0.004969382,0.180467482,0.672991674,0.007695825
2012/2/14,0.001455799,0.257903316,0.513642764,0.044745451
2012/2/15,0.021162929,0.406664673,0.448846089,0.373124451
2012/2/16,-0.004124998,0.416555144,0.393383378,0.461698915
2012/2/17,0.010023255,0.555348482,0.569688034,0.69855608
2012/2/20,-0.003114429,0.599012342,0.942392609,0.033006606
2012/2/21,0.002514015,0.485312257,1.009537226,0.02715736
2012/2/22,0.003279728,0.420190658,0.866371595,-0.221672478
2012/2/23,-0.007840196,0.416790265,0.95569258,-0.155920532
2012/2/24,0.001209222,0.519220957,1.194508158,-0.107754541
2012/2/27,-0.008868152,0.421868221,0.854295884,-0.014617873
2012/2/28,0.016401301,0.322092435,-0.127204485,0.529934284
2012/2/29,0.005149286,0.441439417,0.044582895,0.755499616
2012/3/1,-0.01356572,0.413635506,0.865884758,0.030112415
2012/3/2,0.008116417,0.270700559,0.221872464,0.360764901
2012/3/5,-0.013867458,0.2005947,0.270454109,0.089427754
2012/3/6,-0.021823684,0.099174593,-0.406222112,0.414189253
2012/3/7,-0.008614711,0.092722148,-0.282963303,0.397785533
2012/3/8,0.013145376,0.213665608,-0.593913295,0.780978609
2012/3/9,0.008825227,0.28803462,0.110984094,0.48578097
2012/3/12,0.002282322,0.232934151,0.615858669,0.11243538
2012/3/13,0.009677553,0.196701803,0.231844347,0.248231746
2012/3/14,-0.001491761,0.220305075,0.073613572,0.419573951
2012/3/15,0.002139639,0.284011832,0.75217266,-0.073516508
2012/3/16,-0.001672316,0.291560516,0.822807446,-0.099424726
2012/3/19,-0.009547327,0.390462947,0.839902302,0.134120187
2012/3/20,-0.010811101,0.587507214,0.662550643,0.522511702
2012/3/21,-0.001514438,0.570214475,0.80357754,0.426902641
2012/3/22,0.002151914,0.755354035,0.681364661,0.832588459
2012/3/23,-0.01119848,0.681914961,1.178147096,0.10853259
2012/3/26,2.90E-06,0.570515631,1.138256038,0.169881085
2012/3/27,0.018125536,0.350290567,1.113736787,-0.450980318
2012/3/28,-0.007702448,0.262932979,0.280707418,0.038784091
2012/3/29,-0.013304511,0.401854472,0.590829194,0.077882141
2012/3/30,-0.00261436,0.340779665,0.208848183,0.420710108
2012/4/2,-0.001622286,0.308221305,0.235684309,0.288146773
2012/4/3,0.013009088,0.283745138,-0.687436285,1.095315162
2012/4/5,-0.009568027,0.187526873,-0.090225709,0.333746457
2012/4/10,-0.011563713,0.08216808,-0.527679321,0.520471166
2012/4/11,-0.010646345,0.113610595,0.411890868,-0.03523235
2012/4/12,0.00922464,0.094228039,0.576581467,-0.077594064
2012/4/13,0.018218146,0.16133451,0.174164067,0.211102722
2012/4/16,-0.004376493,0.281556537,0.299951047,0.349268961
2012/4/17,-0.002347659,0.354356462,0.314472236,0.470919166
2012/4/18,0.010566327,0.426513209,0.795652533,0.170468292
2012/4/19,0.010258675,0.303926964,0.297809046,0.35798943
2012/4/20,0.000744186,0.284226693,0.022497182,0.522027195
2012/4/23,-0.01855462,0.369481477,0.52847274,0.343290897
2012/4/24,0.002555353,0.436553739,1.133060393,-0.000159926
2012/4/25,-0.001494067,0.47643968,0.895678237,0.20212899
2012/4/26,0.007884062,0.539826495,0.879747095,0.347494603
2012/4/27,-0.003285591,0.517988306,0.904395147,0.196045037
2012/4/30,0.016864482,0.550956092,0.457056756,0.932526286
2012/5/2,0.010134678,0.594628924,0.642981301,0.285689581
2012/5/3,-0.002798495,0.47075324,0.683447729,0.261260843
2012/5/4,-0.007725464,0.306616628,0.811618065,-0.477790766
2012/5/7,-0.026398218,0.151927517,0.628139562,-0.417380981
2012/5/8,-0.002530388,0.208224241,0.222926872,0.024538042
2012/5/9,-0.007551599,0.247206192,-0.206207137,0.696670121
2012/5/10,-0.005096919,0.21276999,0.129263127,0.330314801
2012/5/11,-0.01306998,0.238512439,0.02958758,0.725904843
2012/5/14,-0.011566472,0.207436615,0.108532618,0.3347796
2012/5/15,0.008038025,0.128250632,0.197686514,0.089688989
2012/5/16,-0.032412181,0.20613581,0.5798863,-0.047104636
2012/5/17,-0.003062864,0.260792853,0.713817521,-0.216512298
2012/5/18,-0.013057163,0.343923371,0.678045351,-0.056072918
2012/5/21,-0.001559374,0.35469007,0.253751175,0.387285875
2012/5/22,0.006155208,0.429313786,0.021628824,0.699899231
2012/5/23,-0.01337536,0.544878029,0.743775413,0.420794335
2012/5/24,-0.006396909,0.350759783,0.598994611,0.177990334
2012/5/25,0.002515263,0.307872576,0.182140849,0.375753035
2012/5/28,0.004669149,0.323543671,0.696747819,0.102599992
2012/5/29,0.013444147,0.44321401,0.743841662,0.288269548
2012/5/30,-0.019353282,0.535781235,1.353700879,0.188868489
2012/5/31,-0.003252973,0.590466403,0.934729776,0.404722737
2012/6/1,-0.003828136,0.468527169,0.790621623,0.176163093
2012/6/4,-0.020289761,0.430396441,0.063407435,0.792374775
2012/6/5,0.00403023,0.378309081,0.520788145,0.071011894
2012/6/6,0.014220094,0.280673804,0.262818172,0.199583637
2012/6/7,0.00848204,0.196201347,0.648899029,-0.442638089
2012/6/8,-0.009464676,0.115090616,0.742677765,-0.153721032
2012/6/11,0.024098259,0.256448228,0.503103652,0.097809964
2012/6/12,-0.004286455,0.285137112,0.661893067,-0.032197401
2012/6/13,0.00812478,0.257301766,0.180930515,0.408965606
2012/6/14,-0.011530217,0.319215791,0.027480673,0.558279168
2012/6/15,0.022372848,0.330581294,0.389094981,0.276906834
2012/6/18,0.010029118,0.264398683,0.013004488,0.497504469
2012/6/19,-0.000573569,0.307650657,0.246329863,0.296637601
2012/6/20,0.00524869,0.406862935,0.568261593,0.225427693
2012/6/21,-0.013087054,0.414866241,0.310847613,0.440258987
2012/6/22,-0.014110981,0.445731502,0.701110259,0.217155078
2012/6/25,-0.005155638,0.391406533,0.161781907,0.507325218
2012/6/26,0.00445574,0.359541945,0.218549783,0.443020841
2012/6/27,0.010226304,0.366773548,0.407570956,0.37295607
2012/6/28,-0.007940941,0.353395095,0.449302768,0.492196569
2012/6/29,0.021639804,0.320793119,0.542798894,0.099633117
2012/7/3,0.015012666,0.243387253,0.338558659,0.124471431
2012/7/4,-0.001307127,0.24318501,0.455653371,0.014423262
2012/7/5,0.005029505,0.354545354,0.570692973,0.163251145
2012/7/6,-0.000428682,0.347335779,0.702045503,0.020837116
2012/7/9,-0.018994303,0.42643494,0.861235956,0.386623038
2012/7/10,-0.001634537,0.42929183,0.539410903,0.228511435
2012/7/11,0.001211349,0.3437639,0.617831033,-0.010915108
2012/7/12,-0.020537083,0.293043842,0.599175988,-0.242158859
2012/7/13,0.003542711,0.238378498,0.76555305,-0.233666945
2012/7/16,0.001502592,0.361535215,0.601775164,0.17676511
2012/7/17,0.01731608,0.356593891,0.372416493,0.413755854
2012/7/18,-0.01113586,0.362730632,0.056466862,0.646324261
2012/7/19,0.016452887,0.417484842,-0.244817183,0.719200164
2012/7/20,0.00417094,0.305172872,0.282151679,0.283332853
2012/7/23,-0.030359798,0.289746888,-0.049141393,0.501192604
2012/7/24,-0.007918017,0.280320071,0.353679122,0.197726107
2012/7/25,-0.001369489,0.211053146,-0.03418,0.235567981
2012/7/26,0.000818637,0.239361818,0.422874785,0.066723013
2012/7/27,0.020026476,0.319881111,0.246476701,0.507410927
2012/7/30,0.015977546,0.253172981,0.578335564,0.127521244
2012/7/31,0.010736423,0.188422894,0.170096915,0.15180148
2012/8/1,0.001189888,0.135960877,0.414716929,-0.123240059
2012/8/2,-0.006589651,0.186298053,0.106404029,0.260763558
2012/8/3,-0.001220641,0.228413309,0.607246028,-0.168012268
