date,close,open,high,low,vol,return
2010/4/5,2429.53 ,2409.48 ,2429.61 ,2403.88 ,501.68,0.0112 
2010/4/6,2436.81 ,2420.33 ,2443.50 ,2417.77 ,529.6,0.0030 
2010/4/7,2431.16 ,2433.10 ,2442.27 ,2418.73 ,669.23,-0.0023 
2010/4/8,2436.81 ,2423.99 ,2441.12 ,2413.74 ,589.57,0.0023 
2010/4/9,2454.05 ,2441.31 ,2454.12 ,2432.93 ,525.58,0.0071 
2010/4/12,2457.87 ,2455.40 ,2463.17 ,2450.15 ,527.78,0.0016 
2010/4/13,2465.99 ,2454.95 ,2467.94 ,2445.26 ,619.84,0.0033 
2010/4/14,2504.86 ,2481.80 ,2504.86 ,2480.43 ,744.13,0.0158 
2010/4/15,2515.69 ,2503.41 ,2517.82 ,2502.51 ,673.13,0.0043 
2010/4/16,2481.26 ,2505.38 ,2510.06 ,2467.68 ,836.01,-0.0137 
2010/4/19,2480.11 ,2477.80 ,2487.67 ,2451.72 ,559.15,-0.0005 
2010/4/20,2500.31 ,2492.72 ,2501.25 ,2480.70 ,544.72,0.0081 
2010/4/21,2504.61 ,2506.61 ,2510.50 ,2490.19 ,712.04,0.0017 
2010/4/22,2519.07 ,2483.52 ,2521.02 ,2468.26 ,730.12,0.0058 
2010/4/23,2530.15 ,2514.85 ,2530.15 ,2507.60 ,636.21,0.0044 
2010/4/26,2522.95 ,2529.85 ,2535.28 ,2521.51 ,616.03,-0.0028 
2010/4/27,2471.47 ,2512.58 ,2525.70 ,2466.53 ,745.94,-0.0204 
2010/4/28,2471.73 ,2483.03 ,2484.15 ,2456.63 ,732.76,0.0001 
2010/4/29,2511.92 ,2487.33 ,2513.69 ,2483.50 ,799.05,0.0163 
2010/4/30,2461.19 ,2509.99 ,2514.37 ,2461.09 ,782.21,-0.0202 
2010/5/3,2498.74 ,2472.32 ,2503.00 ,2472.32 ,600.74,0.0153 
2010/5/4,2424.25 ,2465.55 ,2465.55 ,2411.28 ,774.96,-0.0298 
2010/5/5,2402.29 ,2395.21 ,2421.05 ,2382.07 ,768.3,-0.0091 
2010/5/6,2319.64 ,2391.21 ,2407.79 ,2185.75 ,1210,-0.0344 
2010/5/7,2265.64 ,2308.71 ,2330.65 ,2228.06 ,1180,-0.0233 
2010/5/10,2374.67 ,2365.97 ,2379.87 ,2349.40 ,790.24,0.0481 
2010/5/11,2375.31 ,2347.70 ,2405.26 ,2345.50 ,662,0.0003 
2010/5/12,2425.02 ,2388.64 ,2426.47 ,2384.69 ,599.38,0.0209 
2010/5/13,2394.36 ,2416.36 ,2434.29 ,2387.59 ,599.85,-0.0126 
2010/5/14,2346.85 ,2373.88 ,2374.53 ,2323.63 ,669.62,-0.0198 
2010/5/17,2354.23 ,2352.77 ,2364.65 ,2304.28 ,634.64,0.0031 
2010/5/18,2317.26 ,2372.84 ,2374.91 ,2309.22 ,660.3,-0.0157 
2010/5/19,2298.37 ,2307.78 ,2324.99 ,2270.62 ,712.8,-0.0082 
2010/5/20,2204.01 ,2245.56 ,2253.04 ,2203.50 ,946.92,-0.0411 
2010/5/21,2229.04 ,2169.58 ,2243.00 ,2165.79 ,1040,0.0114 
2010/5/24,2213.55 ,2220.60 ,2244.67 ,2212.37 ,564.86,-0.0069 
2010/5/25,2210.95 ,2157.45 ,2211.94 ,2140.53 ,804.04,-0.0012 
2010/5/26,2195.88 ,2226.24 ,2257.33 ,2190.44 ,1030,-0.0068 
2010/5/27,2277.68 ,2244.82 ,2278.37 ,2239.72 ,645.62,0.0373 
2010/5/28,2257.04 ,2275.19 ,2277.10 ,2241.52 ,650.22,-0.0091 
2010/6/1,2222.33 ,2244.79 ,2277.39 ,2220.89 ,605.06,-0.0154 
2010/6/2,2281.07 ,2234.59 ,2281.07 ,2221.07 ,624.62,0.0264 
2010/6/3,2303.03 ,2285.76 ,2307.47 ,2274.88 ,585.15,0.0096 
2010/6/4,2219.17 ,2257.05 ,2278.58 ,2212.30 ,651.22,-0.0364 
2010/6/7,2173.90 ,2226.60 ,2232.89 ,2172.25 ,611.15,-0.0204 
2010/6/8,2170.57 ,2176.07 ,2183.10 ,2139.46 ,732.98,-0.0015 
2010/6/9,2158.85 ,2184.78 ,2208.65 ,2152.67 ,624.76,-0.0054 
2010/6/10,2218.71 ,2188.71 ,2219.65 ,2185.98 ,599.25,0.0277 
2010/6/11,2243.60 ,2199.40 ,2243.60 ,2196.91 ,479.99,0.0112 
2010/6/14,2243.96 ,2263.66 ,2278.96 ,2242.00 ,495.94,0.0002 
2010/6/15,2305.88 ,2256.48 ,2307.98 ,2256.44 ,582.19,0.0276 
2010/6/16,2305.93 ,2293.56 ,2317.75 ,2290.26 ,499.15,0.0000 
2010/6/17,2307.16 ,2316.59 ,2318.27 ,2288.59 ,471.31,0.0005 
2010/6/18,2309.80 ,2308.94 ,2321.99 ,2301.48 ,782.92,0.0011 
2010/6/21,2289.09 ,2341.11 ,2341.11 ,2277.73 ,503.81,-0.0090 
2010/6/22,2261.80 ,2296.83 ,2313.72 ,2259.59 ,526.15,-0.0119 
2010/6/23,2254.23 ,2264.41 ,2271.74 ,2236.99 ,511.84,-0.0033 
2010/6/24,2217.42 ,2246.20 ,2247.42 ,2213.50 ,576.45,-0.0163 
2010/6/25,2223.48 ,2224.73 ,2240.88 ,2205.92 ,1740,0.0027 
2010/6/28,2220.65 ,2227.43 ,2241.64 ,2208.37 ,494.23,-0.0013 
2010/6/29,2135.18 ,2183.92 ,2185.30 ,2122.67 ,814.46,-0.0385 
2010/6/30,2109.24 ,2134.03 ,2153.36 ,2105.26 ,650.56,-0.0121 
2010/7/1,2101.36 ,2110.75 ,2117.94 ,2061.14 ,739.37,-0.0037 
2010/7/2,2091.79 ,2105.50 ,2110.66 ,2077.71 ,492.51,-0.0046 
2010/7/6,2093.88 ,2122.28 ,2136.30 ,2077.77 ,632.38,0.0010 
2010/7/7,2159.47 ,2099.66 ,2159.79 ,2098.11 ,627.45,0.0313 
2010/7/8,2175.40 ,2174.96 ,2181.30 ,2150.19 ,585.53,0.0074 
2010/7/9,2196.45 ,2174.20 ,2196.95 ,2170.76 ,450.66,0.0097 
2010/7/12,2198.36 ,2194.12 ,2213.39 ,2183.52 ,487.94,0.0009 
2010/7/13,2242.03 ,2221.25 ,2248.16 ,2212.97 ,645.59,0.0199 
2010/7/14,2249.84 ,2246.99 ,2260.33 ,2235.15 ,614.49,0.0035 
2010/7/15,2249.08 ,2247.76 ,2253.33 ,2218.92 ,567.69,-0.0003 
2010/7/16,2179.05 ,2231.71 ,2236.66 ,2177.51 ,711.02,-0.0311 
2010/7/19,2198.23 ,2185.81 ,2201.29 ,2171.20 ,470.21,0.0088 
2010/7/20,2222.49 ,2165.35 ,2222.61 ,2159.95 ,558.77,0.0110 
2010/7/21,2187.33 ,2236.13 ,2236.37 ,2183.22 ,636.84,-0.0158 
2010/7/22,2245.89 ,2216.04 ,2251.42 ,2216.04 ,630.73,0.0268 
2010/7/23,2269.47 ,2234.34 ,2269.47 ,2227.50 ,670.31,0.0105 
2010/7/26,2296.43 ,2271.62 ,2296.43 ,2262.96 ,577.81,0.0119 
2010/7/27,2288.25 ,2306.62 ,2307.60 ,2280.72 ,567,-0.0036 
2010/7/28,2264.56 ,2284.62 ,2292.24 ,2257.76 ,540.55,-0.0104 
2010/7/29,2251.69 ,2279.07 ,2282.94 ,2228.52 ,669.34,-0.0057 
2010/7/30,2254.70 ,2227.29 ,2264.81 ,2218.61 ,624.5,0.0013 
2010/8/2,2295.36 ,2283.32 ,2299.24 ,2274.27 ,524.82,0.0180 
2010/8/3,2283.52 ,2291.75 ,2295.03 ,2272.33 ,515.63,-0.0052 
2010/8/4,2303.57 ,2291.09 ,2305.07 ,2283.21 ,541.23,0.0088 
2010/8/5,2293.06 ,2291.22 ,2298.86 ,2281.68 ,473.76,-0.0046 
2010/8/6,2288.47 ,2267.42 ,2291.15 ,2253.92 ,512.54,-0.0020 
2010/8/9,2305.69 ,2298.81 ,2309.43 ,2289.03 ,441.72,0.0075 
2010/8/10,2277.17 ,2280.06 ,2290.51 ,2261.50 ,567.32,-0.0124 
2010/8/11,2208.63 ,2236.93 ,2236.93 ,2204.94 ,641.7,-0.0301 
2010/8/12,2190.27 ,2164.64 ,2197.97 ,2163.07 ,594.74,-0.0083 
2010/8/13,2173.48 ,2183.09 ,2190.27 ,2173.48 ,468.63,-0.0077 
2010/8/16,2181.87 ,2161.31 ,2193.84 ,2155.66 ,459.6,0.0039 
2010/8/17,2209.44 ,2197.09 ,2225.08 ,2193.42 ,495.88,0.0126 
2010/8/18,2215.70 ,2205.30 ,2228.90 ,2196.11 ,470.37,0.0028 
2010/8/19,2178.95 ,2204.80 ,2211.73 ,2168.74 ,616.31,-0.0166 
2010/8/20,2179.76 ,2172.26 ,2182.67 ,2159.54 ,558.44,0.0004 
2010/8/23,2159.63 ,2188.34 ,2200.52 ,2159.44 ,451.39,-0.0092 
2010/8/24,2123.76 ,2131.00 ,2144.20 ,2113.71 ,588.48,-0.0166 
2010/8/25,2141.54 ,2109.15 ,2148.35 ,2102.26 ,548.41,0.0084 
2010/8/26,2118.69 ,2148.49 ,2154.32 ,2116.82 ,494.23,-0.0107 
2010/8/27,2153.63 ,2134.16 ,2154.99 ,2099.29 ,574.92,0.0165 
2010/8/30,2119.97 ,2145.76 ,2154.47 ,2119.93 ,425.38,-0.0156 
2010/8/31,2114.03 ,2109.76 ,2128.90 ,2101.52 ,647.2,-0.0028 
2010/9/1,2176.84 ,2142.75 ,2177.50 ,2141.95 ,574.51,0.0297 
2010/9/2,2200.01 ,2178.99 ,2200.01 ,2173.71 ,445.62,0.0106 
2010/9/3,2233.75 ,2227.96 ,2235.57 ,2213.56 ,452.45,0.0153 
2010/9/7,2208.89 ,2227.26 ,2231.28 ,2206.62 ,475.02,-0.0111 
2010/9/8,2228.87 ,2216.07 ,2237.42 ,2215.90 ,552.02,0.0090 
2010/9/9,2236.20 ,2251.09 ,2251.98 ,2229.80 ,467.17,0.0033 
2010/9/10,2242.48 ,2239.08 ,2246.60 ,2229.12 ,455.93,0.0028 
2010/9/13,2285.71 ,2263.80 ,2289.49 ,2263.69 ,553.39,0.0193 
2010/9/14,2289.77 ,2281.31 ,2302.57 ,2274.57 ,553.84,0.0018 
2010/9/15,2301.32 ,2283.17 ,2304.60 ,2276.32 ,555.05,0.0050 
2010/9/16,2303.25 ,2297.51 ,2304.95 ,2288.71 ,496.46,0.0008 
2010/9/17,2315.61 ,2318.42 ,2320.37 ,2301.82 ,919.35,0.0054 
2010/9/20,2355.83 ,2322.80 ,2358.90 ,2317.89 ,547.99,0.0174 
2010/9/21,2349.35 ,2355.27 ,2366.76 ,2341.82 ,583.71,-0.0028 
2010/9/22,2334.55 ,2339.91 ,2355.91 ,2323.55 ,586.26,-0.0063 
2010/9/23,2327.08 ,2316.71 ,2353.79 ,2316.11 ,516.15,-0.0032 
2010/9/24,2381.22 ,2356.26 ,2381.22 ,2353.50 ,536.28,0.0233 
2010/9/27,2369.77 ,2379.73 ,2386.01 ,2368.65 ,484.98,-0.0048 
2010/9/28,2379.59 ,2373.13 ,2383.67 ,2339.50 ,585.54,0.0041 
2010/9/29,2376.56 ,2372.37 ,2382.15 ,2366.19 ,575.39,-0.0013 
2010/9/30,2368.62 ,2390.96 ,2400.06 ,2354.22 ,697.99,-0.0033 
2010/10/1,2370.75 ,2386.82 ,2389.45 ,2359.32 ,504.34,0.0009 
2010/10/4,2344.52 ,2362.25 ,2370.87 ,2332.46 ,500.6,-0.0111 
2010/10/5,2399.83 ,2368.52 ,2402.42 ,2366.06 ,591.91,0.0236 
2010/10/6,2380.66 ,2395.16 ,2399.13 ,2368.43 ,547.52,-0.0080 
2010/10/7,2383.67 ,2391.63 ,2392.74 ,2368.25 ,486.07,0.0013 
2010/10/8,2401.91 ,2384.76 ,2406.67 ,2370.53 ,493.45,0.0077 
2010/10/11,2402.33 ,2403.46 ,2413.03 ,2397.57 ,377.79,0.0002 
2010/10/12,2417.92 ,2397.70 ,2421.79 ,2379.39 ,489.58,0.0065 
2010/10/13,2441.23 ,2432.55 ,2452.54 ,2426.52 ,595.42,0.0096 
2010/10/14,2435.38 ,2441.21 ,2445.85 ,2422.07 ,533.22,-0.0024 
2010/10/15,2468.77 ,2461.70 ,2468.77 ,2438.03 ,696.23,0.0137 
2010/10/18,2480.66 ,2470.12 ,2480.95 ,2462.55 ,460.15,0.0048 
2010/10/19,2436.95 ,2442.21 ,2462.95 ,2422.14 ,608.17,-0.0176 
2010/10/20,2457.39 ,2443.20 ,2469.72 ,2441.07 ,522.29,0.0084 
2010/10/21,2459.67 ,2470.72 ,2482.14 ,2436.34 ,550.31,0.0009 
2010/10/22,2479.39 ,2461.60 ,2479.39 ,2459.43 ,427.82,0.0080 
2010/10/25,2490.85 ,2491.62 ,2507.03 ,2490.11 ,470.19,0.0046 
2010/10/26,2497.29 ,2476.51 ,2503.03 ,2470.12 ,508.85,0.0026 
2010/10/27,2503.26 ,2484.09 ,2505.35 ,2478.01 ,524.26,0.0024 
2010/10/28,2507.37 ,2516.16 ,2516.20 ,2489.76 ,517.08,0.0016 
2010/10/29,2507.41 ,2505.99 ,2517.50 ,2505.86 ,559.25,0.0000 
2010/11/1,2504.84 ,2520.45 ,2532.37 ,2491.46 ,502.15,-0.0010 
2010/11/2,2533.52 ,2525.94 ,2534.88 ,2518.29 ,516.74,0.0114 
2010/11/3,2540.27 ,2532.83 ,2541.42 ,2511.31 ,540.95,0.0027 
2010/11/4,2577.34 ,2569.27 ,2579.62 ,2564.05 ,656.4,0.0146 
2010/11/5,2578.98 ,2577.63 ,2582.18 ,2568.78 ,548.77,0.0006 
2010/11/8,2580.05 ,2570.86 ,2583.30 ,2566.78 ,471.58,0.0004 
2010/11/9,2562.98 ,2587.08 ,2592.94 ,2552.93 ,563.93,-0.0066 
2010/11/10,2578.78 ,2564.31 ,2578.78 ,2545.46 ,554.01,0.0062 
2010/11/11,2555.52 ,2534.24 ,2559.99 ,2524.12 ,562.07,-0.0090 
2010/11/12,2518.21 ,2540.47 ,2552.24 ,2506.40 ,581.78,-0.0146 
2010/11/15,2513.82 ,2529.02 ,2534.56 ,2512.29 ,505.09,-0.0017 
2010/11/16,2469.84 ,2494.21 ,2503.29 ,2459.79 ,618.45,-0.0175 
2010/11/17,2476.01 ,2471.27 ,2486.16 ,2467.19 ,493.76,0.0025 
2010/11/18,2514.40 ,2504.41 ,2526.83 ,2502.50 ,532.08,0.0155 
2010/11/19,2518.12 ,2510.79 ,2520.94 ,2499.92 ,562.1,0.0015 
2010/11/22,2532.02 ,2509.39 ,2532.02 ,2501.30 ,489.6,0.0055 
2010/11/23,2494.95 ,2504.21 ,2510.09 ,2483.16 ,502.4,-0.0146 
2010/11/24,2543.12 ,2519.89 ,2545.41 ,2519.89 ,435.64,0.0193 
2010/11/26,2534.56 ,2525.91 ,2541.49 ,2522.40 ,186.15,-0.0034 
2010/11/29,2525.22 ,2522.24 ,2531.03 ,2496.83 ,454.93,-0.0037 
2010/11/30,2498.23 ,2497.12 ,2510.71 ,2488.61 ,768.95,-0.0107 
2010/12/1,2549.43 ,2535.19 ,2558.29 ,2535.19 ,565.04,0.0205 
2010/12/2,2579.35 ,2553.68 ,2580.59 ,2551.82 ,527.4,0.0117 
2010/12/3,2591.46 ,2569.02 ,2593.68 ,2567.88 ,468.89,0.0047 
2010/12/6,2594.92 ,2591.28 ,2599.19 ,2584.09 ,408.83,0.0013 
2010/12/7,2598.49 ,2623.15 ,2623.60 ,2597.45 ,514.64,0.0014 
2010/12/8,2609.16 ,2604.57 ,2612.37 ,2592.89 ,447.26,0.0041 
2010/12/9,2616.67 ,2623.15 ,2624.84 ,2606.24 ,483.06,0.0029 
2010/12/10,2637.54 ,2623.28 ,2639.41 ,2615.42 ,433.74,0.0080 
2010/12/13,2624.91 ,2645.35 ,2645.79 ,2624.56 ,459.38,-0.0048 
2010/12/14,2627.72 ,2631.34 ,2636.85 ,2621.05 ,461.41,0.0011 
2010/12/15,2617.22 ,2625.81 ,2643.11 ,2613.15 ,526.79,-0.0040 
2010/12/16,2637.31 ,2620.56 ,2639.68 ,2613.72 ,455.58,0.0077 
2010/12/17,2642.97 ,2643.35 ,2651.35 ,2637.08 ,1030,0.0021 
2010/12/20,2649.56 ,2651.98 ,2658.80 ,2634.56 ,439.14,0.0025 
2010/12/21,2667.61 ,2658.94 ,2669.01 ,2655.95 ,382.42,0.0068 
2010/12/22,2671.48 ,2669.00 ,2675.26 ,2666.63 ,368.13,0.0015 
2010/12/23,2665.60 ,2667.42 ,2671.63 ,2661.17 ,282.84,-0.0022 
2010/12/27,2667.27 ,2657.09 ,2670.57 ,2645.38 ,9.98,0.0006 
2010/12/28,2662.88 ,2671.85 ,2673.02 ,2658.21 ,282.82,-0.0016 
2010/12/29,2666.93 ,2667.18 ,2671.23 ,2664.51 ,251.43,0.0015 
2010/12/30,2662.98 ,2665.68 ,2671.11 ,2661.83 ,259.17,-0.0015 
2010/12/31,2652.87 ,2660.58 ,2662.39 ,2649.04 ,283.38,-0.0038 
2011/1/3,2691.52 ,2676.65 ,2704.86 ,2676.34 ,446.29,0.0146 
2011/1/4,2681.25 ,2699.86 ,2700.88 ,2663.64 ,472.68,-0.0038 
2011/1/5,2702.20 ,2673.91 ,2702.20 ,2671.89 ,466.87,0.0078 
2011/1/6,2709.89 ,2704.38 ,2712.35 ,2697.73 ,473.85,0.0028 
2011/1/7,2703.17 ,2712.75 ,2715.96 ,2676.36 ,462.38,-0.0025 
2011/1/10,2707.80 ,2691.47 ,2712.32 ,2682.25 ,441.3,0.0017 
2011/1/11,2716.83 ,2719.60 ,2722.75 ,2706.58 ,422.11,0.0033 
2011/1/12,2737.33 ,2731.45 ,2737.33 ,2722.32 ,413.05,0.0075 
2011/1/13,2735.29 ,2734.93 ,2742.43 ,2727.14 ,450.9,-0.0007 
2011/1/14,2755.30 ,2732.48 ,2755.30 ,2729.62 ,471.59,0.0073 
2011/1/18,2765.85 ,2744.80 ,2766.17 ,2744.26 ,500.18,0.0038 
2011/1/19,2725.36 ,2762.81 ,2764.35 ,2717.79 ,491.3,-0.0146 
2011/1/20,2704.29 ,2712.40 ,2714.10 ,2686.59 ,566.67,-0.0077 
2011/1/21,2689.54 ,2716.92 ,2722.74 ,2688.53 ,521.36,-0.0055 
2011/1/24,2717.55 ,2693.03 ,2719.73 ,2687.97 ,431.67,0.0104 
2011/1/25,2719.25 ,2704.25 ,2719.34 ,2697.51 ,458.23,0.0006 
2011/1/26,2739.50 ,2724.52 ,2746.03 ,2717.63 ,480.26,0.0074 
2011/1/27,2755.28 ,2745.16 ,2763.64 ,2740.30 ,481.92,0.0058 
2011/1/28,2686.89 ,2755.28 ,2755.28 ,2679.57 ,565.43,-0.0248 
2011/1/31,2700.08 ,2693.30 ,2706.30 ,2676.87 ,506.64,0.0049 
2011/2/1,2751.19 ,2717.61 ,2755.97 ,2716.64 ,523.2,0.0189 
2011/2/2,2749.56 ,2751.19 ,2758.51 ,2743.76 ,464.81,-0.0006 
2011/2/3,2753.88 ,2746.74 ,2757.54 ,2725.78 ,488.25,0.0016 
2011/2/4,2769.30 ,2755.85 ,2769.70 ,2747.86 ,466.99,0.0056 
2011/2/7,2783.99 ,2773.26 ,2796.50 ,2772.81 ,416.65,0.0053 
2011/2/8,2797.05 ,2782.41 ,2797.05 ,2776.35 ,411.28,0.0047 
2011/2/9,2789.07 ,2791.13 ,2798.91 ,2780.89 ,466.49,-0.0029 
2011/2/10,2790.45 ,2764.76 ,2791.43 ,2762.34 ,601.57,0.0005 
2011/2/11,2809.44 ,2783.16 ,2810.56 ,2778.21 ,486.9,0.0068 
2011/2/14,2817.18 ,2810.19 ,2819.87 ,2808.27 ,468.9,0.0028 
2011/2/15,2804.35 ,2809.02 ,2813.13 ,2798.83 ,495.1,-0.0046 
2011/2/16,2825.56 ,2815.09 ,2828.19 ,2811.52 ,530.03,0.0076 
2011/2/17,2831.58 ,2816.12 ,2835.20 ,2815.08 ,458.3,0.0021 
2011/2/18,2833.95 ,2833.35 ,2840.51 ,2823.65 ,597.63,0.0008 
2011/2/22,2756.42 ,2795.44 ,2808.18 ,2752.75 ,575.02,-0.0274 
2011/2/23,2722.99 ,2755.20 ,2761.70 ,2705.54 ,588.49,-0.0121 
2011/2/24,2737.90 ,2726.59 ,2745.29 ,2707.63 ,539.6,0.0055 
2011/2/25,2781.05 ,2752.16 ,2781.12 ,2751.81 ,468.6,0.0158 
2011/2/28,2782.27 ,2791.28 ,2798.43 ,2767.61 ,575.72,0.0004 
2011/3/1,2737.41 ,2791.08 ,2791.23 ,2730.72 ,580.4,-0.0161 
2011/3/2,2748.07 ,2735.05 ,2763.95 ,2734.08 ,492.07,0.0039 
2011/3/3,2798.74 ,2774.48 ,2802.32 ,2774.48 ,503.92,0.0184 
2011/3/4,2784.67 ,2797.64 ,2798.07 ,2768.12 ,489.53,-0.0050 
2011/3/7,2745.63 ,2793.19 ,2794.82 ,2724.51 ,586.99,-0.0140 
2011/3/8,2765.77 ,2745.23 ,2775.41 ,2729.85 ,476.58,0.0073 
2011/3/9,2751.72 ,2756.34 ,2761.77 ,2737.68 ,502.98,-0.0051 
2011/3/10,2701.02 ,2719.29 ,2721.21 ,2695.08 ,635.12,-0.0184 
2011/3/11,2715.61 ,2689.65 ,2724.61 ,2689.41 ,479.3,0.0054 
2011/3/14,2700.97 ,2695.66 ,2715.22 ,2682.09 ,467.23,-0.0054 
2011/3/15,2667.33 ,2619.40 ,2680.57 ,2618.50 ,630.41,-0.0125 
2011/3/16,2616.82 ,2652.92 ,2669.27 ,2603.50 ,683.02,-0.0189 
2011/3/17,2636.05 ,2656.08 ,2660.50 ,2634.17 ,515.47,0.0073 
2011/3/18,2643.67 ,2665.54 ,2665.56 ,2639.76 ,957.29,0.0029 
2011/3/21,2692.09 ,2675.47 ,2699.70 ,2674.99 ,462.88,0.0183 
2011/3/22,2683.87 ,2692.13 ,2695.46 ,2679.41 ,423.83,-0.0031 
