,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
206,2011/11/9,2662.56,2672.34,2617.93,2621.65,2668.454291,2682.304224,2699.503414,2718.813555,2739.830233,2762.302295,2786.055264,2810.959443,2836.913889,2863.837366,2891.662811,2920.333738,2949.801795,2980.02503,3010.966635,3042.593999,3074.877995,3107.792414,3141.313526,3175.419723,3210.091232,2656.678729,2642.961112,2626.122166,2607.470358,2587.468986,2566.419239,2544.538813,2521.995033,2498.921726,2475.42889,2451.608717,2427.539586,2403.288847,2378.914835,2354.468386,2329.993997,2305.530745,2281.113025,2256.771155,2232.531876,2208.418777,575.97,-0.03957788181439171,0.0606117032943132,0.20515434464169652,-0.101914567747512,-0.2563864542042097,0.3198153609567836
207,2011/11/10,2652.01,2652.4,2601.79,2625.15,2657.880936,2671.67599,2688.807031,2708.040658,2728.974061,2751.357081,2775.015932,2799.821432,2825.673038,2852.489834,2880.205025,2908.762348,2938.113642,2968.217122,2999.036125,3030.53817,3062.694245,3095.478246,3128.866536,3162.837593,3197.371721,2646.152033,2632.48877,2615.716546,2597.138643,2577.216523,2556.250182,2534.456454,2512.002001,2489.020119,2465.62037,2441.89458,2417.92082,2393.76617,2369.488737,2345.139154,2320.761741,2296.395421,2272.074452,2247.829033,2223.685799,2199.668245,500.67,0.0013341467252996478,-0.14164039886605684,-0.14010837458275283,0.02668285572113759,-0.014711087414733535,0.2962676024973949
208,2011/11/11,2653.53,2684.67,2649.85,2678.75,2659.4043,2673.207262,2690.348121,2709.592772,2730.538173,2752.934022,2776.606433,2801.42615,2827.292573,2854.124739,2881.855815,2910.429505,2939.797622,2969.918356,3000.755023,3032.275124,3064.449629,3097.25242,3130.659846,3164.650374,3199.204295,2647.668675,2633.997581,2617.215744,2598.627193,2578.693655,2557.715298,2535.909079,2513.441755,2490.446701,2467.03354,2443.294153,2419.306652,2395.138158,2370.84681,2346.483271,2322.091886,2297.7116,2273.376692,2249.117377,2224.960305,2200.928985,401.44,0.02021223053751062,-0.05354501479594198,-0.22088911880530906,0.1622626640550515,0.8349509837475547,-0.8374568112750413
209,2011/11/14,2671.11,2682.13,2647.48,2657.22,2677.023218,2690.917626,2708.172047,2727.544196,2748.628363,2771.172587,2795.001831,2819.985983,2846.023774,2873.033707,2900.948504,2929.7115,2959.274184,2989.594472,3020.635436,3052.364362,3084.752028,3117.772142,3151.400897,3185.616616,3220.399462,2665.209843,2651.448176,2634.555157,2615.843455,2595.777854,2574.660512,2552.709824,2530.093652,2506.946252,2483.377976,2459.481311,2435.33489,2411.006276,2386.553995,2362.029044,2337.476063,2312.934254,2288.438124,2264.018088,2239.700972,2215.510441,356.72,-0.008069804305170883,0.1095180076559692,-0.11810692229889089,0.16279379675460084,0.3507184649937681,-0.01899826165491046
210,2011/11/15,2647.91,2695.87,2644.0,2686.2,2653.771859,2667.545587,2684.650143,2703.854035,2724.755075,2747.103491,2770.725765,2795.492916,2821.304555,2848.079893,2875.752236,2904.265409,2933.571326,2963.628267,2994.399624,3025.852967,3057.959329,3090.692645,3124.029317,3157.947855,3192.428593,2642.061089,2628.418949,2611.672655,2593.123474,2573.232153,2552.298227,2530.538192,2508.118453,2485.172101,2461.808528,2438.119418,2414.182721,2390.065415,2365.825514,2341.513575,2317.17385,2292.8452,2268.561832,2244.353896,2220.247987,2196.267564,431.67,0.010847091992358792,0.03044486666868318,0.19071024712421458,0.24057651112164613,0.049274382369541354,0.5528636294323411
211,2011/11/16,2661.09,2688.86,2637.91,2639.61,2666.981037,2680.823323,2698.013018,2717.312497,2738.317572,2760.777227,2784.517082,2809.407512,2835.347629,2862.256241,2890.066323,2918.721421,2948.173209,2978.379758,3009.304279,3040.914182,3073.180354,3106.076601,3139.579206,3173.666574,3208.31894,2655.211976,2641.501932,2624.672284,2606.030773,2586.040443,2565.002318,2543.133972,2520.602639,2497.542071,2474.062205,2450.255183,2426.199341,2401.96199,2377.601436,2353.168484,2328.707607,2304.257861,2279.853622,2255.525191,2231.299295,2207.199509,507.87,-0.017496376520088463,-0.21584265632148059,0.16256410187383225,0.1990735981910442,0.22060088145272913,0.7349979819764546
212,2011/11/17,2637.37,2637.48,2576.22,2587.99,2643.208526,2656.927427,2673.963899,2693.09135,2713.909193,2736.168651,2759.696897,2784.365463,2810.074359,2836.743117,2864.30531,2892.704987,2921.894252,2951.831551,2982.480422,3013.808566,3045.787128,3078.39015,3111.594125,3145.37765,3179.721138,2631.544371,2617.956533,2601.276898,2582.801551,2562.989408,2542.138809,2520.46539,2498.134893,2475.279878,2452.009304,2428.414489,2404.573072,2380.551764,2356.408351,2332.193185,2307.950344,2283.718534,2259.531826,2235.42025,2211.410295,2187.525325,555.83,-0.019749666329195666,0.22322628874060912,0.09023698278491979,0.1310419012846957,-0.31262419257878477,0.4465348051572183
213,2011/11/18,2595.02,2595.84,2567.15,2572.5,2600.764773,2614.263381,2631.026287,2649.846595,2670.330153,2692.232176,2715.382613,2739.655059,2764.95113,2791.191651,2818.311259,2846.254904,2874.975457,2904.432033,2934.588755,2965.413842,2996.878904,3028.958397,3061.629194,3094.870234,3128.662246,2589.287917,2575.918268,2559.506469,2541.327793,2521.833787,2501.318,2479.992605,2458.020683,2435.532667,2412.635764,2389.419827,2365.961247,2342.325665,2318.569939,2294.743612,2270.890054,2247.047351,2223.249024,2199.524624,2175.900213,2152.39878,473.35,-0.006003323917485956,0.05338319249775836,-0.16062741952728757,0.1758536046031757,-0.3465245907984796,0.7915631975688046
214,2011/11/21,2535.34,2539.87,2500.89,2523.14,2540.952655,2554.140823,2570.518218,2588.905699,2608.918178,2630.3165,2652.934526,2676.648757,2701.363072,2727.000116,2753.49603,2780.79703,2808.857071,2837.636207,2867.099388,2897.215563,2927.956994,2959.298727,2991.218164,3023.694731,3056.709597,2529.739742,2516.677568,2500.643205,2482.882601,2463.836916,2443.792948,2422.957993,2401.491379,2379.52054,2357.150217,2334.468198,2311.549116,2288.457103,2265.247708,2241.969337,2218.664361,2195.369989,2172.118975,2148.940185,2125.859086,2102.898137,513.06,-0.019374031110001144,-0.02656288474349422,0.0805577248210186,0.16005220565835968,-0.5701733718946732,1.1579844061010582
215,2011/11/22,2517.64,2534.4,2499.19,2521.28,2523.213471,2536.309569,2552.572628,2570.83174,2590.704505,2611.95344,2634.413562,2657.962236,2682.504013,2707.962077,2734.273015,2761.383417,2789.247563,2817.825783,2847.083273,2876.989197,2907.516012,2938.638938,2970.335536,3002.585374,3035.369753,2512.07884,2499.107856,2483.185435,2465.548822,2446.636101,2426.732067,2406.042567,2384.725818,2362.908364,2340.694216,2318.170547,2295.41147,2272.48067,2249.433307,2226.317449,2203.175172,2180.043426,2156.954734,2133.937763,2111.0178,2088.217148,441.86,-0.0007374485408802087,-0.04463148507869841,-0.14939970757303664,0.33481024318665775,-0.2265618280088572,0.9608784511553425
216,2011/11/23,2501.18,2503.38,2460.08,2460.08,2506.717033,2519.72751,2535.884243,2554.02398,2573.766819,2594.876831,2617.190112,2640.584828,2664.966154,2690.257776,2716.396697,2743.329855,2771.011828,2799.403208,2828.469416,2858.179819,2888.507054,2919.426503,2950.915872,2982.954864,3015.524904,2495.655198,2482.769017,2466.950694,2449.429388,2430.640315,2410.866411,2390.312176,2369.134794,2347.45998,2325.391064,2303.014652,2280.404371,2257.623489,2234.726807,2211.762078,2188.771102,2165.790588,2142.852847,2119.986358,2097.216242,2074.564658,440.0,-0.024572839334485952,-0.12347571015341208,-0.004218362910575351,0.5765973602137487,0.4099316845879694,0.7317577073791118
217,2011/11/25,2453.03,2477.03,2441.48,2441.51,2458.46044,2471.220453,2487.066154,2504.856685,2524.219457,2544.923081,2566.806811,2589.751158,2613.66312,2638.467856,2664.103579,2690.518249,2717.667319,2745.512139,2774.018795,2803.157246,2832.900655,2863.224875,2894.108046,2925.530258,2957.473295,2447.611555,2434.973445,2419.459639,2402.275634,2383.848268,2364.45503,2344.296483,2323.526785,2302.26923,2280.625162,2258.679516,2236.504504,2214.162175,2191.706274,2169.183637,2146.635259,2124.097141,2101.600972,2079.174684,2056.842914,2034.627394,200.91,-0.007577169386790624,-0.15057421521209546,-0.7839176803222384,0.8366500137899971,0.717208457921366,1.0829097487768091
218,2011/11/28,2509.63,2531.32,2507.72,2527.34,2515.185739,2528.240171,2544.451488,2562.652508,2582.462047,2603.643377,2626.032041,2649.505794,2673.96949,2699.346557,2725.573786,2752.597935,2780.373429,2808.860727,2838.025132,2867.835909,2898.265602,2929.289509,2960.885262,2993.032495,3025.712569,2504.086533,2491.156817,2475.285054,2457.704553,2438.852003,2419.011295,2398.38762,2377.138692,2355.390651,2333.247178,2310.795169,2288.108502,2265.250657,2242.27662,2219.234307,2196.165658,2173.107507,2150.092272,2127.148531,2104.301489,2081.573379,455.18,0.03455066589507576,0.1372439747370633,0.817835898525699,0.885517344748249,0.6833520072657292,1.1464725068345998
219,2011/11/29,2529.11,2542.46,2508.27,2515.51,2534.708863,2547.864625,2564.201776,2582.544074,2602.507377,2623.853118,2646.415566,2670.071524,2694.725109,2720.299156,2746.729963,2773.963877,2801.954967,2830.663386,2860.054168,2890.096339,2920.762231,2952.026948,2983.867951,3016.264714,3049.198454,2523.523504,2510.493427,2494.498465,2476.781503,2457.782618,2437.787904,2417.004145,2395.590281,2373.67343,2351.358077,2328.731793,2305.869029,2282.83376,2259.681396,2236.460226,2213.212517,2189.975386,2166.781505,2143.659672,2120.635289,2097.73076,421.54,-0.004691799954838305,0.03697288037758639,-0.0767782730068664,0.720685891056865,0.760479397664811,0.7954714875843296
220,2011/11/30,2586.39,2620.34,2582.49,2620.34,2592.115668,2605.569385,2622.276544,2641.034264,2661.449701,2683.278887,2706.352335,2730.544061,2755.756007,2781.909262,2808.938682,2836.789397,2865.414437,2894.773052,2924.829485,2955.55206,2986.912481,3018.885291,3051.447438,3084.577932,3118.257565,2580.676979,2567.351793,2550.994573,2532.876352,2513.447175,2492.999615,2471.74514,2449.846288,2427.433058,2404.612301,2381.473571,2358.093005,2334.536026,2310.859301,2287.112211,2263.337981,2239.574569,2215.855386,2192.209883,2168.664038,2145.240761,818.73,0.040828514051698045,0.12182927117165221,0.6638396870612887,0.5747836010148185,0.4672256586573838,0.7767536776981437
221,2011/12/1,2615.67,2636.08,2611.48,2626.2,2621.460487,2635.066511,2651.962808,2670.932881,2691.579437,2713.655746,2736.990405,2761.456,2786.953366,2813.402697,2840.738111,2868.904118,2897.853217,2927.544195,2957.940891,2989.011269,3020.726716,3053.061483,3085.992259,3119.497817,3153.55873,2609.892303,2596.416265,2579.873868,2561.550535,2541.901404,2521.222361,2499.727269,2477.580505,2454.913539,2431.834432,2408.433753,2384.7885,2360.964837,2337.020073,2313.004148,2288.960774,2264.928341,2240.940638,2217.02745,2193.215046,2169.5266,445.01,0.002233854096922503,0.042699281780484544,-0.6096576053463268,0.500425782268863,0.006551983487639186,0.5809758692618776
222,2011/12/2,2650.8,2659.23,2625.07,2626.93,2656.668257,2670.457017,2687.580242,2706.805094,2727.728946,2750.101753,2773.74981,2798.543992,2824.383803,2851.188364,2878.890909,2907.435202,2936.773105,2966.86285,2997.667792,3029.155464,3061.296868,3094.06591,3127.438966,3161.394524,3195.912895,2644.944705,2631.287676,2614.523105,2595.953678,2576.040648,2555.083874,2533.300089,2510.855881,2487.884484,2464.495411,2440.780447,2416.817625,2392.673996,2368.40764,2344.069166,2319.702875,2295.347673,2271.037801,2246.803444,2222.671225,2198.664629,407.88,0.0002779295409399358,-0.11649604885256881,-0.08712374032783807,0.47462949912587943,0.043422695976113306,1.0075362037301145
223,2011/12/5,2666.47,2674.53,2641.59,2655.76,2672.372947,2686.243218,2703.467666,2722.806164,2743.853705,2766.358768,2790.146618,2815.087369,2841.07993,2868.042944,2895.909251,2924.622282,2954.133613,2984.401231,3015.388274,3047.062083,3079.393488,3112.356242,3145.926581,3180.082864,3214.805288,2660.580092,2646.842331,2629.978657,2611.299458,2591.268714,2570.188055,2548.275497,2525.698612,2502.591422,2479.064086,2455.208933,2431.104456,2406.818104,2382.408299,2357.92595,2333.41562,2308.916443,2284.462866,2260.085249,2235.810375,2211.661866,433.48,0.01091500210185539,-0.22773714784099397,0.0608726455587695,0.41743013202657797,0.672890048128397,-0.029102293880026164
224,2011/12/6,2655.02,2663.63,2639.18,2649.56,2660.897599,2674.708311,2691.858795,2711.114253,2732.071414,2754.479839,2778.165542,2802.999196,2828.880143,2855.727377,2883.474023,2912.063758,2941.448366,2971.586013,3002.439996,3033.977795,3066.170367,3098.991577,3132.417762,3166.427376,3201.0007,2649.155384,2635.476613,2618.685353,2600.086364,2580.141633,2559.151496,2537.333033,2514.853094,2491.845127,2468.41882,2444.666102,2420.665131,2396.483067,2372.178079,2347.800859,2323.395778,2299.001802,2274.65323,2250.380293,2226.209656,2202.164842,374.31,-0.0023372776090720285,-0.18159104590097774,-0.14676132796375485,0.2468649125244433,0.7605419452357698,-0.3568746499516612
225,2011/12/7,2638.61,2660.24,2612.8,2649.21,2644.451271,2658.176622,2675.221104,2694.357548,2715.185179,2737.455103,2760.994411,2785.674575,2811.395558,2838.076856,2865.652007,2894.065037,2923.268025,2953.2194,2983.882681,3015.225554,3047.219152,3079.837502,3113.057089,3146.856498,3181.216133,2632.781632,2619.187406,2602.499928,2584.015895,2564.194437,2543.334035,2521.650426,2499.309429,2476.443669,2453.162154,2429.556246,2405.703619,2381.671017,2357.516252,2333.289702,2309.035462,2284.79226,2260.59418,2236.471267,2212.450023,2188.553824,433.04,-0.00013210613048270886,-0.47482004234004016,0.14574577139768286,0.08260045786097665,0.6867738080588659,-0.7653808678899308
226,2011/12/8,2633.3,2645.92,2592.55,2596.38,2639.129516,2652.827246,2669.837427,2688.935361,2709.721078,2731.946185,2755.438122,2780.068619,2805.737841,2832.365444,2859.885103,2888.240953,2917.385173,2947.276273,2977.877847,3009.157644,3041.086857,3073.639566,3106.7923,3140.523691,3174.814179,2627.483361,2613.916492,2597.262597,2578.815762,2559.034193,2538.21577,2516.575798,2494.279761,2471.460017,2448.225353,2424.66695,2400.862325,2376.878087,2352.771932,2328.594136,2304.388706,2280.194291,2256.044907,2231.97054,2207.997638,2184.149527,492.48,-0.020143315171847493,-0.6615860649819361,0.12862374816179187,0.13200591342731494,0.31914047975359644,0.44580384835161846
227,2011/12/9,2603.18,2653.46,2603.18,2646.85,2608.942837,2622.483891,2639.299508,2658.178997,2678.726964,2700.697858,2723.921092,2748.269862,2773.645476,2799.96851,2827.173395,2855.204908,2884.015773,2913.564974,2943.816524,2974.73854,3006.302543,3038.482909,3071.256439,3104.602006,3138.500276,2597.429892,2584.018203,2567.554797,2549.318959,2529.763654,2509.183355,2487.790903,2465.749891,2443.191162,2420.222259,2396.93332,2373.400975,2349.691072,2325.860646,2301.959398,2278.030833,2254.113156,2230.239996,2206.440995,2182.742297,2159.166964,418.36,0.019252086539161873,1.2843286942439862,-0.16311154476444695,0.18239770763871654,0.3072228461515588,0.2953467554358921
228,2011/12/12,2617.32,2617.32,2591.42,2612.26,2623.11414,2636.728746,2653.635702,2672.617741,2693.277322,2715.367557,2738.716935,2763.197963,2788.711413,2815.177429,2842.530087,2870.713861,2899.681222,2929.390929,2959.8068,2990.896778,3022.632231,3054.987395,3087.938945,3121.465639,3155.548038,2611.538659,2598.05412,2581.501288,2563.166395,2543.504869,2522.812782,2501.304131,2479.143396,2456.462131,2433.368466,2409.953026,2386.292857,2362.454166,2338.494297,2314.463222,2290.404682,2266.357089,2242.354254,2218.425981,2194.598556,2170.895166,418.2,-0.013154506671043426,0.23397879239277497,-0.0003825188915342831,0.11128050059068482,0.6739364689647747,-0.5343836980119773
229,2011/12/13,2629.67,2639.74,2568.44,2579.27,2635.49148,2649.170328,2666.15706,2685.228667,2705.985731,2728.180201,2751.639755,2776.236298,2801.870135,2828.461033,2855.942755,2884.259517,2913.363562,2943.213457,2973.772847,3005.009525,3036.894724,3069.402558,3102.509592,3136.194484,3170.437703,2623.861379,2610.313213,2593.682275,2575.260868,2555.506568,2534.716844,2513.106702,2490.8414,2468.053113,2444.850479,2421.324551,2397.55274,2373.601564,2349.52864,2325.384172,2301.21211,2277.051046,2252.934953,2228.893773,2204.953916,2181.138681,454.22,-0.01270933388188454,0.09597107471175281,0.08262187517291408,-0.08713868971332157,-0.05106029112695833,-0.42738501112510846
230,2011/12/14,2566.21,2568.44,2525.88,2539.31,2571.890994,2585.23974,2601.816543,2620.427909,2640.684057,2662.342923,2685.236343,2709.239316,2734.254549,2760.203747,2787.022272,2814.655685,2843.057382,2872.18693,2902.008852,2932.491717,2963.607452,2995.330798,3027.638883,3060.51088,3093.927732,2560.541554,2547.320336,2531.090741,2513.113886,2493.836302,2473.548282,2452.459643,2430.731654,2408.493301,2385.8506,2362.892407,2339.694265,2316.321086,2292.829096,2269.267291,2245.678556,2222.100555,2198.566438,2175.105427,2151.743295,2128.502776,483.86,-0.01561402257776402,0.10926530658365863,0.06321394650819422,-0.06619584715974033,-0.21156157645478055,0.300645428082164
231,2011/12/15,2565.93,2565.94,2536.58,2541.01,2571.610374,2584.957664,2601.532658,2620.141993,2640.395931,2662.052434,2684.943356,2708.94371,2733.956214,2759.90258,2786.718179,2814.348577,2842.747175,2871.873545,2901.692212,2932.171752,2963.284092,2995.003976,3027.308536,3060.176947,3093.590152,2560.262173,2547.042398,2530.814573,2512.839679,2493.564199,2473.278393,2452.192054,2430.466437,2408.230509,2385.590279,2362.634591,2339.43898,2316.068352,2292.578925,2269.01969,2245.433529,2221.858101,2198.326552,2174.8681,2151.508517,2128.270534,450.85,0.0006692492061333799,0.003843452729655361,-0.07066091872972576,0.053159963981103876,-0.321089977582326,0.8047213323817862
232,2011/12/16,2554.62,2585.42,2548.0,2555.33,2560.275337,2573.563794,2590.065731,2608.59304,2628.757703,2650.318749,2673.108774,2697.00334,2721.905595,2747.737596,2774.434998,2801.943608,2830.217032,2859.21502,2888.902254,2919.247447,2950.222651,2981.802722,3013.964891,3046.688425,3079.954354,2548.977155,2535.81565,2519.659354,2501.763688,2482.57317,2462.376779,2441.383384,2419.753527,2397.615611,2375.075173,2352.220668,2329.127298,2305.859682,2282.473791,2259.018399,2235.5362,2212.064687,2188.636859,2165.281807,2142.025187,2118.889631,985.01,0.005619734039381087,-0.23706337129251587,0.781517103458903,0.1720780380925657,0.5612965886324537,-0.5172811298100093
233,2011/12/19,2564.07,2570.65,2518.01,2523.14,2569.746257,2583.083871,2599.646851,2618.242696,2638.481952,2660.122756,2682.997086,2706.980041,2731.974414,2757.901972,2784.698134,2812.308503,2840.686515,2869.791772,2899.588824,2930.046269,2961.136057,2992.832948,3025.11409,3057.958675,3091.34766,2558.406281,2545.196089,2528.980028,2511.018163,2491.756656,2471.485554,2450.414501,2428.704632,2406.484823,2383.861004,2360.921956,2337.74316,2314.389472,2290.917073,2267.374916,2243.805852,2220.247513,2196.733022,2173.291575,2149.948924,2126.727786,392.16,-0.01267721621207879,-0.1694825755126148,-0.9209818736250163,0.3189248028266639,0.4734616663740003,-0.0037930795540906215
234,2011/12/20,2567.25,2604.52,2566.87,2603.73,2572.933297,2586.287452,2602.870974,2621.489881,2641.754239,2663.421882,2686.324581,2710.337281,2735.362652,2761.322366,2788.15176,2815.796372,2844.209579,2873.350933,2903.18494,2933.680159,2964.808504,2996.544706,3028.865884,3061.751204,3095.181598,2561.579257,2548.352681,2532.116509,2514.132368,2494.846972,2474.55073,2453.453544,2431.71675,2409.469383,2386.817506,2363.850009,2340.642465,2317.259815,2293.758304,2270.18695,2246.588655,2223.001099,2199.457445,2175.986925,2152.615325,2129.365387,500.76,0.03144087471848078,0.20704181886573503,0.2444570246116591,0.31479353334096466,0.47929787379600264,-0.010951878452213064
235,2011/12/21,2589.77,2590.61,2544.66,2577.97,2595.503151,2608.974449,2625.703442,2644.485675,2664.927792,2686.785505,2709.889107,2734.112447,2759.357342,2785.544775,2812.609517,2840.496629,2869.159078,2898.55606,2928.651772,2959.414496,2990.8159,3022.830493,3055.435194,3088.608984,3122.332631,2584.049513,2570.706913,2554.328317,2536.186418,2516.73185,2496.257569,2474.975318,2453.047847,2430.605327,2407.754746,2384.585777,2361.174657,2337.586893,2313.879226,2290.101103,2266.295803,2242.501336,2218.751156,2195.074753,2171.498136,2148.044249,468.82,-0.009942764813112273,0.077338232908021,-0.06590804492261997,0.3321241469490298,0.024034764785682918,0.6209224474677428
236,2011/12/22,2584.33,2601.99,2581.92,2599.45,2590.051108,2603.494109,2620.187961,2638.930741,2659.329918,2681.141717,2704.196788,2728.369245,2753.561111,2779.693536,2806.701427,2834.529959,2863.132201,2892.467432,2922.499926,2953.198031,2984.533474,3016.480818,3049.01703,3082.121137,3115.773945,2578.62153,2565.306957,2548.962764,2530.858974,2511.445272,2491.013998,2469.776452,2447.895042,2425.499664,2402.697083,2379.576782,2356.214838,2332.676621,2309.018755,2285.290579,2261.535284,2237.790799,2214.090508,2190.463839,2166.936747,2143.532126,369.2,0.00829761666704674,0.04329235897236172,-0.23888039684014462,0.39880523637650195,0.2398528337014415,0.3896891499813339
237,2011/12/23,2607.43,2618.84,2599.89,2618.64,2613.202246,2626.765407,2643.608477,2662.518789,2683.100304,2705.107067,2728.368216,2752.756738,2778.173781,2804.53979,2831.789091,2859.866368,2888.724271,2918.321715,2948.622654,2979.595153,3011.210688,3043.443593,3076.270629,3109.670636,3143.624249,2601.670504,2588.236919,2571.746635,2553.481024,2533.893793,2513.279894,2491.852517,2469.77552,2447.179961,2424.173559,2400.846598,2377.275834,2353.527221,2329.657889,2305.717619,2281.749988,2257.793263,2233.881128,2210.043271,2186.305882,2162.69206,219.15,0.007355214844334256,0.03192197609642333,-0.5215820757638789,0.6324874288592681,0.21566032111567768,0.9574007859044306
238,2011/12/27,2613.51,2633.34,2610.77,2625.2,2619.295705,2632.890493,2649.772838,2668.727245,2689.356752,2711.414831,2734.730219,2759.175611,2784.651921,2811.07941,2838.392251,2866.534999,2895.460192,2925.126651,2955.498246,2986.542967,3018.232223,3050.540289,3083.443871,3116.92176,3150.954546,2607.737074,2594.272165,2577.743428,2559.435226,2539.802321,2519.140355,2497.663013,2475.534538,2452.88629,2429.826242,2406.444887,2382.819161,2359.015171,2335.09018,2311.094087,2287.070568,2263.057981,2239.090087,2215.196646,2191.403906,2167.735021,195.84,0.002501984584614689,-0.029378772902257655,-0.11245842754085698,0.6492543473321495,-0.2202766604496732,1.715431116819776
239,2011/12/28,2626.19,2626.34,2586.85,2589.98,2632.003776,2645.664522,2662.628775,2681.675143,2702.404738,2724.569837,2747.998345,2772.562338,2798.162253,2824.71796,2852.163315,2880.442604,2909.508133,2939.318526,2969.837475,3001.032816,3032.875819,3065.340634,3098.403855,3132.044169,3166.242073,2620.389066,2606.858829,2590.249899,2571.852871,2552.124713,2531.362501,2509.780957,2487.54512,2464.78699,2441.615061,2418.120267,2394.379915,2370.460435,2346.419367,2322.306852,2298.166778,2274.037688,2249.953509,2225.944144,2202.035969,2178.252249,267.65,-0.01350692994352099,-0.2704670150163393,0.31238215751542897,0.5578994021799256,-0.22445032805661108,1.025794714427086
240,2011/12/29,2596.33,2614.87,2593.04,2613.74,2602.077673,2615.583095,2632.354463,2651.184273,2671.67817,2693.59125,2716.753374,2741.038073,2766.346914,2792.600681,2819.73398,2847.69173,2876.426783,2905.898228,2936.070174,2966.910822,2998.391767,3030.487455,3063.174744,3096.432565,3130.241635,2590.595023,2577.218626,2560.798541,2542.610689,2523.106841,2502.580698,2481.244538,2459.261524,2436.762156,2413.853694,2390.626037,2367.155615,2343.508102,2319.740383,2295.902029,2272.036429,2248.18169,2224.371349,2200.634973,2176.998635,2153.485339,253.71,0.009131992158865605,-0.23286183944974326,-0.05348827437714958,0.49454515636786694,-0.6532635045100103,1.2794785694595658
241,2011/12/30,2610.23,2616.46,2604.6,2605.15,2616.008444,2629.58617,2646.447328,2665.377947,2685.981563,2708.011958,2731.298086,2755.712798,2781.157135,2807.551457,2834.83002,2862.937448,2891.82634,2921.455567,2951.789045,2982.794804,3014.44429,3046.711808,3079.574096,3113.00997,3147.000044,2604.46432,2591.016309,2574.508316,2556.223091,2536.614826,2515.978791,2494.528403,2472.427699,2449.807876,2426.776768,2403.424757,2379.828681,2356.054566,2332.159602,2308.193624,2284.200255,2260.217804,2236.27999,2212.416536,2188.653657,2165.014477,290.7,-0.003291890711303772,-0.08977257120642612,0.13609992510258961,0.47278345739695404,-0.24405662825638239,0.8297341777814229
242,2012/1/3,2657.39,2665.9,2641.98,2648.72,2663.272846,2677.095886,2694.261679,2713.534325,2734.510194,2756.938621,2780.645468,2805.50129,2831.405339,2858.276538,2886.047952,2914.663208,2944.074046,2974.238596,3005.12012,3036.686072,3068.90738,3101.757888,3135.213911,3169.253883,3203.858069,2651.520149,2637.829168,2621.022919,2602.407328,2582.444793,2561.435919,2539.597979,2517.097974,2494.069469,2470.62225,2446.84833,2422.825935,2398.622284,2374.2956,2349.89662,2325.469754,2301.054003,2276.683696,2252.389091,2228.196879,2204.130601,411.79,0.016586249317543808,-0.012206703116264705,0.34822170310117523,0.6499308602150862,0.1624131853039489,1.4846202015808834
243,2012/1/4,2639.9,2653.18,2627.23,2648.36,2645.744127,2659.476188,2676.529003,2695.674803,2716.512616,2738.793428,2762.344244,2787.036474,2812.770032,2839.464374,2867.053007,2895.479927,2924.697193,2954.66321,2985.341483,3016.699679,3048.708918,3081.343216,3114.579043,3148.394976,3182.771409,2634.068782,2620.46791,2603.772274,2585.279204,2565.448056,2544.577455,2522.883245,2500.531326,2477.654387,2454.36149,2430.744041,2406.879752,2382.835401,2358.668827,2334.430433,2310.164336,2285.90928,2261.69937,2237.564664,2213.531676,2189.623794,411.09,-0.00013592394321171777,-0.03203450835389443,-0.00170134203978627,0.5875504994291467,0.33538430106705286,1.0262479807017157
244,2012/1/5,2642.57,2673.56,2631.23,2669.86,2648.420038,2662.165988,2679.23605,2698.401214,2719.260103,2741.563449,2765.138085,2789.855288,2815.614873,2842.336214,2869.95275,2898.408421,2927.655237,2957.651562,2988.360863,3019.750775,3051.792389,3084.459692,3117.729134,3151.579269,3185.990471,2636.732884,2623.118257,2606.405735,2587.893961,2568.042755,2547.151046,2525.434894,2503.060368,2480.160292,2456.843836,2433.2025,2409.314075,2385.245406,2361.05439,2336.79148,2312.50084,2288.221254,2263.986857,2239.827741,2215.770447,2191.838384,442.08,0.008085456084691594,-0.07191554416403978,0.07267869254888709,0.5277687008335795,0.4374531667195996,0.720204672948072
245,2012/1/6,2671.17,2682.12,2658.83,2674.22,2677.083351,2690.978071,2708.232879,2727.605464,2748.690104,2771.234835,2795.064614,2820.049327,2846.087703,2873.098243,2901.013667,2929.777308,2959.340657,2989.661626,3020.703288,3052.432926,3084.82132,3117.842175,3151.471685,3185.688173,3220.4718,2665.269711,2651.507734,2634.614336,2615.902213,2595.836161,2574.718346,2552.767164,2530.150484,2507.002564,2483.433759,2459.536558,2435.389594,2411.060434,2386.607603,2362.082101,2337.528569,2312.986209,2288.489529,2264.068943,2239.751282,2215.560207,412.31,0.0016317124621522798,-0.368191952830073,-0.06971536757253327,0.3711635321965198,0.4000236639321853,0.33788510850237274
