Date,Open,High,Low,Close,QPLp1,QPLp21,QPLn1,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2012/7/2,2938.41,2951.23,2925.71,2951.23,2944.914959,3542.667274,2931.91941,2437.218248,460.18,0.005497544,-0.046516733,-0.212579011,0.210739231,-0.085121959,0.636945219
2012/7/3,2950.81,2976.08,2948.4,2976.08,2957.342409,3557.617221,2944.29202,2447.503234,262.39,0.008384966,-0.061758819,-0.561785771,0.241110017,0.601380371,-0.593881002
2012/7/5,2970.37,2987.94,2958.3,2976.12,2976.945711,3581.199557,2963.808814,2463.726971,367.29,1.34E-05,-0.041165273,0.33631978,0.120632012,0.073494094,-0.428397391
2012/7/6,2955.2,2957.5,2921.37,2937.33,2961.742128,3562.909985,2948.672323,2451.144451,366.47,-0.013119433,-0.065656731,-0.002235064,0.140188019,-0.088474503,0.299281881
2012/7/9,2934.49,2942.99,2919.04,2931.77,2940.986281,3537.941162,2928.008069,2433.966866,380.94,-0.001894669,-0.355290864,0.03872522,0.115281747,-0.260171023,0.518856607
2012/7/10,2945.35,2953.47,2891.42,2902.33,2951.870322,3551.034422,2938.84408,2442.974523,435.82,-0.010092474,-0.475487412,0.134587432,0.028566455,0.137582826,-0.190231951
2012/7/11,2898.77,2905.51,2866.53,2887.98,2905.187205,3494.875669,2892.36697,2404.33947,434.69,-0.004956567,0.021271363,-0.002596181,0.157898736,0.27606785,-0.468814528
2012/7/12,2867.08,2876.32,2837.72,2866.19,2873.427051,3456.668909,2860.746969,2378.054695,442.27,-0.007573674,0.167136312,0.017287422,0.178406342,-0.426895405,0.767858346
2012/7/13,2874.06,2913.28,2873.39,2908.47,2880.422503,3465.084282,2867.711551,2383.844147,343.99,0.014643548,0.305059054,-0.251307968,0.296975384,-0.33281951,0.839030266
2012/7/16,2903.03,2910.2,2888.01,2896.94,2909.456636,3500.011699,2896.61756,2407.87286,342.89,-0.003972162,0.064367465,-0.003202891,0.521187716,0.243712118,0.832870696
2012/7/17,2911.46,2916.61,2871.65,2910.04,2917.905298,3510.175252,2905.028939,2414.864992,439.22,0.004511819,-0.002180977,0.24759073,0.695861437,0.766638689,0.734486685
2012/7/18,2904.24,2951.3,2902.95,2942.6,2910.669314,3501.470525,2897.824887,2408.876476,446.54,0.011126717,0.000323541,0.016528555,0.71419998,0.380390246,1.292852995
2012/7/19,2961.71,2976.22,2952.42,2965.9,2968.26654,3570.758707,2955.167943,2456.544069,431.69,0.007886983,0.083934998,-0.033821244,0.527748021,0.719495465,0.360997689
2012/7/20,2957.02,2957.02,2925.3,2925.3,2963.566157,3565.104251,2950.488303,2452.654022,543.62,-0.013783488,-0.003389376,0.230542735,0.371158832,0.204070968,0.546913081
2012/7/23,2877.51,2898.05,2852.88,2890.15,2883.88014,3469.243743,2871.153931,2386.705695,408.47,-0.012088636,0.144852661,-0.285832001,0.269665625,0.933505866,-0.129570057
2012/7/24,2894.95,2896.56,2847.22,2862.99,2901.358748,3490.270121,2888.555408,2401.171031,451.96,-0.009441871,0.100707538,0.101175208,0.254841289,-0.361278728,1.377392964
2012/7/25,2856.78,2870.22,2839.76,2854.24,2863.104249,3444.250808,2850.469721,2369.511521,456.73,-0.003060925,-0.020612128,0.010498726,0.307264947,0.49202856,0.103491982
2012/7/26,2896.68,2905.57,2876.01,2893.25,2903.092578,3492.355879,2890.281586,2402.605952,485.68,0.01357483,-0.047864717,0.061457564,0.282707982,0.71085102,-0.155956271
2012/7/27,2906.5,2961.87,2900.98,2958.09,2912.934317,3504.195273,2900.079895,2410.750997,518.94,0.022163352,0.174550686,0.066238299,0.222076693,0.402563776,-0.050028727
2012/7/30,2959.07,2970.3,2939.04,2945.84,2965.620695,3567.575815,2952.533774,2454.354362,359.9,-0.004149784,-0.060790492,-0.365962054,0.266744215,-0.022033898,0.911122078
2012/7/31,2945.08,2959.62,2938.41,2939.52,2951.599725,3550.708899,2938.574677,2442.750575,478.61,-0.002147703,-0.100589215,0.285059854,0.265227135,0.234228015,0.526504843
2012/8/1,2956.72,2958.28,2917.78,2920.21,2963.265493,3564.742559,2950.188965,2452.405192,475.21,-0.006590771,-0.015862913,-0.007129258,0.185302759,0.800781374,-0.502271544
2012/8/2,2900.46,2934.65,2890.85,2909.77,2906.880946,3496.913202,2894.053237,2405.741214,471.22,-0.003581491,-0.020010974,-0.008431735,0.199614465,0.375151584,-0.300038994
2012/8/3,2951.28,2977.41,2945.81,2967.9,2957.81345,3558.183873,2944.760982,2447.893069,432.04,0.019780592,-0.370492588,-0.0868069,0.239423551,0.019443489,0.288678405
2012/8/6,2978.16,3000.24,2974.23,2989.91,2984.752956,3590.5915,2971.581607,2470.188264,383.93,0.007388655,0.115009213,-0.118057932,0.296084935,0.127755211,0.623583837
2012/8/7,3002.66,3028.61,3002.09,3015.86,3009.307193,3620.129702,2996.027489,2490.509407,450.34,0.008641743,0.094632707,0.159542609,0.283685444,0.665610926,-0.374422091
2012/8/8,3003.77,3018.9,3002.41,3011.25,3010.419651,3621.467963,2997.135038,2491.430079,398.15,-0.001529755,-0.001469906,-0.123174034,0.312160497,0.479706312,0.055005711
2012/8/9,3009.86,3022.69,3007.3,3018.64,3016.523132,3628.810316,3003.211586,2496.481334,388.4,0.002451124,-0.032270452,-0.024793082,0.284564998,0.651717587,-0.194161642
2012/8/10,3008.83,3020.86,3003.38,3020.86,3015.490852,3627.568506,3002.183861,2495.627017,358.01,0.00073516,-0.131870616,-0.081474817,0.220146927,0.316141276,0.043673625
2012/8/13,3018.27,3023.03,2999.12,3022.52,3024.95175,3638.949756,3011.603009,2503.456877,318.82,0.000549361,-0.506790358,-0.115934239,0.110602374,0.532775237,-0.188823064
2012/8/14,3032.67,3034.16,3009.93,3016.98,3039.383629,3656.310985,3025.971201,2515.400732,371.46,-0.001834589,-0.707155479,0.152814507,0.183103342,0.588501678,-0.653189359
2012/8/15,3013.33,3032.06,3013.33,3030.93,3020.000814,3632.99389,3006.673921,2499.359471,364.14,0.004613172,-0.134375611,-0.019902778,0.165872787,-0.591484021,0.900318094
2012/8/16,3037.18,3067.44,3033.28,3062.39,3043.903613,3661.748426,3030.471239,2519.141481,445.28,0.010326154,0.673370508,0.201164889,0.192116551,-0.053581099,0.569682902
2012/8/17,3067.11,3076.72,3060.15,3076.59,3073.899871,3697.833258,3060.335127,2543.966452,411.83,0.004626184,0.286904567,-0.078092655,0.315997923,0.100079693,0.879597581
2012/8/20,3072.66,3076.21,3059.9,3076.21,3079.462157,3704.524565,3065.872868,2548.569812,341.4,-0.000123521,0.000795145,-0.187555832,0.308571845,0.443886919,0.438822583
2012/8/21,3085.25,3100.54,3058.74,3067.26,3092.080028,3719.703584,3078.435058,2559.012391,380.18,-0.002913665,-0.003081819,0.107590014,0.27292751,0.043406868,0.994693035
2012/8/22,3059.94,3080.73,3053.43,3073.67,3066.713998,3689.188813,3053.180965,2538.019407,347.83,0.002087632,-0.011488709,-0.08893097,0.241865004,0.213037234,0.428579938
2012/8/23,3065.82,3070.34,3045.52,3053.4,3072.607015,3696.277981,3059.047977,2542.896481,339.91,-0.006616564,-0.200416898,-0.023032978,0.254147706,0.817299161,0.621389912
2012/8/24,3045.22,3076.8,3042.22,3069.79,3051.961411,3671.441779,3038.49348,2525.810133,315.45,0.005353432,-0.099241411,-0.074680686,0.356670649,1.113194019,0.11713552
2012/8/27,3083.62,3085.81,3068.13,3073.19,3090.44642,3717.738389,3076.808659,2557.660413,325.26,0.001106955,0.045466393,0.030624672,0.411108161,0.245412932,0.840646876
2012/8/28,3069.4,3083.19,3063.65,3077.14,3076.19494,3700.594176,3062.620069,2545.865856,315.42,0.001284484,0.008546012,-0.030719778,0.396375348,0.608810647,0.28897825
2012/8/29,3078.05,3087.24,3067.62,3081.19,3084.864089,3711.022969,3071.250962,2553.040464,287.41,0.001315292,-0.036342433,-0.092995316,0.293676164,0.727732274,-0.094749969
2012/8/30,3066.73,3067.54,3045.92,3048.71,3073.519029,3697.375114,3059.955967,2543.651267,290.31,-0.010597336,0.001076864,0.01003955,0.091142937,0.408483826,-0.195340762
2012/8/31,3069.64,3078.52,3040.59,3066.96,3076.435472,3700.883529,3062.859539,2546.064921,377.44,0.005968293,0.194839474,0.262462298,0.180932092,0.373195648,0.041596136
2012/9/4,3063.25,3082.26,3040.24,3075.06,3070.031326,3693.179484,3056.483654,2540.764835,361.57,0.00263757,0.053907026,-0.042955955,0.229295439,0.229446777,0.515612731
2012/9/5,3072.57,3082.75,3062.54,3069.27,3079.371958,3704.416057,3065.783067,2548.495163,359.62,-0.001884665,0.018143879,-0.005407742,0.278832147,1.428353049,-0.489065074
2012/9/6,3087.94,3135.81,3087.67,3135.81,3094.775984,3722.946758,3081.119116,2561.24357,444.53,0.021447766,0.164264351,0.211969626,0.305418785,1.107303449,-0.623631379
2012/9/7,3133.22,3139.61,3128.17,3136.42,3140.156223,3777.538178,3126.299098,2598.800358,444.78,0.000194508,-0.036613277,0.000562234,0.372656545,0.636023353,0.069482242
2012/9/10,3131.34,3133.89,3102.76,3104.02,3138.272061,3775.271573,3124.423251,2597.241021,349.41,-0.010383976,-0.32340178,-0.24133376,0.371364666,0.754587338,0.123571744
2012/9/11,3105.01,3117.86,3099.1,3104.53,3111.883773,3743.527048,3098.151411,2575.402014,340.71,0.00016429,-0.116896914,-0.025214342,0.384590461,0.453156755,0.050897335
2012/9/12,3115.33,3120.12,3098.82,3114.31,3122.226619,3755.969262,3108.448615,2583.961777,358.66,0.003145284,-0.043642254,0.051343189,0.378655046,0.440348823,0.082587061
2012/9/13,3117.66,3167.63,3112.62,3155.83,3124.561777,3758.778405,3110.773468,2585.894359,444.32,0.013243917,0.012477355,0.214170159,0.297450713,0.527965044,-0.153886959
2012/9/14,3166.24,3195.67,3164.26,3183.95,3173.249322,3817.34844,3159.246161,2626.188281,459.32,0.008871028,0.59134402,0.033202111,0.203853065,0.294073216,-0.022998882
2012/9/17,3183.4,3183.4,3168.63,3178.67,3190.44731,3838.037238,3176.368257,2640.421375,349.08,-0.001659694,0.037438335,-0.274446013,0.044606264,-0.069566326,0.452858217
2012/9/18,3173.62,3179.37,3169.41,3177.8,3180.645659,3826.24607,3166.60986,2632.309506,371.46,-0.000273737,-0.003566746,0.062140064,0.133498705,0.037986603,0.673089158
2012/9/19,3179.04,3189.35,3170.29,3182.62,3186.077658,3832.780644,3172.017888,2636.805041,403.83,0.001515623,-0.000291371,0.083552811,0.218450614,-0.984110814,1.355012437
2012/9/20,3166.84,3178.45,3156.46,3175.96,3173.85065,3818.071825,3159.844836,2626.685941,395.26,-0.002094808,-0.124374288,-0.021450221,0.270987012,-0.886629818,1.590082922
2012/9/21,3194.86,3196.93,3178.09,3179.96,3201.93268,3851.853883,3187.802943,2649.926693,907.65,0.001258669,-0.925473196,0.831315066,0.392678273,-0.303710278,1.817220748
2012/9/24,3155.35,3167.74,3150.71,3160.78,3162.335214,3804.219011,3148.380216,2617.155741,387.1,-0.006049786,-0.201816937,-0.852175784,0.315272249,0.178797322,0.908595095
2012/9/25,3170.37,3176.3,3117.73,3117.73,3177.388464,3822.327737,3163.367039,2629.613845,439.32,-0.01371366,0.956381729,0.126545019,0.241327448,-0.119491082,0.872158514
2012/9/26,3113.4,3114.54,3080.28,3093.7,3120.292346,3753.642375,3106.522878,2582.360969,391.16,-0.007737387,0.369013369,-0.116111393,0.206813686,0.485071014,0.209896773
2012/9/27,3105.87,3142.02,3098.46,3136.6,3112.745676,3744.563899,3099.009511,2576.115328,393.32,0.013771625,0.206229803,0.005506846,0.237778354,1.086658046,-0.870909819
2012/9/28,3125.31,3132.51,3109.91,3116.23,3132.228712,3768.001558,3118.406571,2592.239532,463.49,-0.006515473,0.125272596,0.16416128,0.378881962,1.524511566,-0.481221245
2012/10/1,3130.31,3146.99,3103.89,3113.53,3137.239781,3774.029763,3123.395526,2596.386704,404.69,-0.000866807,-0.002509032,-0.135663468,0.406107514,1.114781289,-0.32653277
2012/10/2,3127.73,3131.64,3101.64,3120.04,3134.654069,3770.919209,3120.821225,2594.246763,354.15,0.002088692,-0.116314638,-0.13340079,0.407755175,1.044345703,-0.029674922
2012/10/3,3130.85,3142.36,3115.04,3135.23,3137.780976,3774.680809,3123.934333,2596.834598,371.29,0.004856714,-0.185321122,0.047262876,0.346037732,0.867543815,0.054199132
2012/10/4,3142.38,3153.48,3132.56,3149.46,3149.336501,3788.581848,3135.438865,2606.397977,356.33,0.004528473,-0.251562508,-0.041126161,0.333908455,1.633451907,-0.443019183
2012/10/5,3161.21,3171.46,3130.76,3136.19,3168.208186,3811.284067,3154.227272,2622.016226,348.18,-0.004222322,-0.394801899,-0.02313768,0.326540643,0.736093925,0.14151725
2012/10/8,3121.33,3125.49,3107.57,3112.35,3128.239901,3763.203107,3114.435362,2588.938383,348.25,-0.00763062,0.186655178,0.000201025,0.324763269,0.917694372,0.053256566
2012/10/9,3108.01,3108.01,3062.52,3065.02,3114.890414,3747.143971,3101.144784,2577.890317,350.43,-0.015323973,0.427163802,0.006240359,0.181924823,0.447261546,-0.252127687
2012/10/10,3066.25,3071.57,3046.78,3051.78,3073.037967,3696.796407,3059.477027,2543.253138,358.01,-0.004329068,0.123585762,0.021399947,0.235139514,0.354712412,0.128945609
2012/10/11,3075.89,3078.08,3047.14,3049.41,3082.699308,3708.418785,3069.095733,2551.248885,351.38,-0.000776898,-0.037686996,-0.01869266,0.227791503,0.110095384,0.344577986
2012/10/12,3049.08,3061.77,3039.58,3044.11,3055.829956,3676.095552,3042.344953,2529.01175,347.09,-0.001739553,-0.038801947,-0.012284147,0.249478969,0.033783126,0.425802452
2012/10/15,3053.21,3066.31,3037.27,3064.18,3059.969099,3681.074849,3046.465831,2532.437314,360.45,0.006571421,-0.049579742,0.037769139,0.221139994,-0.292684019,0.699876612
2012/10/16,3073.21,3102.97,3070.25,3101.17,3080.013375,3705.187667,3066.421653,2549.026001,368.67,0.011999463,-0.105945455,0.022548684,0.138551104,0.015312264,0.408132669
2012/10/17,3091.38,3112.45,3088.05,3104.12,3098.223599,3727.094163,3084.551518,2564.096824,405.95,0.000950802,-0.208107492,0.096328064,0.203343492,-0.040044581,0.532714039
2012/10/18,3097.77,3102.56,3065.24,3072.87,3104.627745,3734.798208,3090.927403,2569.39691,435.1,-0.010118283,0.028569911,0.06934589,0.159952697,-0.137950332,0.464776327
2012/10/19,3066.56,3066.56,3000.27,3005.62,3073.348653,3697.170155,3059.786342,2543.510263,581.82,-0.022128109,0.545169538,0.290585232,0.130490057,-0.472921891,1.294039687
2012/10/22,3005.62,3020.61,2995.78,3016.96,3012.273746,3623.698399,2998.980951,2492.964532,366.63,0.003765832,0.097161619,-0.461807956,0.2604437,-0.180593066,0.837603542
2012/10/23,2989.44,3006.59,2974.07,2990.46,2996.057927,3604.191129,2982.836691,2479.544284,408.04,-0.00882248,-0.059437353,0.107012044,0.28864301,-1.568868746,1.641400016
2012/10/24,3011.82,3012.95,2978.73,2981.7,3018.487471,3631.173373,3005.167256,2498.107025,448.43,-0.002933614,0.019628086,0.094387385,0.2420923,-1.344930661,1.103635678
2012/10/25,3005.04,3007.71,2975.98,2986.12,3011.692462,3622.999127,2998.402232,2492.48346,428.33,0.001481278,-0.007065118,-0.045858667,0.280428214,-0.074853421,0.535711463
2012/10/26,2986.05,2999.14,2961.16,2987.95,2992.660423,3600.104007,2979.454179,2476.732502,408.11,0.000612648,-0.460114195,-0.048357181,0.221428018,0.148168478,0.296719731
2012/10/31,2986.85,2989.7,2964.94,2977.23,2993.462194,3601.068519,2980.252412,2477.396049,445.44,-0.003594195,-0.398498764,0.087525812,0.295293137,0.910849721,-0.076672538
2012/11/1,2987.54,3021.94,2984.22,3020.06,2994.153721,3601.900412,2980.940888,2477.968359,455.18,0.014283361,0.120346587,0.021630387,0.218783196,0.846539305,-0.10311969
2012/11/2,3033.85,3033.85,2981.69,2982.13,3040.566241,3657.733642,3027.148595,2516.379465,419.05,-0.012638888,0.519492729,-0.082702701,0.277661872,1.877408578,-0.816684359
2012/11/5,2983.03,3004.87,2975.85,2999.66,2989.633737,3596.462971,2976.44085,2474.22761,340.04,0.005861139,0.127856207,-0.208926987,0.550289535,2.789126671,-1.155483826
2012/11/6,3003.71,3024.44,2998.93,3011.93,3010.359518,3621.395625,2997.07517,2491.380313,402.49,0.00408212,0.035918822,0.168606994,0.598385203,1.111188418,0.260859734
2012/11/7,2976.46,2977.81,2926.79,2937.29,2983.049193,3588.54191,2969.885362,2468.778226,478.33,-0.025093682,0.131891303,0.172630619,0.47516906,1.772072808,-0.14547578
