Date,Open,High,Low,Close,Hurst
2011/2/23,2755.2,2761.7,2705.54,2722.99,0.478386573
2011/2/24,2726.59,2745.29,2707.63,2737.9,0.471996147
2011/2/25,2752.16,2781.12,2751.81,2781.05,0.474412506
2011/2/28,2791.28,2798.43,2767.61,2782.27,0.476424441
2011/3/1,2791.08,2791.23,2730.72,2737.41,0.478101487
2011/3/2,2735.05,2763.95,2734.08,2748.07,0.477704282
2011/3/3,2774.48,2802.32,2774.48,2798.74,0.474277072
2011/3/4,2797.64,2798.07,2768.12,2784.67,0.477032975
2011/3/7,2793.19,2794.82,2724.51,2745.63,0.476377603
2011/3/8,2745.23,2775.41,2729.85,2765.77,0.479616964
2011/3/9,2756.34,2761.77,2737.68,2751.72,0.489361381
2011/3/10,2719.29,2721.21,2695.08,2701.02,0.492910484
2011/3/11,2689.65,2724.61,2689.41,2715.61,0.489730019
2011/3/14,2695.66,2715.22,2682.09,2700.97,0.492245306
2011/3/15,2619.4,2680.57,2618.5,2667.33,0.511124273
2011/3/16,2652.92,2669.27,2603.5,2616.82,0.522007043
2011/3/17,2656.08,2660.5,2634.17,2636.05,0.522766096
2011/3/18,2665.54,2665.56,2639.76,2643.67,0.522431152
2011/3/21,2675.47,2699.7,2674.99,2692.09,0.524956264
2011/3/22,2692.13,2695.46,2679.41,2683.87,0.524728706
2011/3/23,2677.56,2704.3,2660.17,2698.3,0.529553825
2011/3/24,2715.88,2740.39,2703.42,2736.42,0.51668265
2011/3/25,2746.34,2762.55,2740.17,2743.06,0.504004214
2011/3/28,2752.33,2754.63,2730.68,2730.68,0.507069831
2011/3/29,2727.83,2756.89,2720.19,2756.89,0.506080165
2011/3/30,2772.36,2779.95,2763.77,2776.79,0.501975575
2011/3/31,2774.23,2783.98,2769.52,2781.07,0.501352543
2011/4/1,2796.67,2802.63,2779.71,2789.6,0.497846042
2011/4/4,2796.26,2799.73,2778.87,2789.19,0.492985494
2011/4/5,2787.78,2806.2,2785.27,2791.19,0.494548202
2011/4/6,2808.11,2815.55,2786.8,2799.82,0.49149195
2011/4/7,2799.59,2813.22,2781.13,2796.14,0.480039699
2011/4/8,2806.29,2808.56,2772.4,2780.41,0.473506114
2011/4/11,2789.49,2792.95,2760.84,2771.51,0.465992362
2011/4/12,2755.89,2760.62,2737.07,2744.79,0.458031772
2011/4/13,2762.69,2772.05,2744.85,2761.52,0.452018645
2011/4/14,2743.12,2762.18,2733.68,2760.22,0.436836967
2011/4/15,2752.87,2769.29,2743.75,2764.65,0.436256885
2011/4/18,2731.22,2737.46,2706.5,2735.38,0.43708383
2011/4/19,2741.35,2746.18,2727.12,2744.97,0.43815237
2011/4/20,2788.84,2802.99,2785.98,2802.51,0.444608556
2011/4/21,2820.77,2820.77,2808.55,2820.16,0.448632939
2011/4/25,2820.28,2826.26,2813.2,2825.88,0.4586726
2011/4/26,2832.48,2856.61,2829,2847.54,0.457688567
2011/4/27,2853.88,2870.8,2842.61,2869.88,0.459902986
2011/4/28,2862.82,2874.59,2859.62,2872.53,0.449137978
2011/4/29,2869.74,2876.83,2863.04,2873.54,0.439167844
2011/5/2,2881.28,2887.75,2859.84,2864.08,0.435615355
2011/5/3,2859.3,2861.95,2825.5,2841.62,0.43385783
2011/5/4,2842.92,2848.16,2808.79,2828.23,0.432118962
2011/5/5,2812.84,2845.85,2804.82,2814.72,0.430921988
2011/5/6,2840.71,2859.25,2818.65,2827.56,0.426401743
2011/5/9,2828.24,2850.39,2823.67,2843.25,0.41921174
2011/5/10,2851.91,2873.64,2850.01,2871.89,0.413645982
2011/5/11,2867.16,2874.61,2829.68,2845.06,0.423931987
2011/5/12,2833.67,2865.86,2819.37,2863.04,0.440159815
2011/5/13,2859.7,2861.51,2827.51,2828.47,0.435423554
2011/5/16,2815.9,2828.14,2779.54,2782.31,0.431023646
2011/5/17,2769.17,2783.61,2759.29,2783.21,0.440429232
2011/5/18,2782.65,2817.15,2780.83,2815,0.448692897
2011/5/19,2824.05,2828.41,2805.12,2823.31,0.448026208
2011/5/20,2815.96,2821.44,2796.27,2803.32,0.449294302
2011/5/23,2761.96,2770.51,2750.64,2758.9,0.464239083
2011/5/24,2766.7,2767.5,2744.01,2746.16,0.466624843
2011/5/25,2739.99,2771.38,2739.85,2761.38,0.475163155
2011/5/26,2756.31,2787.33,2756.06,2782.92,0.476389995
2011/5/27,2789.02,2801.15,2788.29,2796.86,0.471912798
2011/5/31,2824.25,2835.34,2808.6,2835.3,0.461779997
2011/6/1,2829.39,2834.05,2767.63,2769.19,0.466624475
2011/6/2,2773.76,2784.57,2759.17,2773.31,0.461085832
2011/6/3,2740.49,2762.56,2730.63,2732.78,0.460419073
2011/6/6,2728.31,2736.66,2702.2,2702.56,0.460212292
2011/6/7,2712.79,2723.32,2701.17,2701.56,0.46629682
2011/6/8,2693.69,2698.08,2671.09,2675.38,0.468977213
2011/6/9,2678.52,2696.69,2670.02,2684.87,0.474062496
2011/6/10,2675.1,2676.72,2641.64,2643.73,0.469039895
2011/6/13,2649.3,2657.77,2629.61,2639.69,0.458196276
2011/6/14,2662.73,2685.65,2662.73,2678.72,0.454659725
2011/6/15,2653.17,2669.75,2625.86,2631.46,0.465667491
2011/6/16,2631.98,2642.65,2599.86,2623.7,0.471096855
2011/6/17,2646.29,2648.54,2608.99,2616.48,0.475822101
2011/6/20,2608.05,2636.55,2607.74,2629.66,0.464676062
2011/6/21,2640.33,2688.5,2634.04,2687.26,0.442711272
2011/6/22,2677.18,2693.23,2668.35,2669.19,0.429318209
2011/6/23,2638.6,2688.07,2627.47,2686.75,0.423000838
2011/6/24,2681.1,2682.41,2647.46,2652.89,0.413190687
2011/6/27,2653.07,2697.34,2647.55,2688.28,0.414564868
2011/6/28,2694.26,2729.94,2692.45,2729.31,0.416567922
2011/6/29,2736.76,2746.62,2722.26,2740.49,0.42516516
2011/6/30,2749.37,2776.56,2749.11,2773.52,0.440569817
2011/7/1,2775.08,2818.19,2769.06,2816.03,0.462870932
2011/7/5,2817.87,2828.53,2810,2825.77,0.474037912
2011/7/6,2821.42,2838.85,2812.8,2834.02,0.489051996
2011/7/7,2856.25,2878.94,2853.9,2872.66,0.493478381
2011/7/8,2841.29,2860.02,2831.16,2859.81,0.510303931
2011/7/11,2828.1,2841.12,2795.54,2802.62,0.507087938
2011/7/12,2798.75,2807.57,2780.16,2781.91,0.494597117
2011/7/13,2800.88,2825.86,2789.57,2796.92,0.489347956
2011/7/14,2804.82,2817.38,2755.9,2762.67,0.482651841
2011/7/15,2787.33,2790.16,2768.28,2789.8,0.483923901
2011/7/18,2777.61,2783.76,2743.79,2765.11,0.490516301
2011/7/19,2790.98,2828.65,2790.98,2826.52,0.488635483
2011/7/20,2839.39,2839.65,2808.18,2814.23,0.493064657
2011/7/21,2818.79,2847.41,2807.71,2834.43,0.503802569
2011/7/22,2834.46,2862.72,2830.58,2858.83,0.511579877
2011/7/25,2832.11,2859.4,2828.91,2842.8,0.507532352
2011/7/26,2842.74,2851.72,2832.27,2839.96,0.503136562
2011/7/27,2823.62,2823.86,2761,2764.79,0.498494873
2011/7/28,2765.61,2800.11,2757.85,2766.25,0.505953052
2011/7/29,2736.67,2780.58,2724.99,2756.38,0.504178768
2011/8/1,2791.45,2796.24,2716.3,2744.61,0.514507699
2011/8/2,2728.29,2745.87,2668.68,2669.24,0.513815583
2011/8/3,2673.97,2695.37,2621.67,2693.07,0.514327247
2011/8/4,2648.38,2653.79,2556.38,2556.39,0.521264867
2011/8/5,2580.3,2592.04,2464.87,2532.41,0.535727285
2011/8/8,2447.3,2489.39,2357.69,2357.69,0.551189237
2011/8/9,2402.13,2483.66,2331.65,2482.52,0.565208361
2011/8/10,2425.55,2461.28,2378.08,2381.05,0.57294433
2011/8/11,2415.54,2516.39,2399.56,2492.68,0.577432901
2011/8/12,2507.01,2524.09,2481.5,2507.98,0.573032688
2011/8/15,2522.04,2555.2,2514.52,2555.2,0.55125102
2011/8/16,2526.48,2546.74,2494.55,2523.45,0.533829649
2011/8/17,2527.79,2549.11,2488.09,2511.48,0.532941269
2011/8/18,2436.38,2437.01,2362.97,2380.43,0.525541103
2011/8/19,2353.32,2415.18,2338.66,2341.84,0.527025647
2011/8/22,2396.88,2397.34,2337.28,2345.38,0.525632117
2011/8/23,2360.95,2446.06,2349.08,2446.06,0.524394381
2011/8/24,2437.48,2470.8,2420.48,2467.69,0.512851666
2011/8/25,2470.96,2482.9,2415.24,2419.63,0.523004226
2011/8/26,2408.79,2486.04,2385.27,2479.85,0.514623495
2011/8/29,2510.99,2562.58,2510.13,2562.11,0.517170848
2011/8/30,2547.07,2589.53,2534.68,2576.11,0.500768962
2011/8/31,2589.75,2611.58,2557.74,2579.46,0.504829731
2011/9/1,2583.34,2604.5,2543.56,2546.04,0.510898811
2011/9/2,2497.28,2512.78,2469.35,2480.33,0.519501574
2011/9/6,2417.61,2477.77,2414.31,2473.83,0.513720277
2011/9/7,2511.5,2548.94,2507.52,2548.94,0.516178213
2011/9/8,2533.81,2568.45,2520.8,2529.14,0.51511752
2011/9/9,2508.12,2518.4,2452.93,2467.99,0.533130596
2011/9/12,2442.86,2495.36,2438.4,2495.09,0.53511972
2011/9/13,2502.59,2537.4,2494.07,2532.15,0.551330562
2011/9/14,2548.45,2600.78,2519.8,2572.55,0.549726108
2011/9/15,2595.45,2608.95,2569.78,2607.07,0.55679273
2011/9/16,2607.12,2627.28,2600.96,2622.31,0.547545133
2011/9/19,2584.35,2627.34,2564.46,2612.83,0.551680651
2011/9/20,2623.89,2643.37,2589.52,2590.24,0.545640788
2011/9/21,2601.06,2613.29,2537.46,2538.19,0.546562416
2011/9/22,2466.06,2494.31,2420.23,2455.67,0.531246503
2011/9/23,2438.63,2490.72,2438.28,2483.23,0.536764596
2011/9/26,2496.98,2518.91,2446.12,2516.69,0.536335627
2011/9/27,2560.78,2590.94,2532.65,2546.83,0.540979415
2011/9/28,2557.86,2569.79,2491.07,2491.58,0.534018875
2011/9/29,2535.52,2538.97,2433.58,2480.76,0.546782926
2011/9/30,2444.77,2468.98,2415.07,2415.4,0.531152101
2011/10/3,2401.19,2430.88,2335.23,2335.83,0.535195334
2011/10/4,2312.68,2406.67,2298.89,2404.82,0.531555696
2011/10/5,2398.37,2466.5,2380.96,2460.51,0.525929179
2011/10/6,2459.05,2507.44,2446.72,2506.82,0.514215556
2011/10/7,2509.61,2512.14,2468.6,2479.35,0.524851538
2011/10/10,2522.72,2566.05,2519.78,2566.05,0.517184392
2011/10/11,2554.7,2587.28,2551.94,2583.03,0.522545414
2011/10/12,2606.61,2629.49,2602.31,2604.73,0.515885354
2011/10/13,2595.05,2625.22,2588.71,2620.24,0.52601488
2011/10/14,2655.23,2667.85,2636,2667.85,0.531358495
2011/10/17,2653.32,2658.25,2606.91,2614.92,0.542913649
2011/10/18,2614.05,2667.57,2586.31,2657.43,0.542403393
2011/10/19,2642.89,2651.88,2597.77,2604.04,0.54809037
2011/10/20,2605.42,2606.39,2557.17,2598.62,0.540565808
2011/10/21,2630.3,2646.92,2611.11,2637.46,0.549443588
2011/10/24,2644.83,2703.07,2643.94,2699.44,0.54966283
2011/10/25,2685.86,2685.88,2633.94,2638.42,0.552803607
2011/10/26,2660.42,2666.29,2598.74,2650.67,0.540390139
2011/10/27,2720.59,2753.37,2694.27,2738.63,0.540704544
2011/10/28,2724.03,2742.27,2723.03,2737.15,0.530191391
2011/10/31,2705.89,2716.7,2684.13,2684.41,0.538169978
2011/11/1,2607.31,2638.6,2597.16,2606.96,0.5268184
2011/11/2,2637.56,2648.46,2613.74,2639.98,0.530134557
2011/11/3,2666.21,2699.84,2628.22,2697.97,0.531235356
2011/11/4,2678.16,2693.67,2655.12,2686.15,0.539292991
2011/11/7,2683.38,2697.02,2649.06,2695.25,0.533827536
2011/11/8,2712.08,2730.39,2680.93,2727.49,0.53665951
2011/11/9,2662.56,2672.34,2617.93,2621.65,0.529673594
2011/11/10,2652.01,2652.4,2601.79,2625.15,0.531685282
2011/11/11,2653.53,2684.67,2649.85,2678.75,0.524684655
2011/11/14,2671.11,2682.13,2647.48,2657.22,0.525590384
2011/11/15,2647.91,2695.87,2644,2686.2,0.528755694
2011/11/16,2661.09,2688.86,2637.91,2639.61,0.52817091
2011/11/17,2637.37,2637.48,2576.22,2587.99,0.521325293
2011/11/18,2595.02,2595.84,2567.15,2572.5,0.537289589
2011/11/21,2535.34,2539.87,2500.89,2523.14,0.544658098
2011/11/22,2517.64,2534.4,2499.19,2521.28,0.558415608
2011/11/23,2501.18,2503.38,2460.08,2460.08,0.562363062
2011/11/25,2453.03,2477.03,2441.48,2441.51,0.575052543
2011/11/28,2509.63,2531.32,2507.72,2527.34,0.572354989
2011/11/29,2529.11,2542.46,2508.27,2515.51,0.564386852
2011/11/30,2586.39,2620.34,2582.49,2620.34,0.541282289
2011/12/1,2615.67,2636.08,2611.48,2626.2,0.531422185
2011/12/2,2650.8,2659.23,2625.07,2626.93,0.520641885
2011/12/5,2666.47,2674.53,2641.59,2655.76,0.526915553
2011/12/6,2655.02,2663.63,2639.18,2649.56,0.530022707
2011/12/7,2638.61,2660.24,2612.8,2649.21,0.536847567
2011/12/8,2633.3,2645.92,2592.55,2596.38,0.531795064
2011/12/9,2603.18,2653.46,2603.18,2646.85,0.536756224
2011/12/12,2617.32,2617.32,2591.42,2612.26,0.531201665
2011/12/13,2629.67,2639.74,2568.44,2579.27,0.531442698
2011/12/14,2566.21,2568.44,2525.88,2539.31,0.526553739
2011/12/15,2565.93,2565.94,2536.58,2541.01,0.526721696
2011/12/16,2554.62,2585.42,2548,2555.33,0.522180749
2011/12/19,2564.07,2570.65,2518.01,2523.14,0.527044817
2011/12/20,2567.25,2604.52,2566.87,2603.73,0.518619679
2011/12/21,2589.77,2590.61,2544.66,2577.97,0.522722575
2011/12/22,2584.33,2601.99,2581.92,2599.45,0.514269638
2011/12/23,2607.43,2618.84,2599.89,2618.64,0.524879063
2011/12/27,2613.51,2633.34,2610.77,2625.2,0.528094904
2011/12/28,2626.19,2626.34,2586.85,2589.98,0.540145397
2011/12/29,2596.33,2614.87,2593.04,2613.74,0.539066569
2011/12/30,2610.23,2616.46,2604.6,2605.15,0.534967173
2012/1/3,2657.39,2665.9,2641.98,2648.72,0.519944511
2012/1/4,2639.9,2653.18,2627.23,2648.36,0.53090436
2012/1/5,2642.57,2673.56,2631.23,2669.86,0.523370215
2012/1/6,2671.17,2682.12,2658.83,2674.22,0.526383307
2012/1/9,2682.98,2683.78,2662.96,2676.56,0.526595403
2012/1/10,2704.42,2712.5,2694.33,2702.5,0.538713639
2012/1/11,2695.77,2714.29,2690.73,2710.76,0.529860672
2012/1/12,2716.87,2726.43,2697.32,2724.7,0.543117862
2012/1/13,2707.41,2712.93,2689.58,2710.67,0.537483337
2012/1/17,2736.34,2742.73,2721.03,2728.08,0.537062299
2012/1/18,2731.16,2769.71,2730.05,2769.71,0.52564213
2012/1/19,2779.74,2793.35,2777.17,2788.33,0.540166978
2012/1/20,2776.04,2787.2,2775.87,2786.7,0.549051956
2012/1/23,2786.21,2804.99,2769.82,2784.17,0.5577059
2012/1/24,2771.58,2788.38,2766.34,2786.64,0.554688556
2012/1/25,2803.23,2822.79,2788.95,2818.31,0.568518571
2012/1/26,2828.78,2834.3,2794.78,2805.28,0.563379835
2012/1/27,2797.66,2821.55,2797.24,2816.55,0.566720548
2012/1/30,2790.4,2816.85,2782.44,2811.94,0.559759791
2012/1/31,2825.76,2830.45,2798.77,2813.84,0.563999557
2012/2/1,2830.1,2855.73,2825.19,2848.27,0.564325557
2012/2/2,2854.1,2868.23,2849.4,2859.68,0.585266721
2012/2/3,2888.95,2908.13,2885.84,2905.66,0.571142442
2012/2/6,2892.52,2903.03,2887.33,2901.99,0.578296099
2012/2/7,2895.91,2910.27,2885.17,2904.08,0.564489199
2012/2/8,2906.59,2918.26,2892.71,2915.86,0.574246158
2012/2/9,2922.46,2930.68,2904.51,2927.23,0.566792307
2012/2/10,2902,2910.98,2895.1,2903.88,0.56293893
2012/2/13,2926.21,2933.93,2913.89,2931.39,0.550776044
2012/2/14,2921.7,2932.08,2911.6,2931.83,0.553899168
2012/2/15,2943.42,2958.19,2911.33,2915.83,0.546497572
2012/2/16,2915.67,2961.38,2912.72,2959.85,0.554933219
2012/2/17,2958.22,2962.78,2941.55,2951.78,0.547374399
2012/2/21,2957.3,2965.05,2934.07,2948.57,0.54630072
2012/2/22,2942.77,2950.37,2929.68,2933.17,0.539209616
2012/2/23,2933.16,2958.42,2922.96,2956.98,0.54710124
2012/2/24,2963.13,2970.88,2958.82,2963.75,0.546145716
2012/2/27,2945.87,2976.08,2933.3,2966.16,0.560506847
2012/2/28,2969.25,2988.59,2966.61,2986.76,0.55031181
2012/2/29,2991.67,3000.11,2961.77,2966.89,0.558148584
2012/3/1,2979.11,2996.37,2974.59,2988.97,0.549184839
2012/3/2,2986.08,2995.97,2968,2976.19,0.557766641
2012/3/5,2969.73,2973.93,2940.52,2950.48,0.553926388
2012/3/6,2917.52,2921.77,2900.28,2910.32,0.56101217
2012/3/7,2922.57,2940.28,2920.54,2935.69,0.551723026
2012/3/8,2954.4,2976.05,2945.73,2970.42,0.559037874
2012/3/9,2975.09,2993.98,2973.96,2988.34,0.549779233
2012/3/12,2989.05,2994.1,2973.65,2983.66,0.545425493
2012/3/13,3003.71,3039.89,2996.46,3039.88,0.534977434
2012/3/14,3042.21,3051.37,3024.73,3040.73,0.534917416
2012/3/15,3048.58,3059.81,3037.82,3056.37,0.526906088
2012/3/16,3058.49,3060.82,3047.69,3055.26,0.548743191
2012/3/19,3057.24,3087.1,3050.89,3078.32,0.550940361
2012/3/20,3060.93,3078.72,3050.82,3074.15,0.559091448
2012/3/21,3077.44,3090.08,3069.09,3075.32,0.552375419
2012/3/22,3055,3068.5,3050.7,3063.32,0.562443461
2012/3/23,3066.37,3070.93,3044.67,3067.92,0.557862668
2012/3/26,3090.52,3122.57,3090.05,3122.57,0.550940371
2012/3/27,3124.06,3134.17,3119.03,3120.35,0.541446763
2012/3/28,3123.84,3130.56,3086.93,3104.96,0.542007205
2012/3/29,3087.25,3099.8,3069.81,3095.36,0.539366199
2012/3/30,3110.97,3111.55,3079.05,3091.57,0.550551131
2012/4/2,3085.94,3123.03,3079.78,3119.7,0.554109645
2012/4/3,3119.65,3128.25,3097.41,3113.57,0.561821027
2012/4/4,3085.46,3086.35,3052.58,3068.09,0.557511293
2012/4/5,3061.75,3083.38,3061.14,3080.5,0.567852117
2012/4/9,3037.28,3058.76,3032.22,3047.08,0.559910304
2012/4/10,3044.67,3055.2,2987,2991.22,0.564545902
2012/4/11,3020.15,3030.51,3008.75,3016.46,0.562377919
2012/4/12,3023.11,3059.26,3020.44,3055.55,0.561285382
2012/4/13,3045.08,3045.42,3010.77,3011.33,0.559043167
2012/4/16,3027.57,3027.57,2975.87,2988.4,0.578736871
2012/4/17,3002.02,3052.76,2999.49,3042.82,0.582011834
2012/4/18,3031.82,3045.04,3023.91,3031.45,0.585785867
2012/4/19,3028.2,3058.72,2994.94,3007.56,0.56799504
2012/4/20,3023.73,3034.69,2999.01,3000.45,0.570479826
2012/4/23,2969,2973.38,2946.04,2970.45,0.564355797
2012/4/24,2967.37,2979.08,2950.38,2961.6,0.570474445
2012/4/25,3013.65,3031.41,3010.57,3029.63,0.555300001
2012/4/26,3029.62,3056.77,3027.79,3050.61,0.551580427
2012/4/27,3060.34,3076.44,3043.3,3069.2,0.54422083
2012/4/30,3060.06,3063.66,3043.25,3046.36,0.559223496
2012/5/1,3044.79,3085.4,3041.62,3050.44,0.55041723
2012/5/2,3035.07,3061.47,3028.94,3059.85,0.542106524
2012/5/3,3061.13,3061.38,3016.2,3024.3,0.535247727
2012/5/4,3001.15,3001.48,2956.34,2956.34,0.53966254
2012/5/7,2940.41,2970.2,2939.21,2957.76,0.533169513
2012/5/8,2939.36,2952.65,2900.06,2946.27,0.546470643
2012/5/9,2912.41,2948.77,2900.18,2934.71,0.543371557
2012/5/10,2950.21,2950.21,2923.14,2933.64,0.551410325
2012/5/11,2919.35,2960.38,2918.74,2933.82,0.546742688
2012/5/14,2907.78,2924.89,2898.9,2902.58,0.56438044
2012/5/15,2902.3,2930.68,2889.39,2893.76,0.56861112
2012/5/16,2904.67,2913.9,2872.25,2874.04,0.5819472
2012/5/17,2874.71,2879.22,2813.69,2813.69,0.571397324
2012/5/18,2814.43,2827.28,2774.45,2778.79,0.578974347
2012/5/21,2782.55,2848.83,2774.76,2847.21,0.570492455
2012/5/22,2853.87,2867.34,2823.22,2839.08,0.572338904
2012/5/23,2832.17,2855.35,2795.5,2850.12,0.550520436
2012/5/24,2856.55,2858.24,2817.62,2839.38,0.542963791
2012/5/25,2839.74,2846.31,2829.76,2837.53,0.527763739
2012/5/29,2853.27,2882.83,2846.68,2870.99,0.533928122
2012/5/30,2847.27,2847.27,2825.64,2837.36,0.527939908
2012/5/31,2837.37,2842.43,2801.96,2827.34,0.543357156
2012/6/1,2810.13,2810.13,2747.24,2747.48,0.529119715
2012/6/4,2747.61,2769.93,2726.68,2760.01,0.534362233
2012/6/5,2749.35,2781.97,2749.34,2778.11,0.526327926
2012/6/6,2796.23,2844.72,2796.23,2844.72,0.528020379
2012/6/7,2872.05,2873.59,2827.82,2831.02,0.514223733
2012/6/8,2823.82,2860.94,2814.8,2858.42,0.521520915
2012/6/11,2882.49,2882.96,2806.9,2809.73,0.515312595
2012/6/12,2815.84,2843.67,2802.38,2843.07,0.53798022
2012/6/13,2838.12,2853.17,2810.59,2818.61,0.541259813
2012/6/14,2820.63,2842.31,2807.55,2836.33,0.556178649
2012/6/15,2839.4,2874.38,2837.94,2872.8,0.548129542
2012/6/18,2872.49,2903.03,2853.86,2895.33,0.563659235
2012/6/19,2909.87,2940.23,2908.45,2929.76,0.577942931
2012/6/20,2932.96,2942.28,2910,2930.45,0.592408832
2012/6/21,2929.15,2930.93,2857.1,2859.09,0.567795276
2012/6/22,2866.17,2894.35,2863.93,2892.42,0.562409289
2012/6/25,2863.89,2863.89,2829.23,2836.16,0.542161321
2012/6/26,2845.4,2862.15,2832.02,2854.06,0.54619457
2012/6/27,2862.13,2882.4,2860.13,2875.32,0.523534047
2012/6/28,2853.89,2855.74,2818.19,2849.49,0.522327076
2012/6/29,2902.44,2935.13,2895.6,2935.05,0.498007178
2012/7/2,2938.41,2951.23,2925.71,2951.23,0.502896365
2012/7/3,2950.81,2976.08,2948.4,2976.08,0.487881814
2012/7/5,2970.37,2987.94,2958.3,2976.12,0.485047315
2012/7/6,2955.2,2957.5,2921.37,2937.33,0.478258779
2012/7/9,2934.49,2942.99,2919.04,2931.77,0.485534656
2012/7/10,2945.35,2953.47,2891.42,2902.33,0.466599433
2012/7/11,2898.77,2905.51,2866.53,2887.98,0.474238016
2012/7/12,2867.08,2876.32,2837.72,2866.19,0.464190096
2012/7/13,2874.06,2913.28,2873.39,2908.47,0.46994893
2012/7/16,2903.03,2910.2,2888.01,2896.94,0.452091336
2012/7/17,2911.46,2916.61,2871.65,2910.04,0.46524535
2012/7/18,2904.24,2951.3,2902.95,2942.6,0.461312683
2012/7/19,2961.71,2976.22,2952.42,2965.9,0.478822748
2012/7/20,2957.02,2957.02,2925.3,2925.3,0.475090333
2012/7/23,2877.51,2898.05,2852.88,2890.15,0.492492752
2012/7/24,2894.95,2896.56,2847.22,2862.99,0.487851908
2012/7/25,2856.78,2870.22,2839.76,2854.24,0.499175009
2012/7/26,2896.68,2905.57,2876.01,2893.25,0.496933586
2012/7/27,2906.5,2961.87,2900.98,2958.09,0.483464449
2012/7/30,2959.07,2970.3,2939.04,2945.84,0.448973191
2012/7/31,2945.08,2959.62,2938.41,2939.52,0.432591655
2012/8/1,2956.72,2958.28,2917.78,2920.21,0.409319959
2012/8/2,2900.46,2934.65,2890.85,2909.77,0.39974411
2012/8/3,2951.28,2977.41,2945.81,2967.9,0.377112314
2012/8/6,2978.16,3000.24,2974.23,2989.91,0.373127204
2012/8/7,3002.66,3028.61,3002.09,3015.86,0.365980998
2012/8/8,3003.77,3018.9,3002.41,3011.25,0.381348434
2012/8/9,3009.86,3022.69,3007.3,3018.64,0.380019374
2012/8/10,3008.83,3020.86,3003.38,3020.86,0.395783797
2012/8/13,3018.27,3023.03,2999.12,3022.52,0.38455928
2012/8/14,3032.67,3034.16,3009.93,3016.98,0.391013132
2012/8/15,3013.33,3032.06,3013.33,3030.93,0.390295049
2012/8/16,3037.18,3067.44,3033.28,3062.39,0.403290001
2012/8/17,3067.11,3076.72,3060.15,3076.59,0.402289241
2012/8/20,3072.66,3076.21,3059.9,3076.21,0.410505366
2012/8/21,3085.25,3100.54,3058.74,3067.26,0.400960806
2012/8/22,3059.94,3080.73,3053.43,3073.67,0.417740126
2012/8/23,3065.82,3070.34,3045.52,3053.4,0.413168053
2012/8/24,3045.22,3076.8,3042.22,3069.79,0.420624819
2012/8/27,3083.62,3085.81,3068.13,3073.19,0.412955714
2012/8/28,3069.4,3083.19,3063.65,3077.14,0.419496876
2012/8/29,3078.05,3087.24,3067.62,3081.19,0.415398438
2012/8/30,3066.73,3067.54,3045.92,3048.71,0.431744232
2012/8/31,3069.64,3078.52,3040.59,3066.96,0.428436006
2012/9/4,3063.25,3082.26,3040.24,3075.06,0.433102283
2012/9/5,3072.57,3082.75,3062.54,3069.27,0.417708792
2012/9/6,3087.94,3135.81,3087.67,3135.81,0.415624653
2012/9/7,3133.22,3139.61,3128.17,3136.42,0.411222719
2012/9/10,3131.34,3133.89,3102.76,3104.02,0.421153865
2012/9/11,3105.01,3117.86,3099.1,3104.53,0.40253254
2012/9/12,3115.33,3120.12,3098.82,3114.31,0.40417977
2012/9/13,3117.66,3167.63,3112.62,3155.83,0.393413295
2012/9/14,3166.24,3195.67,3164.26,3183.95,0.411642936
2012/9/17,3183.4,3183.4,3168.63,3178.67,0.403577314
2012/9/18,3173.62,3179.37,3169.41,3177.8,0.407764347
2012/9/19,3179.04,3189.35,3170.29,3182.62,0.396957753
2012/9/20,3166.84,3178.45,3156.46,3175.96,0.401151053
2012/9/21,3194.86,3196.93,3178.09,3179.96,0.391993403
2012/9/24,3155.35,3167.74,3150.71,3160.78,0.393930942
2012/9/25,3170.37,3176.3,3117.73,3117.73,0.376039405
2012/9/26,3113.4,3114.54,3080.28,3093.7,0.381118874
2012/9/27,3105.87,3142.02,3098.46,3136.6,0.388012934
2012/9/28,3125.31,3132.51,3109.91,3116.23,0.392912991
2012/10/1,3130.31,3146.99,3103.89,3113.53,0.390196495
2012/10/2,3127.73,3131.64,3101.64,3120.04,0.409950943
2012/10/3,3130.85,3142.36,3115.04,3135.23,0.412183892
2012/10/4,3142.38,3153.48,3132.56,3149.46,0.430038946
2012/10/5,3161.21,3171.46,3130.76,3136.19,0.429510539
2012/10/8,3121.33,3125.49,3107.57,3112.35,0.433728416
2012/10/9,3108.01,3108.01,3062.52,3065.02,0.422094984
2012/10/10,3066.25,3071.57,3046.78,3051.78,0.423374843
2012/10/11,3075.89,3078.08,3047.14,3049.41,0.421355375
2012/10/12,3049.08,3061.77,3039.58,3044.11,0.432161209
2012/10/15,3053.21,3066.31,3037.27,3064.18,0.425211988
2012/10/16,3073.21,3102.97,3070.25,3101.17,0.420703908
2012/10/17,3091.38,3112.45,3088.05,3104.12,0.403646458
2012/10/18,3097.77,3102.56,3065.24,3072.87,0.409217021
2012/10/19,3066.56,3066.56,3000.27,3005.62,0.410158377
2012/10/22,3005.62,3020.61,2995.78,3016.96,0.417407849
2012/10/23,2989.44,3006.59,2974.07,2990.46,0.399065652
2012/10/24,3011.82,3012.95,2978.73,2981.7,0.405965029
2012/10/25,3005.04,3007.71,2975.98,2986.12,0.404947757
