,date,close,open,high,low,vol,return,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
0,2011/1/18,2765.85,2744.8,2766.17,2744.26,500.18,0.0038,0.0038216722387120973,0.20706558494150418,0.058858069609857934,0.6430773716752366,0.48572171901510647,0.7593416758128754
1,2011/1/19,2725.36,2762.81,2764.35,2717.79,491.3,-0.0146,-0.014747472355965338,0.27340056782955546,-0.01791309446313703,0.6357539456851388,0.49610368506151203,0.7369013052721927
2,2011/1/20,2704.29,2712.4,2714.1,2686.59,566.67,-0.0077,-0.007761128530464618,0.27795049617004164,0.14272218453723526,0.6333379636831941,0.49774698923077865,0.7350873668711516
3,2011/1/21,2689.54,2716.92,2722.74,2688.53,521.36,-0.0055,-0.005469225677243433,0.08092538241762792,-0.08333634168771292,0.6276532050759092,0.5043609056041529,0.7299521256826998
4,2011/1/24,2717.55,2693.03,2719.73,2687.97,431.67,0.0104,0.010360563834519786,0.09439396428074254,-0.18877937458068905,0.6244442552542526,0.5003944649229601,0.7203426981813453
5,2011/1/25,2719.25,2704.25,2719.34,2697.51,458.23,0.0006,0.0006253678838300908,-0.037246031708645155,0.05970983402497497,0.6139980898157139,0.5009055307879317,0.7143241026166826
6,2011/1/26,2739.5,2724.52,2746.03,2717.63,480.26,0.0074,0.007419315004510769,-0.10358315929797879,0.04695638245175759,0.6028172927106145,0.46594288957351393,0.7428666253880277
7,2011/1/27,2755.28,2745.16,2763.64,2740.3,481.92,0.0058,0.005743648838050567,-0.19264490663020872,0.0034505012513058445,0.6012241283135039,0.4852364105606912,0.7291363293514079
8,2011/1/28,2686.89,2755.28,2755.28,2679.57,565.43,-0.0248,-0.02513467988790844,0.25545414214491036,0.15980837846108162,0.5754604279078837,0.4544168132146201,0.713326731615563
9,2011/1/31,2700.08,2693.3,2706.3,2676.87,506.64,0.0049,0.004897011254488821,0.11583995983945972,-0.10978581142438087,0.5723490977425851,0.45430544764625835,0.7060717933655742
10,2011/2/1,2751.19,2717.61,2755.97,2716.64,523.2,0.0189,0.01875214315079774,0.11782755207271611,0.03216310793481417,0.5778343004415522,0.47483363500699866,0.7022699546042388
11,2011/2/2,2749.56,2751.19,2758.51,2743.76,464.81,-0.0006,-0.0005926464746476294,0.007899225813761568,-0.11833508020677558,0.5873346233298804,0.4856304341870281,0.6938962256083059
12,2011/2/3,2753.88,2746.74,2757.54,2725.78,488.25,0.0016,0.001569927495269141,-0.05319556877662812,0.04919884982057478,0.589950542666009,0.48130690349888283,0.7030462064767239
13,2011/2/4,2769.3,2755.85,2769.7,2747.86,466.99,0.0056,0.005583754309694923,-0.227204790488734,-0.04451972559338968,0.576461827825751,0.47489569807866305,0.6869149598351362
14,2011/2/7,2783.99,2773.26,2796.5,2772.81,416.65,0.0053,0.005290569829620559,-0.2527821435259199,-0.11406130333518286,0.5819910095082812,0.4812341972531104,0.6955125489398074
15,2011/2/8,2797.05,2782.41,2797.05,2776.35,411.28,0.0047,0.004680139844376047,-0.31906056192610155,-0.012972293080966589,0.5827098595668151,0.48113473143955127,0.6963356429918516
16,2011/2/9,2789.07,2791.13,2798.91,2780.89,466.49,-0.0029,-0.0028570834240384925,0.014810461906255235,0.12596233608316612,0.5570356343881053,0.45327004045337493,0.6595386177285059
17,2011/2/10,2790.45,2764.76,2791.43,2762.34,601.57,0.0005,0.0004946662179324996,0.0031109640680044848,0.2543063205405369,0.5574302385168965,0.4441073348190429,0.6989275660029249
18,2011/2/11,2809.44,2783.16,2810.56,2778.21,486.9,0.0068,0.006782302078914176,-0.03601898087344946,-0.2114841411822972,0.5558788225865924,0.432146385890256,0.6757578728229471
19,2011/2/14,2817.18,2810.19,2819.87,2808.27,468.9,0.0028,0.0027512093875552254,-0.08138499628491935,-0.03766923709311463,0.5557077710350904,0.4279429766119962,0.6814318700129156
20,2011/2/15,2804.35,2809.02,2813.13,2798.83,495.1,-0.0046,-0.004564601550363525,-0.11046066481779526,0.05437023627183689,0.558563314052175,0.4357511959982569,0.6820873747558538
21,2011/2/16,2825.56,2815.09,2828.19,2811.52,530.03,0.0076,0.007534791975836845,0.17740442794013322,0.0681738463504418,0.5498306012438341,0.426683588770389,0.6628383162800656
22,2011/2/17,2831.58,2816.12,2835.2,2815.08,458.3,0.0021,0.00212828470652916,0.0943888466177576,-0.14540961720274082,0.5564954329266311,0.4395600767554433,0.6648318676216816
23,2011/2/18,2833.95,2833.35,2840.51,2823.65,597.63,0.0008,0.000836638456858482,-0.009347602390897158,0.26544784184672393,0.5418610035041698,0.4302965931874297,0.6520567841351556
24,2011/2/22,2756.42,2795.44,2808.18,2752.75,575.02,-0.0274,-0.027738761889755253,0.026538848938225,-0.03856701056065708,0.5300918330332473,0.4091209599698476,0.6572705030446608
25,2011/2/23,2722.99,2755.2,2761.7,2705.54,588.49,-0.0121,-0.012202195050790116,0.7742718268513613,0.023155111401373708,0.5264832215799984,0.3998671085942162,0.6597090955947191
26,2011/2/24,2737.9,2726.59,2745.29,2707.63,539.6,0.0055,0.005460661925025639,0.037503556655237524,-0.08673180986891797,0.5282843810726525,0.4075773791102887,0.6607727319388637
27,2011/2/25,2781.05,2752.16,2781.12,2751.81,468.6,0.0158,0.01563735104461787,0.07224804761797676,-0.14107859825990549,0.5264287577618006,0.4097797663021516,0.6525018882494112
28,2011/2/28,2782.27,2791.28,2798.43,2767.61,575.72,0.0004,0.0004385870377961909,0.004901110652523855,0.20587190532077468,0.5366279848297626,0.43268898757565505,0.6724854546082712
29,2011/3/1,2737.41,2791.08,2791.23,2730.72,580.4,-0.0161,-0.016254923382354465,-0.015686557975698623,0.008096089615562685,0.5222288644340058,0.4028177468650103,0.6633467649740462
30,2011/3/2,2748.07,2735.05,2763.95,2734.08,492.07,0.0039,0.0038866292171549225,-0.39449915423389026,-0.1650965382152907,0.5221672489652937,0.4056939141599585,0.6616490160805792
31,2011/3/3,2798.74,2774.48,2802.32,2774.48,503.92,0.0184,0.018270468793778468,0.00946210248854129,0.023796542518931707,0.5261887298064258,0.44760773840500767,0.6142087264155351
32,2011/3/4,2784.67,2797.64,2798.07,2768.12,489.53,-0.005,-0.00503994146325322,0.014123968843904322,-0.028971778193502565,0.5259060574716812,0.39158404804258873,0.6602697315859362
33,2011/3/7,2745.63,2793.19,2794.82,2724.51,586.99,-0.014,-0.014118817612281606,0.11857399224961007,0.18156203678768718,0.5277162298584777,0.410653430625691,0.6711954214359652
34,2011/3/8,2765.77,2745.23,2775.41,2729.85,476.58,0.0073,0.007308520393078485,0.13707200254431307,-0.20837218403476263,0.5257534106405388,0.4158698643950863,0.6628904226419295
35,2011/3/9,2751.72,2756.34,2761.77,2737.68,502.98,-0.0051,-0.00509290650955664,-0.03349127667531837,0.053914808004725444,0.5317463436621703,0.41367695196010984,0.676237353885499
36,2011/3/10,2701.02,2719.29,2721.21,2695.08,635.12,-0.0184,-0.018596691260756793,0.030669435288277924,0.2332635495390369,0.5383443782175665,0.43274927318622575,0.665515754303622
37,2011/3/11,2715.61,2689.65,2724.61,2689.41,479.3,0.0054,0.005387126418027983,0.010065466517562793,-0.2814872512512723,0.5360118443608853,0.42873544134566244,0.6696185502273553
38,2011/3/14,2700.97,2695.66,2715.22,2682.09,467.23,-0.0054,-0.00540563811464418,-0.054585164156325305,-0.0255050643843245,0.5370273777520236,0.4332467352076492,0.6679893065867637
39,2011/3/15,2667.33,2619.4,2680.57,2618.5,630.41,-0.0125,-0.012532995672812288,-0.0511526611665829,0.29954875958075544,0.5279708210289457,0.43251192785286774,0.656237702378113
40,2011/3/16,2616.82,2652.92,2669.27,2603.5,683.02,-0.0189,-0.019118131943090744,0.23972387288557373,0.08015374035691403,0.5178257033054462,0.43576138367061423,0.6399265019060164
41,2011/3/17,2636.05,2656.08,2660.5,2634.17,515.47,0.0073,0.007321744458419984,0.0408769910141773,-0.2814450358816496,0.522199999701947,0.4312270305803714,0.6478042082940326
42,2011/3/18,2643.67,2665.54,2665.56,2639.76,957.29,0.0029,0.002886518713421607,-0.07371950217657242,0.6190272700142947,0.5202582035922585,0.4326380849164528,0.6453048034000749
43,2011/3/21,2692.09,2675.47,2699.7,2674.99,462.88,0.0183,0.018149740308579493,0.022851202736315024,-0.7266385346237507,0.5331922954706109,0.4208836142336502,0.6810914618269042
44,2011/3/22,2683.87,2692.13,2695.46,2679.41,423.83,-0.0031,-0.003058060850876352,-0.01189582728364158,-0.08813540979138826,0.5286347210664137,0.4175619971188815,0.6774067835323082
45,2011/3/23,2698.3,2677.56,2704.3,2660.17,445.35,0.0054,0.005362162315648658,-0.28889238657866123,0.04952805844144172,0.531585625095559,0.41812317697618406,0.6824490344195048
46,2011/3/24,2736.42,2715.88,2740.39,2703.42,503.13,0.0141,0.014028551670290833,-0.1286661961569875,0.12198809613376749,0.5346935353493503,0.431983781368286,0.675715594446504
47,2011/3/25,2743.06,2746.34,2762.55,2740.17,471.15,0.0024,0.002423588826005197,0.028334714477656675,-0.06567207135888094,0.5399963200285338,0.4389623496230912,0.6802466870762857
48,2011/3/28,2730.68,2752.33,2754.63,2730.68,430.3,-0.0045,-0.004523423147351849,-0.09764626741664717,-0.09069387480821116,0.5491273755626989,0.45717473756251614,0.6800727784531525
49,2011/3/29,2756.89,2727.83,2756.89,2720.19,410.89,0.0096,0.00955257037574066,-0.033067544564140405,-0.04615710107294633,0.5372929119112612,0.4533617475805833,0.6586541633350546
50,2011/3/30,2776.79,2772.36,2779.95,2763.77,466.64,0.0072,0.007192351485946654,0.1276818655334866,0.12723254367377437,0.5292575415276252,0.44715205242898104,0.6500981489721084
51,2011/3/31,2781.07,2774.23,2783.98,2769.52,512.95,0.0015,0.0015401614456097624,-0.161737829372389,0.09462029208833975,0.5295306928249442,0.446963123702626,0.6506013502716208
52,2011/4/1,2789.6,2796.67,2802.63,2779.71,562.2,0.0031,0.0030624706423860388,-0.09579108002655712,0.09167928393870978,0.5256822039499631,0.4351421964434327,0.6548892027000711
53,2011/4/4,2789.19,2796.26,2799.73,2778.87,428.47,-0.0001,-0.00014698527843416678,-0.03941879130279524,-0.2716369345541398,0.5251403126489091,0.42464062985845313,0.6640480975794251
54,2011/4/5,2791.19,2787.78,2806.2,2785.27,481.22,0.0007,0.0007167970946900407,-0.204990486218664,0.11610382207829174,0.5239030687611687,0.4199818375442897,0.6666521037095706
55,2011/4/6,2799.82,2808.11,2815.55,2786.8,486.87,0.0031,0.0030871012048973656,-0.7610800723228159,0.011672600999316836,0.5235990507381871,0.41215336412859127,0.679466449511351
