date,log_returns,hurst,hurstm
2012/1/6,0.001631712,0.322925167,0.285249334
2012/1/9,0.000874639,0.320024565,0.284135864
2012/1/10,0.009644883,0.324925297,0.258155121
2012/1/11,0.003051768,0.323578249,0.25633956
2012/1/12,0.005129292,0.323953008,0.253564505
2012/1/13,-0.005162494,0.322092238,0.252904506
2012/1/17,0.006402228,0.319148146,0.256228019
2012/1/18,0.015144557,0.308719197,0.248247692
2012/1/19,0.006700229,0.306098026,0.249557978
2012/1/20,-0.00058475,0.311062187,0.249940738
2012/1/23,-0.000908296,0.310605381,0.250340996
2012/1/24,0.000886765,0.309562535,0.250718681
2012/1/25,0.011300846,0.295726088,0.245668309
2012/1/26,-0.004634059,0.294041511,0.236421997
2012/1/27,0.004009376,0.291949559,0.236226329
2012/1/30,-0.001638095,0.289515297,0.228643893
2012/1/31,0.000675462,0.290343359,0.229760236
2012/2/1,0.012161694,0.298612935,0.236949773
2012/2/2,0.003997938,0.30465354,0.245159125
2012/2/3,0.015950829,0.300388675,0.236790595
2012/2/6,-0.00126385,0.300936426,0.230394945
2012/2/7,0.000719936,0.307291459,0.240424126
2012/2/8,0.004048157,0.310812223,0.249784075
2012/2/9,0.003891781,0.303311753,0.245438674
2012/2/10,-0.00800881,0.299950922,0.242142555
2012/2/13,0.009428939,0.290917804,0.238166755
2012/2/14,0.000150088,0.29495738,0.237097561
2012/2/15,-0.005472288,0.293472576,0.235111658
2012/2/16,0.014984078,0.297141662,0.236393466
2012/2/17,-0.002730213,0.300917366,0.225157656
2012/2/21,-0.001088071,0.300648419,0.225916259
2012/2/22,-0.005236558,0.302243392,0.228935459
2012/2/23,0.008084728,0.301503408,0.229382337
2012/2/24,0.002286881,0.304699919,0.23024976
2012/2/27,0.000812829,0.305142595,0.230349427
2012/2/28,0.006921001,0.299876245,0.224625868
2012/2/29,-0.006674922,0.302690092,0.231711802
2012/3/1,0.00741458,0.301383663,0.233334885
2012/3/2,-0.004284887,0.302577776,0.235528103
2012/3/5,-0.00867609,0.298912924,0.215097215
2012/3/6,-0.013704828,0.308040676,0.23593972
2012/3/7,0.008679479,0.307392979,0.236192251
2012/3/8,0.011760838,0.313274234,0.249940565
2012/3/9,0.006014692,0.312470452,0.250780842
2012/3/12,-0.001567314,0.310281218,0.236425031
2012/3/13,0.018667306,0.309396034,0.255282919
2012/3/14,0.000279577,0.308673199,0.236447616
2012/3/15,0.005130319,0.317050049,0.240166448
2012/3/16,-0.000363242,0.311302477,0.234034316
2012/3/19,0.007519298,0.309722782,0.242696477
2012/3/20,-0.001355553,0.298253165,0.234413146
2012/3/21,0.000380521,0.306558771,0.239481053
2012/3/22,-0.003909666,0.327612116,0.253502169
2012/3/23,0.001500512,0.324715773,0.236395177
2012/3/26,0.017656573,0.332341589,0.228569249
2012/3/27,-0.000711206,0.328132802,0.225467069
2012/3/28,-0.004944342,0.328801726,0.231703549
2012/3/29,-0.003096617,0.327888369,0.2372347
2012/3/30,-0.001225164,0.321952408,0.225806975
2012/4/2,0.009057791,0.322497344,0.23069424
2012/4/3,-0.001966866,0.320898302,0.230607414
2012/4/4,-0.01471476,0.323607403,0.244474854
2012/4/5,0.004036703,0.320399339,0.241239976
2012/4/9,-0.010908166,0.310867573,0.221462872
2012/4/10,-0.018502424,0.309370835,0.216026139
2012/4/11,0.008402627,0.303321989,0.208773584
2012/4/12,0.012875651,0.305934615,0.209406442
2012/4/13,-0.014577768,0.307421373,0.211819425
2012/4/16,-0.007643715,0.308290146,0.213213717
2012/4/17,0.01804659,0.301041998,0.206231284
2012/4/18,-0.003743664,0.303539817,0.208244354
2012/4/19,-0.007911934,0.302931988,0.216746163
2012/4/20,-0.002366841,0.298758991,0.215298747
2012/4/23,-0.010048821,0.292664127,0.224639042
2012/4/24,-0.002983794,0.289295264,0.220401372
2012/4/25,0.022710837,0.288060775,0.214910243
2012/4/26,0.006901071,0.297641631,0.211618942
2012/4/27,0.006075371,0.292591066,0.210614033
2012/4/30,-0.007469506,0.290010072,0.206239665
2012/5/1,0.001338407,0.285996216,0.215750591
2012/5/2,0.003080053,0.283397149,0.213391618
2012/5/3,-0.011686235,0.290149477,0.221527598
2012/5/4,-0.022727643,0.309620555,0.242728147
2012/5/7,0.000480208,0.295850162,0.255680753
2012/5/8,-0.003892262,0.294990129,0.253924965
2012/5/9,-0.003931323,0.292422632,0.251312346
2012/5/10,-0.000364668,0.292630915,0.250438109
2012/5/11,6.14E-05,0.283451034,0.24691137
2012/5/14,-0.010705331,0.28447583,0.249634716
2012/5/15,-0.003043302,0.286369707,0.256532405
2012/5/16,-0.006837989,0.280969596,0.251877205
2012/5/17,-0.021221916,0.285075656,0.251829254
2012/5/18,-0.012481208,0.287521596,0.264095504
2012/5/21,0.024323986,0.283855927,0.261879283
2012/5/22,-0.002859511,0.283400521,0.262641254
2012/5/23,0.003881043,0.277455772,0.261840733
2012/5/24,-0.00377538,0.276493636,0.261955579
2012/5/25,-0.000651763,0.274204256,0.258278244
2012/5/29,0.011722963,0.282819888,0.268892253
2012/5/30,-0.011782876,0.28642651,0.272445177
2012/5/31,-0.003537702,0.287006147,0.255579002
2012/6/1,-0.028652212,0.291961205,0.263884313
