,Unnamed: 0,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
10,272.0,2011/1/31,23314.69,23520.54,23285.6,23447.34,23370.59765,23502.02457,23665.29826,23848.63372,24048.18526,24261.56525,24487.11527,24723.60265,24970.06809,25225.7396,25489.97992,25762.25231,26042.09733,26329.11637,26622.9597,26923.31747,27229.91295,27542.49712,27860.84453,28184.74989,28514.02532,23258.91609,23128.84867,22969.2761,22792.70067,22603.56713,22404.76919,22198.3996,21986.06641,21769.05436,21548.41754,21325.03719,21099.6602,20872.92597,20645.38597,20417.51841,20189.73963,19962.41306,19735.85646,19510.34791,19286.13069,19063.41752,1.96,-0.007210582919788969,0.2780397930813985,0.26747936513426146,0.25471503798807804,-0.102881266051381,0.6120283184208226
11,273.0,2011/2/1,23451.62,23552.23,23422.72,23482.95,23507.856,23640.05481,23804.28743,23988.69964,24189.42317,24404.05637,24630.93106,24868.80737,25116.72033,25373.89343,25639.68566,25913.55714,26195.04572,26483.75047,26779.31957,27081.44138,27389.83753,27704.25754,28024.47464,28350.28234,28681.49165,23395.51853,23264.6872,23104.17744,22926.56497,22736.32062,22536.35512,22328.77349,22115.19324,21896.90666,21674.97401,21450.28172,21223.58107,20995.5152,20766.63882,20537.43297,20308.31642,20079.65473,19851.76754,19624.93455,19399.40047,19175.37928,1.36,0.0015175702870880688,0.056690463394870605,-0.36545977349446507,0.24584212101247604,-0.05993942681519922,0.616871881253485
12,274.0,2011/2/2,23700.16,23922.74,23671.51,23908.96,23756.99199,23890.59184,24056.56499,24242.9316,24445.7824,24662.69028,24891.96939,25132.3667,25382.90704,25642.80566,25911.41475,26188.18872,26472.66052,26764.42495,27063.12649,27368.45019,27680.11471,27997.86695,28321.4777,28650.7383,28985.45777,23643.46396,23511.24609,23349.03525,23169.54044,22977.27988,22775.19515,22565.41358,22349.56981,22128.96982,21904.68514,21677.61156,21448.50833,21218.02543,20986.72342,20755.08845,20523.54372,20292.45868,20062.15635,19832.91938,19604.9951,19378.59973,1.09,0.017978658169668694,0.13212733965895573,-0.22130700350690827,0.34880589202076795,0.06335206006645412,0.6817627468885862
13,275.0,2011/2/7,23981.74,23981.74,23530.8,23553.59,24039.24721,24174.43435,24342.37942,24530.96023,24736.22109,24955.70603,25187.7092,25430.96265,25684.47965,25947.4661,26219.26652,26499.32882,26787.18041,27082.41127,27384.66167,27693.61289,28008.98028,28330.50771,28657.96327,28991.13579,29329.83204,23924.37036,23790.58162,23626.44356,23444.81618,23250.27139,23045.78571,22833.51173,22615.10353,22391.88262,22164.93322,21935.1618,21703.33661,21470.11536,21236.06527,21001.67825,20767.38256,20533.55201,20300.51347,20068.55295,19837.92072,19608.83556,1.48,-0.014975033621260691,0.6039560277018765,0.30586439153497125,0.23298070992799622,0.33684265841682837,0.15817819066497307
14,276.0,2011/2/8,23613.49,23616.83,23396.17,23484.3,23670.11416,23803.22545,23968.59164,24154.27672,24356.3857,24572.50036,24800.94102,25040.45921,25290.08334,25549.03153,25816.65833,26092.42015,26375.85166,26666.54912,26964.15833,27268.36548,27578.89027,27895.4805,28217.90784,28545.96435,28879.45977,23557.0013,23425.26694,23263.64929,23084.81088,22893.25341,22691.90769,22482.89327,22267.83883,22048.04557,21824.58108,21598.33789,21370.07248,21140.43244,20909.97629,20679.18839,20448.49041,20218.25043,19988.7903,19760.39164,19533.30086,19307.7334,1.68,-0.002946137682544205,0.03322868296137571,0.1267517056391438,0.28664187946662106,0.10737866165363663,0.5429055493952708
15,277.0,2011/2/9,23535.41,23591.5,23128.72,23164.03,23591.84693,23724.51807,23889.33747,24074.40856,24275.84925,24491.24932,24718.93461,24957.66082,25206.45955,25464.5515,25731.29337,26006.14336,26288.63768,26578.37393,26874.99906,27178.20032,27487.69833,27803.24174,28124.60294,28451.57471,28783.96739,23479.10808,23347.80931,23186.72607,23008.479,22817.55493,22616.87498,22408.55169,22194.20834,21975.14184,21752.41625,21526.92117,21299.41053,21070.52981,20840.83569,20610.81091,20380.87575,20151.39708,19922.69567,19695.05223,19468.71235,19243.89075,2.27,-0.013731468299617388,-0.011372576797148426,0.30098603807814384,0.24576887674643721,0.3198276980611524,0.1300742148752757
16,278.0,2011/2/10,23035.64,23069.42,22668.02,22708.62,23090.8785,23220.73239,23382.05188,23563.19303,23760.35617,23971.18225,24194.03269,24427.68959,24671.20512,24923.81654,25184.8942,25453.90781,25730.4034,26013.98716,26304.31352,26601.07636,26904.00224,27212.84513,27527.38229,27847.41088,28172.74526,22980.53364,22852.02298,22694.36031,22519.89828,22333.02845,22136.6099,21932.71031,21722.9185,21508.50384,21290.50779,21069.80105,20847.12156,20623.10108,20398.28447,20173.14422,19948.09169,19723.48595,19499.64098,19276.83151,19055.29791,18835.25035,2.5,-0.019856056386981905,0.2556854723640605,0.09651090038084367,0.20187102591068995,0.1565577747750186,0.2222651356540205
17,279.0,2011/2/11,22752.55,22861.53,22446.67,22828.92,22807.10966,22935.36775,23094.70475,23273.61981,23468.35997,23676.59516,23896.70695,24127.49239,24368.01531,24617.52233,24875.39155,25141.09918,25414.19687,25694.2956,25981.05408,26274.16993,26573.37309,26878.42055,27189.09229,27505.18797,27826.52426,22698.12086,22571.18949,22415.46437,22243.14635,22058.573,21864.56828,21663.17445,21455.96082,21244.18115,21028.8641,20810.86967,20590.92674,20369.6593,20147.6055,19925.23205,19702.94524,19481.09974,19260.00564,19039.93432,18821.1232,18603.77986,1.97,0.0052835651578182555,0.05610267690800219,-0.2382571891242579,0.3772593300928329,0.23458956016249144,0.42589650851950633
18,280.0,2011/2/14,22920.29,23187.82,22899.58,23121.06,22975.2519,23104.45555,23264.96724,23445.20133,23641.37718,23851.14756,24072.88209,24305.36896,24547.6651,24799.01157,25058.7819,25326.44843,25601.55949,25883.72321,26172.59577,26467.87259,26769.28157,27076.57795,27389.54008,27707.96613,28031.67143,22865.45959,22737.59243,22580.71925,22407.13084,22221.19675,22025.76175,21822.88319,21614.1419,21400.80091,21183.89647,20964.2949,20742.73048,20519.83177,20296.14091,20072.12805,19848.20246,19624.72143,19401.99735,19180.30358,18959.8793,18740.93363,1.62,0.012715737257418319,-0.16166048485012663,-0.1956073935056044,0.3378871514904714,0.2776835635126872,0.2917905268684008
19,281.0,2011/2/15,23037.03,23104.98,22881.16,22899.78,23092.27183,23222.13356,23383.46279,23564.61486,23761.7899,23972.6287,24195.49259,24429.16359,24672.69381,24925.32047,25186.41389,25455.44373,25731.95601,26015.55688,26305.90075,26602.6815,26905.62566,27214.48719,27529.04333,27849.09122,28174.44524,22981.92032,22853.4019,22695.72972,22521.25716,22334.37605,22137.94565,21934.03376,21724.22929,21509.80169,21291.79249,21071.07243,20848.3795,20624.3455,20399.51533,20174.36149,19949.29538,19724.67609,19500.81762,19277.99469,19056.44773,18836.3869,1.31,-0.00961658697691886,0.06886575158315322,-0.21239901203123263,0.2241296302613397,-0.34228646317374345,0.34734541762154275
20,282.0,2011/2/16,23015.39,23183.28,22809.01,23156.97,23070.57994,23200.31968,23361.49736,23542.47927,23739.46909,23950.10984,24172.76438,24406.21588,24649.51734,24901.90669,25162.75485,25431.53197,25707.78451,25991.11898,26281.19012,26577.69208,26880.35166,27188.92307,27503.18372,27822.93098,28147.97938,22960.33208,22831.93439,22674.41032,22500.10166,22313.3961,22117.15021,21913.42987,21703.82248,21489.59631,21271.79189,21051.27916,20828.79543,20604.97188,20380.35289,20155.41056,19930.55587,19706.14758,19482.49938,19259.88577,19038.54692,18818.6928,1.29,0.011168511603241454,0.05227256796383983,-0.015384918839479456,0.2603093113261884,0.07647432972577212,0.5249192501636235
21,283.0,2011/2/17,23173.48,23320.43,23079.47,23301.84,23229.04903,23359.67995,23521.96473,23704.18978,23902.5327,24114.62032,24338.80424,24573.8593,24818.83197,25072.95496,25335.59485,25606.21817,25884.36825,26169.64891,26461.71251,26760.25111,27064.98963,27375.68057,27692.09985,28014.04341,28341.32453,23118.0439,22988.76425,22830.15817,22654.6522,22466.66418,22269.07031,22063.95063,21852.90348,21637.20581,21417.90532,21195.87792,20971.86597,20746.505,20520.34313,20293.8557,20067.45651,19841.50678,19616.32237,19392.17966,19169.32045,18947.95618,1.45,0.006236512280385171,-0.17904794990718642,0.11692133805890229,0.4355308645597439,0.4637636735855692,0.44440185946788846
22,284.0,2011/2/18,23342.67,23614.61,23316.3,23595.24,23398.64475,23530.22939,23693.69903,23877.25451,24077.04553,24290.6816,24516.5023,24753.27349,25000.03472,25256.01306,25520.57049,25793.16963,26073.3505,26360.71399,26654.90996,26955.62819,27262.59161,27575.55092,27894.28038,28218.57445,28548.24505,23286.82916,23156.60564,22996.84157,22820.05423,22630.69371,22431.6572,22225.03994,22012.45193,21795.17944,21574.27784,21350.62941,21124.98194,20897.97561,20670.16253,20442.02151,20213.96937,19986.36998,19759.5415,19533.76231,19309.27601,19086.29556,2.14,0.012512669362381898,-0.02934864505687207,0.38924227260127714,0.45687366769937054,0.25224814140382645,0.7836176108374422
23,285.0,2011/2/21,23500.11,23585.63,23444.77,23485.42,23556.46228,23688.93443,23853.50662,24038.30013,24239.43869,24454.51568,24681.85948,24920.22763,25168.65319,25426.35804,25692.69984,25967.13759,26249.2082,26538.50988,26834.69012,27137.43662,27446.47043,27761.54055,28082.41976,28408.90111,28740.79525,23443.89253,23312.79069,23151.94905,22973.96933,22783.33162,22582.95266,22374.94183,22160.91996,21942.18204,21719.79051,21494.63363,21267.46424,21038.92681,20809.57719,20579.89742,20350.30713,20121.17265,19892.81427,19665.51226,19439.51186,19215.02746,1.23,-0.004665193698520757,-0.010008691405745562,-0.553791659649434,0.4396501974101865,0.28690135646024667,0.6046488054783751
24,286.0,2011/2/22,23170.52,23170.52,22938.13,22990.81,23226.08194,23356.69616,23518.96022,23701.162,23899.47958,24111.5401,24335.6954,24570.72042,24815.66181,25069.75233,25332.35867,25602.94743,25881.06198,26166.3062,26458.3325,26756.83297,27061.53256,27372.18382,27688.56268,28010.46512,28337.70443,23115.09098,22985.82785,22827.24202,22651.75847,22463.79447,22266.22583,22061.13235,21850.11216,21634.44204,21415.16956,21193.17052,20969.18718,20743.855,20517.72203,20291.26352,20064.89325,19838.97238,19613.81674,19389.70265,19166.87191,18945.53592,1.74,-0.021285232210327847,-0.027092008142015178,0.3468709438421115,0.3764357822794855,0.549242351291812,0.22685277022273861
25,287.0,2011/2/23,22983.37,23055.47,22837.09,22906.9,23038.48316,23168.0424,23328.99584,23509.72596,23706.44172,23916.78942,24139.13419,24372.2609,24615.22387,24867.26209,25127.74734,25396.15053,25672.01874,25954.95902,26244.6266,26540.71605,26842.95456,27151.09667,27464.92011,27784.22252,28108.8187,22928.38868,22800.16962,22642.8647,22468.79855,22282.35274,22086.37988,21882.94296,21673.62719,21459.69906,21242.19766,21021.99172,20799.81751,20576.30535,20351.99887,20127.36949,19902.82762,19678.73154,19455.39449,19233.09059,19012.05967,18792.51143,1.29,-0.003656395645199413,-0.03717472166391156,-0.2992428948528569,0.3480777897332022,0.20702811993348091,0.4704575936320144
26,288.0,2011/2/24,22856.78,23036.93,22575.99,22601.04,22911.5896,23040.43525,23200.50217,23380.23685,23575.86911,23785.05824,24006.17836,24238.02104,24479.64579,24730.29581,24989.34634,25256.27119,25530.61994,25812.00181,26100.07394,26394.53256,26695.10638,27001.55127,27313.6462,27631.18993,27953.99826,22802.10152,22674.58867,22518.15017,22345.04275,22159.62387,21964.73041,21762.414,21554.25112,21341.50128,21125.19785,20906.20478,20685.25429,20462.97321,20239.90219,20016.51004,19793.20493,19570.34314,19348.23621,19127.15674,18907.34324,18689.00424,1.51,-0.013442252300533898,-0.02749457696241775,0.1574674324532523,0.30588713067056983,0.5399078312794586,0.17873966517727902
27,289.0,2011/2/25,22727.04,23091.32,22712.96,23012.37,22781.53849,22909.65278,23068.81113,23247.52559,23442.04741,23650.04913,23869.91413,24100.44081,24340.69406,24589.92133,24847.50143,25112.91116,25385.70265,25665.48734,25951.9243,26244.71152,26543.57921,26848.28465,27158.60807,27474.34935,27795.32535,22672.67188,22545.88283,22390.33231,22218.20749,22033.84108,21840.05387,21638.88585,21431.90455,21220.36233,21005.28669,20787.53667,20567.84034,20346.82098,20125.01615,19902.89202,19680.85444,19459.25766,19238.41146,19018.58688,18800.02109,18582.92143,1.4,0.01803597452091859,0.18692113838961166,-0.07563741420562008,0.3894567120936052,-0.25401591133211276,0.8616484436356603
28,290.0,2011/2/28,22900.15,23388.32,22886.37,23338.02,22955.0636,23084.15373,23244.52437,23424.60009,23620.60356,23830.18962,24051.72931,24284.0119,24526.09513,24777.22075,25036.76281,25304.19415,25579.06346,25860.97925,26149.59798,26444.61533,26745.75948,27052.78583,27365.47296,27683.61922,28007.04007,22845.36776,22717.61297,22560.87763,22387.44175,22201.67104,22006.40777,21803.70747,21595.14961,21381.99608,21165.28223,20945.87363,20724.50389,20501.80104,20278.30675,20054.49072,19830.76189,19607.47723,19384.94886,19163.4499,18943.21931,18724.46602,1.78,0.014051892915519176,0.1574332696923646,0.24014112768278095,0.5118946022580443,-0.04004408678416953,0.9263017248490794
29,291.0,2011/3/1,23317.96,23478.7,23244.11,23396.42,23373.87549,23505.32085,23668.61744,23851.97861,24051.55814,24264.96806,24490.54971,24727.07026,24973.57027,25229.27764,25493.55501,25765.86559,26045.74986,26332.80916,26626.6937,26927.0936,27233.73208,27546.36009,27864.75215,28188.70294,28518.02456,23262.17827,23132.0926,22972.49766,22795.89746,22606.73739,22407.91157,22201.51304,21989.15006,21772.10758,21551.43981,21328.02814,21102.61954,20875.85351,20648.28159,20420.38207,20192.57134,19965.21288,19738.62452,19513.08433,19288.83567,19066.09125,1.8,0.0024992288512668847,-0.04653666927096678,0.011173300598125255,0.48013402401478045,0.0343172292891099,0.815680022917889
30,292.0,2011/3/2,23114.43,23114.43,22915.65,23048.66,23169.85744,23300.15548,23462.02673,23643.78744,23841.62495,24053.17213,24276.7848,24511.24089,24755.58933,25009.06477,25271.03541,25540.96913,25818.41044,26102.96416,26394.28353,26692.06141,26996.0234,27305.92265,27621.53563,27942.65883,28269.10597,23059.13516,22930.18494,22771.98301,22596.92426,22409.41527,22212.3249,22007.7279,21797.21853,21582.0705,21363.32882,21141.86719,20918.42606,20693.63935,20468.05378,20242.14348,20016.32119,19790.94722,19566.33662,19342.76506,19120.47374,18899.67354,1.49,-0.01497538594373415,-0.03168321340756375,-0.1890105449447513,0.3664126157770512,-0.208727358315771,0.8646164155187709
31,293.0,2011/3/3,23102.83,23329.38,23097.15,23122.42,23158.22962,23288.46227,23450.25229,23631.92179,23829.66001,24041.10102,24264.60147,24498.9399,24743.16571,24996.51394,25258.35311,25528.15137,25805.45345,26089.86436,26381.03754,26678.66597,26982.47542,27292.21914,27607.67374,27928.63577,28254.91909,23047.56291,22918.67741,22760.55487,22585.58398,22398.16908,22201.17762,21996.6833,21786.27958,21571.23952,21352.60762,21131.25712,20907.92812,20683.25422,20457.78187,20231.98494,20006.27598,19781.01511,19556.51723,19333.05787,19110.87811,18890.18872,1.64,0.0031950763442533028,-0.0010557886148112594,0.09592012187873925,0.49213571673671674,-0.03930364007752614,1.0548652767380375
32,294.0,2011/3/4,23406.77,23506.67,23374.6,23408.86,23462.89845,23594.84444,23758.76297,23942.8225,24143.16216,24357.38488,24583.82569,24821.24707,25068.68591,25325.36718,25590.6511,25863.99881,26144.94907,26433.10167,26728.10552,27029.64954,27337.45589,27651.27459,27970.8793,28296.0639,28626.63979,23350.77582,23220.1947,23059.99191,22882.71911,22692.83859,22493.25551,22286.07088,22072.89909,21855.02997,21633.52175,21409.25918,21182.99207,20955.36237,20726.92371,20498.1562,20269.47782,20041.25344,19813.80207,19587.40288,19362.30013,19138.70736,1.86,0.012311873572302744,-0.19991838712442656,0.12588024588900293,0.515046289119519,-0.03537261884530944,1.043598011332005
33,295.0,2011/3/7,23257.14,23491.71,23229.07,23313.19,23312.90965,23444.01216,23606.88282,23789.76573,23988.8247,24201.67799,24426.67125,24662.57489,24908.43196,25163.47237,25427.06043,25698.66074,25977.815,26264.12556,26557.24356,26856.85994,27162.69861,27474.51119,27792.0728,28115.17863,28443.64128,23201.50377,23071.7574,22912.57872,22736.43915,22547.77246,22349.46524,22143.60505,21931.79598,21715.31961,21495.22741,21272.39845,21047.57779,20821.40323,20594.42488,20367.11979,20139.90326,19913.13782,19687.14046,19462.18855,19238.52479,19016.36136,1.32,-0.004095288357845776,-0.33801587248958587,-0.3429447511268303,0.41704942043735477,0.14682214796153625,0.6696521138738507
34,296.0,2011/3/8,23401.49,23731.89,23307.7,23711.7,23457.60579,23589.52202,23753.40357,23937.42158,24137.71604,24351.89045,24578.28018,24815.648,25063.03102,25319.65439,25584.87847,25858.16452,26139.0514,26427.13901,26722.0763,27023.5523,27331.28922,27645.03714,27964.56975,28289.681,28620.18232,23345.50845,23214.95679,23054.79013,22877.55732,22687.71963,22488.18158,22281.04368,22067.91998,21850.1,21628.64176,21404.42977,21178.2137,20950.63535,20722.24822,20493.53231,20264.90552,20036.73262,19809.33256,19582.98444,19357.93247,19134.39014,1.78,0.01694930239052488,0.07558062749168037,0.29898162770571424,0.2595422620213083,0.10255450944147555,0.4674943871671339
35,297.0,2011/3/9,23863.93,23934.07,23775.7,23810.11,23921.15471,24055.67774,24222.79778,24410.45219,24614.70471,24833.11144,25063.97489,25306.03337,25558.30496,25819.9995,26090.4647,26369.1512,26655.58872,26949.36927,27250.13486,27557.56836,27871.38652,28191.33444,28517.18138,28848.7172,29185.7496,23806.84219,23673.71068,23510.37895,23329.64381,23136.05472,22932.57357,22721.34239,22504.00712,22281.88278,22056.04826,21827.40559,21596.71924,21364.64368,21131.74336,20898.50777,20665.36305,20432.68119,20200.78745,19969.96644,19740.46718,19512.5074,2.03,0.0041416831839224755,0.06290469258876374,0.131422428749702,0.14551605702548645,0.20832204422321074,0.13232539369725901
36,298.0,2011/3/10,23818.64,23818.64,23564.95,23614.89,23875.7561,24010.02383,24176.8267,24364.12498,24567.98985,24785.98208,25016.40739,25258.00648,25509.7993,25770.99718,26040.94909,26319.10668,26605.00059,26898.22358,27198.41837,27505.26842,27818.49099,28137.83171,28463.06024,28793.96685,29130.35962,23761.66053,23628.78169,23465.75994,23285.36781,23092.14612,22889.05114,22678.22084,22461.29804,22239.59525,22014.18934,21785.98059,21555.73205,21324.09693,21091.63862,20858.84568,20626.14343,20393.90316,20162.44952,19932.06657,19703.00287,19475.47572,1.41,-0.008232835114790034,-0.025435728027472848,-0.364446088663619,0.06810948692784068,-0.11242502362685249,0.20575513949277763
37,299.0,2011/3/11,23437.5,23514.73,23105.99,23249.78,23493.70214,23625.82136,23789.95509,23974.25627,24174.85894,24389.36291,24616.10101,24853.83409,25101.59779,25358.61605,25624.24824,25897.95483,26179.27393,26467.80485,26763.19599,27065.1359,27373.34636,27687.57707,28007.60137,28333.2129,28664.22279,23381.4323,23250.67975,23090.26664,22912.7611,22722.63129,22522.78619,22315.32955,22101.87789,21883.72274,21661.92371,21437.36671,21210.80255,20982.874,20754.13543,20525.06758,20296.08897,20067.56496,19839.81498,19613.11856,19387.72028,19163.83396,1.67,-0.015581775657906078,0.1454362598724681,0.16923392203858686,0.18123343571220363,0.2818642448277415,0.026317508807168107
