,Unnamed: 0,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,Hurst
265,265,2011/1/20,24248.32,24248.32,23963.86,24003.7,24306.466456146714,24443.156332373484,24612.96826741904,24803.64534090387,25011.1878646792,25233.11259893328,25467.694698817388,25713.652151876267,25969.987228601145,26235.89703018516,26510.71877064152,26793.894231144448,27084.94556540746,27383.458204105456,27689.06839948512,28001.4539153486,28320.3269152589,28645.42842752452,28976.52396687752,29313.400021448386,29655.861198293864,24190.3126430666,24055.036707499785,23889.074102481536,23705.42776036054,23508.72041758348,23301.961679006527,23087.32807487689,22866.49206225248,22640.789833537056,22411.317674631468,22178.99212425509,21944.589978225256,21708.77624259883,21472.124464332526,21235.13201452937,20998.23189895531,20761.802100017347,20526.173113802237,20291.63413439477,20058.43820205704,19826.806542250317,0.5843162278417858
266,266,2011/1/21,23913.19,24130.16,23840.29,23876.86,23970.532828437725,24105.33354788085,24272.798554405512,24460.84032748038,24665.514457651825,24884.372025347948,25115.712024371707,25358.270160643133,25611.062494024845,25873.297222374727,26144.32071990625,26423.582482797203,26710.611268955785,27004.998238716435,27306.38467159306,27614.45278493417,27928.918720418565,28249.52708553809,28576.046635787377,28908.26681019136,29245.99491628405,23855.984348319955,23722.578027814576,23558.90915068427,23377.80093898365,23183.81223946868,22979.91106199531,22768.24385552753,22550.4599625102,22327.877108164197,22101.57642689557,21872.461790170026,21641.29925790308,21408.744645268285,21175.363572372517,20941.64653627648,20708.020558281118,20474.858396792595,20242.485980193447,20011.18850568896,19781.215516334672,19552.785180089784,0.560018509985167
267,267,2011/1/24,23970.3,23970.3,23751.72,23801.78,24027.77977582668,24162.90242927725,24330.76737936956,24519.2582378931,24724.421175269865,24943.80142336501,25175.69391360154,25418.83133248488,25672.22739001044,25935.08839303702,26206.75915477478,26486.68785667633,26774.402131219253,27069.49216233821,27371.59837284307,27680.402221146884,27995.619171011866,28316.9932199959,28644.292571330472,28977.306161174227,29315.84083686884,23912.957728539517,23779.23280416054,23615.17304946129,23433.632311193945,23239.18032365134,23034.792184955088,22822.619470265217,22604.315461022063,22381.20102946651,22154.35989199329,21924.698078713573,21692.983479063823,21459.873474449643,21225.935035804127,20991.65983160373,20757.47590297095,20523.756898541666,20290.82952508766,20058.979660928384,19828.45744508353,19599.48156654575,0.5501598713345065
268,268,2011/1/25,23891.68,23999.11,23769.46,23788.83,23948.97124835829,24083.650714071777,24250.96508522364,24438.837714050547,24643.327739109296,24861.988443639897,25093.120351506477,25335.460305866105,25588.025251639097,25850.024098912185,26120.803809837573,26399.814375773218,26686.58497851126,26980.70714613888,27281.822480840347,27589.6134858108,27903.79655806063,28224.116534808145,28550.342379553236,28882.26372072119,29219.688039173583,23834.5258050084,23701.23948396584,23537.717827576347,23356.77252336041,23162.95831737501,22959.24054974063,22747.76373868271,22530.175743056683,22307.79310278488,22081.69597978908,21852.787432499365,21621.832831757616,21389.48740282929,21156.31625704396,20922.809450258457,20689.393619666545,20456.441188376863,20224.277791598204,19993.188369999934,19763.422242172743,19535.197379832956,0.5465027660723168
269,269,2011/1/26,23802.88,23976.37,23662.18,23843.24,23859.95830967612,23994.1372021124,24160.82970338495,24348.00405191345,24551.73403355017,24769.582025430915,24999.854867990296,25241.294099255232,25492.92031794061,25753.945374436407,26023.71865808962,26301.692204516585,26587.39694543481,26880.4259271297,27180.422083869576,27487.069098913773,27800.0844233612,28119.213842812816,28444.227179479218,28774.91484368952,29111.08503185561,23745.938234294048,23613.147308523334,23450.23342534558,23269.96065412081,23076.86681193953,22873.906217420048,22663.215418096,22446.436148102148,22224.88005407808,21999.62328322671,21771.56553751308,21541.469343067827,21309.987489831496,21077.68298874196,20845.04407422869,20612.49579777096,20380.409198264497,20149.10870060528,19918.8781864023,19689.96604758513,19462.589445718266,0.5464086313842385
270,270,2011/1/27,23771.12,24023.68,23734.7,23779.62,23828.12215052582,23962.1220090963,24128.59209384444,24315.516697077022,24518.974843363703,24736.53216234175,24966.49775361559,25207.61483436828,25458.90531012232,25719.582082889665,25988.995410122105,26266.598058580654,26551.92158585702,26844.559581231824,27144.15545540345,27450.39331369024,27762.99098419392,28081.69459171178,28406.27426557887,28736.52069577819,29072.242334643688,23714.254211254767,23581.6404673966,23418.943958962143,23238.91172431169,23046.075525761247,22843.385740004487,22632.976063796068,22416.486040717504,22195.225567288348,21970.269354816563,21742.515904801767,21512.72672594184,21281.553737164715,21049.559198187097,20817.23069199101,20584.9927029128,20353.215774773853,20122.22389959249,19892.300580196657,19663.69387708848,19436.62066207545,0.5555874229279731
271,271,2011/1/28,23763.74,23763.74,23580.42,23617.02,23820.724453594805,23954.682710467245,24121.101112786226,24307.967683264284,24511.362663780077,24728.85243974736,24958.74663572877,25199.78885908913,25451.00131901089,25711.59716186905,25980.926846834947,26258.443310564056,26543.678256081075,26836.2253988412,27135.7282602498,27441.871043698124,27754.3716648912,28072.976327444605,28397.45523205921,28727.59913370056,29063.21654417064,23706.89186585081,23574.31929335645,23411.673295803776,23231.69695409786,23038.920623620328,22836.29376508866,22625.94941282839,22409.52660140709,22188.33482067285,21963.448448277937,21735.7657067725,21506.047868435864,21274.94664980071,21043.024136024163,20810.767758712864,20578.601870417428,20346.896899919924,20115.97673865186,19886.12480142469,19657.589071727485,19430.586354037536,0.5544783787812042
272,272,2011/1/31,23314.69,23520.54,23285.6,23447.34,23370.597650495343,23502.0245736952,23665.298261269727,23848.633719495538,24048.18525971108,24261.565253973207,24487.115268916397,24723.60265324889,24970.068092915088,25225.73960301941,25489.97991674013,25762.25230828037,26042.09732980881,26329.11637411068,26622.95969876641,26923.31747459777,27229.912947697718,27542.497117529037,27860.84452718042,28184.749885602894,28514.025323042995,23258.916092998537,23128.848669680134,22969.276101865416,22792.70067164242,22603.56712682072,22404.769193821125,22198.39960022185,21986.066408678093,21769.0543643464,21548.41754297013,21325.03719389421,21099.6602040648,20872.92597489461,20645.38597013438,20417.518410670426,20189.739630302403,19962.41305802849,19735.856464886383,19510.347910157587,19286.130691326955,19063.41751603979,0.5570557788856692
273,273,2011/2/1,23451.62,23552.23,23422.72,23482.95,23507.856002902445,23640.05481235057,23804.287426080224,23988.699635671583,24189.42316626752,24404.05636709659,24630.931064613127,24868.80736801496,25116.72032907876,25373.893428948108,25639.685658055983,25913.557138349865,26195.045723605628,26483.75046554003,26779.31956765389,27081.441381104647,27389.837526576022,27704.25754112048,28024.474643690948,28350.282337539236,28681.49164953004,23395.518526083182,23264.687201024077,23104.177444179142,22926.56496505434,22736.320616001813,22536.355118648346,22328.77349141484,22115.19324130337,21896.906658934487,21674.97401076614,21450.28172182746,21223.581065622155,20995.51519884493,20766.638824059974,20537.432970802816,20308.316418051985,20079.654729268204,19851.767541796988,19624.9345479957,19399.40047426481,19175.3792775074,0.5712478436465267
274,274,2011/2/2,23700.16,23922.74,23671.51,23908.96,23756.99199141673,23890.591842332367,24056.56499142019,24242.9315994954,24445.782395768256,24662.690276799975,24891.96938976077,25132.36670349995,25382.907043283976,25642.805660718484,25911.41475282441,26188.18871992783,26472.660517984223,26764.42494946504,27063.126489535814,27368.45018650316,27680.11471078996,27997.866945045243,28321.477704799006,28650.73830485288,28985.457769336444,23643.46396330555,23511.246089362816,23349.035251954312,23169.54043781121,22977.279881327668,22775.19515192489,22565.41357698489,22349.569805830408,22128.969824763182,21904.685136932934,21677.611561691105,21448.508334529364,21218.02542830972,20986.723424327756,20755.08845006452,20523.543722713355,20292.45867997235,20062.156346699943,19832.9193794299,19604.995098170275,19378.599727336958,0.5799910486655095
275,275,2011/2/7,23981.74,23981.74,23530.8,23553.59,24039.24720846772,24174.434350187334,24342.379415047883,24530.96023220446,24736.22108508514,24955.706033999144,25187.709196613083,25430.962654597814,25684.479647234664,25947.466102586604,26219.266521171143,26499.328821081464,26787.18040935433,27082.411274336697,27384.6616672276,27693.612894413804,28008.98028386053,28330.50771094665,28657.963268276948,28991.13579127831,29329.832035108902,23924.37036152344,23790.58161595178,23626.44356254147,23444.81618263652,23250.27139146871,23045.78570704684,22833.51173138585,22615.10353496666,22391.88262042604,22164.933221370244,21935.161800319915,21703.33661319233,21470.115355133144,21236.065267666458,21001.678253921084,20767.38255930525,20533.552010781368,20300.51347104441,20068.55295485133,19837.92072060248,19608.835561661428,0.5812048671566362
276,276,2011/2/8,23613.49,23616.83,23396.17,23484.3,23670.114160385376,23803.225445017964,23968.591640699924,24154.276717767672,24356.38570138977,24572.500363892632,24800.94101750461,25040.459213331436,25290.083342792444,25549.031527268988,25816.658332756902,26092.42015480607,26375.851657322797,26666.54912456047,26964.158331816718,27268.3654791567,27578.89026580798,27895.48050005386,28217.907835537582,28545.96435020947,28879.4597665859,23557.001297159008,23425.266935696127,23263.649293155435,23084.8108803,22893.25340862391,22691.90769041335,22482.893273547397,22267.83882953864,22048.045568778743,21824.58107599757,21598.337894591317,21370.07248357504,21140.43243890072,20909.976291853272,20679.188392176005,20448.490409383507,20218.250430163356,19988.79029809232,19760.39163604693,19533.300859601488,19307.733402452723,0.580201455759986
277,277,2011/2/9,23535.41,23591.5,23128.72,23164.03,23591.84692781438,23724.518068736565,23889.33746711924,24074.408560789463,24275.84925397922,24491.24931508905,24718.934610376877,24957.660819050157,25206.45954523413,25464.55149565785,25731.29337049924,26006.14336278222,26288.637675086207,26578.373926584834,26874.99906384962,27178.20032455174,27487.69833475694,27803.24173664175,28124.60293889592,28451.57470698162,28783.967392583792,23479.108081828184,23347.8093111629,23186.726071013785,23008.479002482112,22817.554931772527,22616.874980192733,22408.55168715764,22194.208338839868,21975.14184306898,21752.4162545157,21526.921165306077,21299.410533159516,21070.52981269725,20840.835688373318,20610.810908387662,20380.875747969007,20151.39707669518,19922.695673939976,19695.052231370093,19468.71234976589,19243.8907504744,0.5760315755723967
278,278,2011/2/10,23035.64,23069.42,22668.02,22708.62,23090.87850027843,23220.73239450304,23382.05188399397,23563.193027836107,23760.356165834117,23971.182247202745,24194.032688114712,24427.689590695238,24671.205122773605,24923.81653922476,25184.89420057722,25453.90780502403,25730.403403795503,26013.98716054637,26304.31351887122,26601.07635789039,26904.002236122524,27212.8451332802,27527.3822909118,27847.41087506587,28172.74526457363,22980.53364245979,22852.022976468077,22694.36030859407,22519.89828300153,22333.02844898544,22136.609898392544,21932.710311261028,21722.918503587283,21508.503843607294,21290.5077909912,21069.801047543733,20847.121560834104,20623.101079376196,20398.28446653446,20173.144219441736,19948.09168886137,19723.485953964795,19499.6409824362,19276.83150550758,19055.297908672983,18835.25035371205,0.5806475885208968
279,279,2011/2/11,22752.55,22861.53,22446.67,22828.92,22807.109662310664,22935.367753730745,23094.704752859787,23273.61981371008,23468.359970938465,23676.5951646489,23896.70694792784,24127.492389912884,24368.01530654944,24617.522326253507,24875.39154733028,25141.099184967272,25414.196869070165,25694.29560323435,25981.054077672397,26274.169933490844,26573.373089590285,26878.420549080223,27189.09229103621,27505.187974177406,27826.524258474037,22698.12085649665,22571.189486084982,22415.46436909511,22243.146345354697,22058.57299545243,21864.56827523226,21663.17445456181,21455.960824131427,21244.181152634228,21028.8641010155,20810.869670835764,20590.92674086572,20369.659295924088,20147.605503430717,19925.23205389818,19702.94524291067,19481.099736837423,19260.00564494534,19039.93432223444,18821.12320004903,18603.77985744486,0.5954822533542212
280,280,2011/2/14,22920.29,23187.82,22899.58,23121.06,22975.251895807836,23104.455552109863,23264.96724103121,23445.201328201936,23641.37718006559,23851.147558684657,24072.882085371573,24305.368960824013,24547.665099101072,24799.011574491877,25058.78190041814,25326.448430536955,25601.559489208037,25883.723212205063,26172.595773481826,26467.872585046112,26769.28157466329,27076.57795398221,27389.540080004845,27707.966134462236,28031.671425675795,22865.45958523118,22737.592431003068,22580.71925231796,22407.130837992656,22221.19674682347,22025.761753874765,21822.88318536377,21614.14190135749,21400.80091378376,21183.89646724717,20964.29490354972,20742.73047501916,20519.8317667152,20296.1409136219,20072.128046862523,19848.20245737876,19624.721426268155,19401.99734903491,19180.30358120592,18959.879304554957,18740.93362848537,0.5955276667472297
281,281,2011/2/15,23037.03,23104.98,22881.16,22899.78,23092.271833440234,23222.13356321501,23383.46278693041,23564.614861061,23761.78989613509,23972.628699019308,24195.492587012093,24429.163588749165,24672.693814866405,24925.32047421374,25186.413889326428,25455.44372639843,25731.95600926821,26015.556877825908,26305.90075481479,26602.68150088349,26905.62565805081,27214.48719118418,27529.043328390435,27849.091223478867,28174.44524408007,22981.920317271648,22853.40189678187,22695.7297153407,22521.25716248625,22334.37605250521,22137.94564976558,21934.033759072016,21724.22929229209,21509.80169425709,21291.792487480176,21071.07242630534,20848.37950283049,20624.34550369001,20399.515325126125,20174.36149278274,19949.295382244643,19724.67609435056,19500.81761572989,19277.99469419227,19056.44772973691,18836.386896824883,0.5903531739367315
282,282,2011/2/16,23015.39,23183.28,22809.01,23156.97,23070.579941626245,23200.31968485014,23361.497362797647,23542.47927042309,23739.4690877083,23950.109837644955,24172.76437683991,24406.21587803904,24649.51734228493,24901.90669496086,25162.75485009416,25431.531972051656,25707.784511117603,25991.118977157457,26281.190117534978,26577.692080472996,26880.35166486505,27188.923066693427,27503.183723327355,27822.93097912115,28147.97937608051,22960.33208494892,22831.93438916277,22674.4103182205,22500.1016574148,22313.396095549982,22117.15021112349,21913.42986653264,21703.82248108921,21489.59630716233,21271.79188890349,21051.27916270733,20828.79542743356,20604.97187624325,20380.352893526404,20155.410561056568,19930.555867989908,19706.147577841195,19482.499382294227,19259.885771072302,19038.54691835317,18818.692801169007,0.5879750150565151
283,283,2011/2/17,23173.48,23320.43,23079.47,23301.84,23229.049034827432,23359.67994504899,23521.9647334607,23704.189784468737,23902.5327015804,24114.620317990208,24338.80424496009,24573.85929699301,24818.831970307387,25072.954955685807,25335.594846038235,25606.21816635302,25884.36825153489,26169.648908611965,26461.71251344837,26760.25111340713,27064.989630795608,27375.680573197274,27692.099849224887,28014.043411215032,28341.32452728432,23118.043898622705,22988.764254204503,22830.158168993723,22654.65220255093,22466.664182197463,22269.070307931608,22063.950632315893,21852.90347845816,21637.205810203523,21417.905319078556,21195.87791696839,20971.86596715168,20746.50499838088,20520.343134358194,20293.85569953119,20067.45650609209,19841.50678185994,19616.322373229723,19392.17965536229,19169.320452163483,18947.956182972957,0.5853011351854032
284,284,2011/2/18,23342.67,23614.61,23316.3,23595.24,23398.64474536389,23530.22939424276,23693.699026853585,23877.25450628153,24077.04552864739,24290.68160061158,24516.5022985198,24753.27349177335,25000.034715042155,25256.013056970227,25520.570485950808,25793.16963206146,26073.350496086725,26360.713992442623,26654.909958983106,26955.628194703397,27262.5916135636,27575.550916200533,27894.280375131668,28218.574452937875,28548.24505440287,23286.82915863579,23156.605641176546,22996.841570045788,22820.05423134201,22630.693707024377,22431.657196279797,22225.03993817248,22012.451925196423,21795.17944433307,21574.277836323905,21350.629408102734,21124.98194295602,20897.975609643243,20670.162533727733,20442.021510009534,20213.969371931216,19986.369984642726,19759.541500539333,19533.76231260197,19309.27601029724,19086.29555654124,0.5813798962764236
285,285,2011/2/21,23500.11,23585.63,23444.77,23485.42,23556.462279892297,23688.934431662627,23853.506622762183,24038.300134286765,24239.43869309817,24454.515682625348,24681.85948010524,24920.227631061825,25168.653192085967,25426.358038743496,25692.699836076918,25967.137589748894,26249.20819797361,26538.509883442675,26834.69012226101,27137.436621201912,27446.470425355023,27761.54055390036,28082.41975688452,28408.90111059403,28740.79525116122,23443.892527253676,23312.790687366494,23151.94905075764,22973.96932923709,22783.331619364053,22582.95266115088,22374.941825482965,22160.919963818527,21942.18203879702,21719.790509148,21494.63363272707,21267.46423641684,21038.92680674204,20809.577193203717,20579.8974199434,20350.307131832586,20121.172648193304,19892.814267272744,19665.512259737246,19439.51185799852,19215.027461349982,0.5852785062494984
286,286,2011/2/22,23170.52,23170.52,22938.13,22990.81,23226.08193687136,23356.69616131701,23518.960220732744,23701.16199573084,23899.479578061764,24111.54010404991,24335.69539550956,24570.72042343932,24815.66180585077,25069.752331536616,25332.358674313306,25602.947427311134,25881.061983765678,26166.30620131166,26458.33250021601,26756.83296717723,27061.532559638963,27372.18381679743,27688.562675889087,28010.46511531398,28337.70442704039,23115.090979598896,22985.82784835642,22827.242022252696,22651.75847357628,22463.794465349616,22266.225830187588,22061.132354963003,21850.11215862634,21634.4420419133,21415.169562526477,21193.170520468848,20969.187184195354,20743.85500128096,20517.722025414794,20291.2635203302,20064.89324536224,19838.972382189528,19613.816736863293,19389.70264924237,19166.871912343897,18945.535918502464,0.5895076893524223
287,287,2011/2/23,22983.37,23055.47,22837.09,22906.9,23038.48315900684,23168.042402722447,23328.99584335536,23509.725961170498,23706.441717753307,23916.7894152232,24139.134187851305,24372.26090128588,24615.223874075175,24867.262091833447,25127.74734379945,25396.150531470157,25672.01873612765,25954.959015077795,26244.62659601466,26540.71605267521,26842.954564042124,27151.096668070782,27464.920111769134,27784.222521434727,28108.818697090406,22928.388683887275,22800.16962049533,22642.864703812516,22468.798548709256,22282.352739648588,22086.37988093312,21882.942960843604,21673.62719020582,21459.6990569417,21242.19765755296,21021.991718141333,20799.817511804653,20576.30535356093,20351.99887042922,20127.36948740259,19902.827621851437,19678.73153816329,19455.394491600608,19233.09059000478,19012.05967341291,18792.511426728102,0.5832787362698577
288,288,2011/2/24,22856.78,23036.93,22575.99,22601.04,22911.589601486827,23040.435246428107,23200.502172331035,23380.236847545097,23575.86911429914,23785.05823863452,24006.178359491925,24238.021035352653,24479.64579347955,24730.295811074568,24989.346337495692,25256.27118845915,25530.619939875996,25812.00181333938,26100.0739355132,26394.532562390363,26695.10637562319,27001.551265146365,27313.646202114072,27631.18992747708,27953.99826132034,22802.101515230403,22674.588669039626,22518.15017139818,22345.042754485818,22159.623869456263,21964.730408765758,21762.41399797118,21554.25111672277,21341.501277259336,21125.19785284766,20906.204784736896,20685.254290709603,20462.973214074544,20239.90218760996,20016.510039749337,19793.20492732708,19570.34314144792,19348.23621199706,19127.156737058554,18907.34323565564,18689.004237768888,0.5750714380200047
289,289,2011/2/25,22727.04,23091.32,22712.96,23012.37,22781.5384903987,22909.65277974332,23068.81113134284,23247.525593877675,23442.047409803185,23650.049131670174,23869.91412715647,24100.44081411735,24340.69405814124,24589.92133231908,24847.50143222791,25112.911160319112,25385.70264920778,25665.48733862935,25951.924301470543,26244.711517840584,26543.57920945309,26848.284651864,27158.608070834765,27474.349349705808,27795.3253540069,22672.67188207184,22545.88282622532,22390.33230714796,22218.207485171115,22033.84107761843,21840.05387413431,21638.885854807675,21431.904550851134,21220.36232524109,21005.286685595387,20787.5366692468,20567.840337752248,20346.820976323037,20125.016148989453,19902.892023013952,19680.854438444945,19459.257664002216,19238.411461260323,19018.586880977957,18800.021088293062,18582.9214295252,0.5679259799400636
