Date,log_returns,Hurst
2011/8/25,-0.015210437,0.548252327
2011/8/26,0.012010293,0.537435108
2011/8/29,0.02232062,0.538839217
2011/8/30,0.00179227,0.525157447
2011/8/31,0.00462426,0.545892065
2011/9/1,-0.010383049,0.561351851
2011/9/2,-0.022285773,0.572989144
2011/9/6,-0.00902258,0.554908044
2011/9/7,0.024436619,0.559594517
2011/9/8,-0.010484155,0.557746648
2011/9/9,-0.027252298,0.571974068
2011/9/12,0.006256695,0.564562747
2011/9/13,0.00403574,0.573248816
2011/9/14,0.012605423,0.558779197
2011/9/15,0.016442235,0.568843017
2011/9/16,0.006617504,0.563422391
2011/9/19,-0.00943521,0.571832448
2011/9/20,0.000670768,0.563986694
2011/9/21,-0.02519227,0.566037715
2011/9/22,-0.03578001,0.556419982
2011/9/23,0.003501464,0.567487487
2011/9/26,0.024972717,0.5627171
2011/9/27,0.013207565,0.558570445
2011/9/28,-0.016196491,0.53692814
2011/9/29,0.012910694,0.550567192
2011/9/30,-0.021806826,0.540064562
2011/10/3,-0.023932138,0.545633779
2011/10/4,0.01429487,0.530755947
2011/10/5,0.012068936,0.526083905
2011/10/6,0.016623478,0.521271024
2011/10/7,-0.001818555,0.5433839
2011/10/10,0.029293504,0.536183651
2011/10/11,-0.001477496,0.546989761
2011/10/12,0.008942665,0.543191996
2011/10/13,-0.003541338,0.561909281
2011/10/14,0.014389621,0.571506479
2011/10/17,-0.021482944,0.585355954
2011/10/18,0.015674527,0.576113785
2011/10/19,-0.006275996,0.57834322
2011/10/20,0.003224801,0.570696736
2011/10/21,0.022870674,0.582160263
2011/10/24,0.008838114,0.584992573
2011/10/25,-0.01752779,0.587791074
2011/10/26,0.013778835,0.571847606
2011/10/27,0.028203197,0.57872465
2011/10/28,0.00184618,0.574088399
2011/10/31,-0.022832269,0.577148975
2011/11/1,-0.025161229,0.56089348
2011/11/2,0.015159906,0.565221499
2011/11/3,0.017456519,0.57297952
2011/11/4,-0.005096627,0.587110315
2011/11/7,0.007080631,0.585023084
2011/11/8,0.00839906,0.589857468
2011/11/9,-0.032505726,0.580148527
2011/11/10,0.009533444,0.580061734
2011/11/11,0.021615589,0.568549279
2011/11/14,-0.006165253,0.567794196
2011/11/15,0.001421295,0.563208305
2011/11/16,-0.015880009,0.562416765
2011/11/17,-0.011392096,0.554167648
2011/11/18,0.002158113,0.575444988
2011/11/21,-0.021321545,0.582168762
2011/11/22,-0.00465171,0.589969155
2011/11/23,-0.020761785,0.589321427
2011/11/25,-0.002291754,0.610116102
2011/11/28,0.025598646,0.612319252
2011/11/29,0.002826858,0.601547237
2011/11/30,0.041533325,0.566503791
2011/12/1,-0.002131664,0.551110481
2011/12/2,-5.07E-05,0.547178338
2011/12/5,0.006502423,0.557558446
2011/12/6,0.004313772,0.555101031
2011/12/7,0.003798497,0.560217859
2011/12/8,-0.016423402,0.558386228
2011/12/9,0.01542999,0.573038383
2011/12/12,-0.013457392,0.572974322
2011/12/13,-0.005542981,0.570286635
2011/12/14,-0.011057197,0.562015269
2011/12/15,0.003826566,0.559412744
2011/12/16,-0.000203917,0.552180851
2011/12/19,-0.008473921,0.562524628
2011/12/20,0.028265163,0.554859643
2011/12/21,0.000343641,0.558236373
2011/12/22,0.00510023,0.545497087
2011/12/23,0.010166191,0.561636782
2011/12/27,-0.000215576,0.571412902
2011/12/28,-0.011450551,0.587799292
2011/12/29,0.011099836,0.575877691
2011/12/30,-0.005670787,0.568997375
2012/1/3,0.014610899,0.55828609
2012/1/4,0.001695694,0.57393468
2012/1/5,-0.000219053,0.568085144
2012/1/6,-0.004502821,0.570446941
2012/1/9,0.002647803,0.568673091
2012/1/10,0.005614945,0.58327912
2012/1/11,-0.001045283,0.576275319
2012/1/12,0.001731107,0.588996222
2012/1/13,-0.003933628,0.577923648
2012/1/17,0.00481929,0.573154306
2012/1/18,0.007731567,0.558449495
2012/1/19,0.003573398,0.571664817
2012/1/20,0.007615113,0.574416134
2012/1/23,-0.000917052,0.579539935
2012/1/24,-0.002605521,0.564681135
2012/1/25,0.006386286,0.576249751
2012/1/26,-0.001751951,0.575961506
2012/1/27,-0.005841303,0.574651506
2012/1/30,-0.000532508,0.562198795
2012/1/31,-0.001645929,0.572737263
2012/2/1,0.006591904,0.575110831
2012/2/2,-0.00086933,0.594455135
2012/2/3,0.012267223,0.578826699
2012/2/6,-0.001330359,0.583844007
2012/2/7,0.002571208,0.569286578
2012/2/8,0.000446391,0.57778142
2012/2/9,0.000505152,0.570922019
2012/2/10,-0.006946243,0.575005265
2012/2/13,0.005671621,0.560220758
2012/2/14,0.000329291,0.559239021
2012/2/15,-0.00758639,0.553155219
2012/2/16,0.009587759,0.56264775
2012/2/17,0.003542209,0.555735194
2012/2/21,0.001220888,0.554131343
2012/2/22,-0.002086136,0.54406178
2012/2/23,0.003550469,0.552814524
2012/2/24,-0.000134013,0.557865476
2012/2/27,-0.000110921,0.574757993
2012/2/28,0.001817089,0.556072352
2012/2/29,-0.004087505,0.558416905
2012/3/1,0.002177203,0.557193551
2012/3/2,-0.000210341,0.575896643
2012/3/5,-0.001137994,0.563213272
2012/3/6,-0.015835827,0.559281043
2012/3/7,0.006108671,0.547599575
2012/3/8,0.005485293,0.557139508
2012/3/9,0.001090207,0.552201681
2012/3/12,0.002912481,0.546156756
2012/3/13,0.016679175,0.532355534
2012/3/14,0.001245271,0.534550707
2012/3/15,0.004436073,0.527237949
2012/3/16,-0.001520839,0.553167237
2012/3/19,0.000491845,0.558175347
2012/3/20,-0.005220896,0.557996036
2012/3/21,-0.003466087,0.541854173
2012/3/22,-0.005997551,0.548364664
2012/3/23,0.00264785,0.548580588
2012/3/26,0.0122255,0.542251281
2012/3/27,-0.00332081,0.526863232
2012/3/28,-0.00543385,0.522328265
2012/3/29,0.001492843,0.526567951
2012/3/30,0.005024698,0.54377157
2012/4/2,0.003962005,0.551270303
2012/4/3,-0.004907802,0.56089855
2012/4/4,-0.009499849,0.554547079
2012/4/5,-0.001118046,0.564357947
2012/4/9,-0.01004636,0.561847173
2012/4/10,-0.016662945,0.56528985
2012/4/11,0.007010638,0.55571914
2012/4/12,0.014050341,0.550108178
2012/4/13,-0.010604612,0.548485521
2012/4/16,0.005573721,0.562807993
2012/4/17,0.014912161,0.561473776
2012/4/18,-0.006332366,0.560695034
2012/4/19,-0.005281421,0.540823155
2012/4/20,0.005013599,0.538890533
2012/4/23,-0.0078663,0.531469936
2012/4/24,0.005738052,0.529207894
2012/4/25,0.006834232,0.511543911
2012/4/26,0.008663186,0.510876732
2012/4/27,0.001792462,0.511275168
2012/4/30,-0.001110357,0.528867358
2012/5/1,0.004959065,0.527419006
2012/5/2,-0.000809857,0.518320961
2012/5/3,-0.004682133,0.51149747
2012/5/4,-0.012827068,0.515681696
2012/5/7,-0.002283583,0.509916835
2012/5/8,-0.005893477,0.516473285
2012/5/9,-0.00753133,0.509062183
2012/5/10,0.001555463,0.51676455
2012/5/11,-0.0026827,0.514084204
2012/5/14,-0.009817468,0.528152109
2012/5/15,-0.005002508,0.537570276
2012/5/16,-0.002651549,0.552590899
2012/5/17,-0.0124645,0.544813353
2012/5/18,-0.005893164,0.554524066
2012/5/21,0.010862916,0.555508227
2012/5/22,-0.000133561,0.559572053
2012/5/23,-0.000532822,0.536158338
2012/5/24,0.00268522,0.523749853
2012/5/25,-0.005997317,0.510693366
2012/5/29,0.010054599,0.512967483
2012/5/30,-0.012866294,0.503378889
2012/5/31,-0.002128697,0.51038759
2012/6/1,-0.02242912,0.499383184
2012/6/4,-0.00141288,0.508197962
2012/6/5,0.0021866,0.512829144
2012/6/6,0.023375798,0.517830272
2012/6/7,0.003712053,0.502839582
2012/6/8,0.007454714,0.50602899
2012/6/11,-0.011453563,0.503671778
2012/6/12,0.013013576,0.528054816
2012/6/13,-0.006176282,0.530411376
2012/6/14,0.01236919,0.53470103
2012/6/15,0.00906884,0.524314251
2012/6/18,-0.001987535,0.539688189
2012/6/19,0.007467836,0.554301796
2012/6/20,-0.001008506,0.566449966
2012/6/21,-0.019751835,0.546889126
2012/6/22,0.005331104,0.541620193
2012/6/25,-0.010986674,0.526364991
2012/6/26,0.002556983,0.536609853
2012/6/27,0.007339765,0.522498551
2012/6/28,-0.001962007,0.516042915
2012/6/29,0.021806545,0.487938286
2012/7/2,-0.000675689,0.489085817
2012/7/3,0.005611435,0.478579934
2012/7/5,-0.003649316,0.474450021
2012/7/6,-0.009677065,0.46632683
2012/7/9,-0.002836674,0.468163253
2012/7/10,-0.006551574,0.449080614
2012/7/11,-0.003847552,0.451618578
2012/7/12,-0.002483141,0.44276703
2012/7/13,0.016080592,0.443691166
2012/7/16,-0.003911502,0.424293169
2012/7/17,0.006135669,0.434228242
2012/7/18,0.008023613,0.436655681
2012/7/19,0.002681413,0.4564094
2012/7/20,-0.009376016,0.453483586
2012/7/23,-0.007916568,0.468590396
2012/7/24,-0.008219858,0.466431665
2012/7/25,0.004643913,0.474279295
2012/7/26,0.016576828,0.467049517
2012/7/27,0.014461272,0.440897297
2012/7/30,-0.000202687,0.401574368
2012/7/31,-0.004932973,0.383188692
2012/8/1,-0.002896105,0.362164498
2012/8/2,-0.007131962,0.352849535
2012/8/3,0.016731061,0.337571434
2012/8/6,0.001628158,0.33306031
2012/8/7,0.003887229,0.332637836
2012/8/8,0.000534462,0.351735297
2012/8/9,-0.000793445,0.358585404
2012/8/10,0.003242696,0.368436315
2012/8/13,-0.002920686,0.356285627
2012/8/14,0.000205758,0.357899206
2012/8/15,-0.000558911,0.359529518
2012/8/16,0.006460772,0.367040754
2012/8/17,0.001891779,0.365436044
2012/8/20,-0.000268205,0.36884724
2012/8/21,-0.005141423,0.356835084
2012/8/22,-0.002336944,0.368460946
2012/8/23,-0.008791443,0.372575948
2012/8/24,0.007668041,0.377002784
2012/8/27,-0.002533993,0.371247772
2012/8/28,-0.001653217,0.376249307
2012/8/29,0.000342611,0.386494011
2012/8/30,-0.008179088,0.409383649
2012/8/31,0.006908778,0.406859269
2012/9/4,-0.004202591,0.40696381
2012/9/5,0.000884853,0.398115958
2012/9/6,0.018567339,0.390860312
2012/9/7,0.001100808,0.388495295
2012/9/10,-0.003941885,0.388505811
2012/9/11,0.005197612,0.368394881
2012/9/12,0.00074953,0.364046136
2012/9/13,0.015369512,0.359718392
2012/9/14,0.003944246,0.378739346
2012/9/17,-0.00296687,0.372888975
2012/9/18,0.000851103,0.369653334
2012/9/19,0.000981483,0.366448729
2012/9/20,0.001396142,0.382680233
2012/9/21,-0.001284939,0.382619744
2012/9/24,-0.00151446,0.383663546
2012/9/25,-0.007504346,0.366854491
2012/9/26,-0.003277879,0.368327409
2012/9/27,0.005387478,0.376416256
2012/9/28,-0.003628115,0.373369853
2012/10/1,0.005786548,0.366408398
2012/10/2,-0.002426154,0.375283154
2012/10/3,0.000908182,0.377482878
2012/10/4,0.005966038,0.398752754
2012/10/5,0.002559453,0.402697181
2012/10/8,-0.001948974,0.399193437
2012/10/9,-0.008139844,0.38409766
2012/10/10,-0.009587485,0.378974159
2012/10/11,-0.001393255,0.378047424
2012/10/12,0.000184579,0.385194935
2012/10/15,0.007130424,0.374783914
2012/10/16,0.009456621,0.367442353
2012/10/17,0.000385115,0.35835242
2012/10/18,-0.000594704,0.366444902
2012/10/19,-0.015278191,0.3705871
2012/10/22,0.000178348,0.372573425
2012/10/23,-0.018403131,0.351231004
2012/10/24,-0.00192438,0.361425749
2012/10/25,0.002012145,0.372847903
2012/10/26,0.000269354,0.388729676
2012/10/31,-0.000820496,0.384645773
2012/11/1,0.010343029,0.37971358
2012/11/2,-0.010595037,0.376677739
2012/11/5,0.001471441,0.383142238
2012/11/6,0.010110064,0.379855868
2012/11/7,-0.023910154,0.389710865
2012/11/8,-0.009432152,0.387176422
2012/11/9,0.000317637,0.389287611
2012/11/12,-2.42E-05,0.38652756
2012/11/13,-0.004606742,0.391246556
2012/11/14,-0.014627264,0.376539366
2012/11/15,-0.002275287,0.365263285
2012/11/16,0.003655296,0.348887588
2012/11/19,0.016360891,0.348661271
2012/11/20,-0.000582385,0.353079708
2012/11/21,0.003775946,0.353930803
2012/11/23,0.013370639,0.336999983
2012/11/26,-0.003257494,0.342441063
2012/11/27,-0.006905678,0.34874028
2012/11/28,0.008272793,0.366732542
2012/11/29,0.002823096,0.367648362
2012/11/30,0.000288704,0.375864403
2012/12/3,-0.00461542,0.374930932
2012/12/4,-0.001066466,0.38234293
2012/12/5,0.006365691,0.390079189
2012/12/6,0.003029664,0.412358947
2012/12/7,0.006183212,0.411752893
2012/12/10,0.001120607,0.411112254
2012/12/11,0.005947406,0.426912386
2012/12/12,-0.000225712,0.441838096
2012/12/13,-0.005657913,0.446677673
2012/12/14,-0.002715,0.435459926
2012/12/17,0.007613118,0.420333719
2012/12/18,0.00869399,0.427013863
2012/12/19,-0.007442072,0.437945954
2012/12/20,0.00449863,0.444220348
2012/12/21,-0.009122201,0.428900644
2012/12/24,-0.003931654,0.424100878
2012/12/26,-0.001865644,0.426607298
2012/12/27,-0.00139484,0.431550152
2012/12/28,-0.012153291,0.42169619
2012/12/31,0.012750991,0.425310918
2013/1/2,0.023262625,0.409325868
2013/1/3,-0.001581113,0.40212249
2013/1/4,0.00326915,0.402387098
2013/1/7,-0.003797242,0.405058974
2013/1/8,-0.004150772,0.397199021
2013/1/9,0.004615388,0.398916998
2013/1/10,0.006009311,0.393837606
2013/1/11,0.001276723,0.397282576
2013/1/14,0.00139948,0.401777645
2013/1/15,0.002039035,0.400219106
2013/1/16,-0.001749604,0.395882479
2013/1/17,0.006255911,0.400812885
2013/1/18,0.003940441,0.400756716
2013/1/22,0.004569133,0.405756566
2013/1/23,0.004882966,0.391246052
2013/1/24,0.003332774,0.388991178
2013/1/25,0.005097173,0.400298297
2013/1/28,-0.001011595,0.405951748
2013/1/29,0.00520831,0.408021612
2013/1/30,-0.003158104,0.405899885
2013/1/31,-0.00358936,0.396690835
2013/2/1,0.010707531,0.405388397
2013/2/4,-0.009301652,0.412559609
2013/2/5,0.007122945,0.426201588
2013/2/6,0.000516345,0.419420394
2013/2/7,-0.003041115,0.413826793
2013/2/8,0.003502167,0.413129874
2013/2/11,-0.00155413,0.427789203
2013/2/12,0.003391222,0.431030191
2013/2/13,-0.002556283,0.431636084
2013/2/14,-0.000681063,0.424986946
2013/2/15,0.000598816,0.429828823
2013/2/19,0.003848323,0.441958491
2013/2/20,-0.007733772,0.442550145
2013/2/21,-0.003374552,0.433590764
2013/2/22,0.00860442,0.44177664
2013/2/25,-0.015577211,0.450035955
2013/2/26,0.00837736,0.457508273
2013/2/27,0.012528269,0.454090455
2013/2/28,-0.001484544,0.453468424
2013/3/1,0.002499277,0.440165975
2013/3/4,0.002704708,0.435762332
2013/3/5,0.00887553,0.430813648
2013/3/6,0.002975133,0.437344509
2013/3/7,0.002323086,0.42752693
2013/3/8,0.004705062,0.416539259
2013/3/11,0.00348214,0.417773893
2013/3/12,0.000191713,0.42362387
2013/3/13,0.000361179,0.42868625
2013/3/14,0.005784577,0.429331348
2013/3/15,-0.001723043,0.415316931
2013/3/18,-0.004284315,0.413832496
2013/3/19,0.000260137,0.418195362
2013/3/20,0.003860186,0.438171417
2013/3/21,-0.006237833,0.427528819
2013/3/22,0.006258505,0.422228719
2013/3/25,-0.004439268,0.41750788
2013/3/26,0.007715311,0.425733017
2013/3/27,-0.002302842,0.420287138
2013/3/28,0.003599423,0.42462718
2013/4/1,-0.000390376,0.419986152
2013/4/2,0.006099586,0.420584252
2013/4/3,-0.007644747,0.420802274
2013/4/4,0.003824886,0.434322203
2013/4/5,-0.00280138,0.427351624
2013/4/8,0.003305836,0.423628088
2013/4/9,0.004096029,0.418022189
2013/4/10,0.008738101,0.429090821
2013/4/11,0.004240354,0.44532519
2013/4/12,-5.38E-06,0.454397284
2013/4/15,-0.01804676,0.438304939
2013/4/16,0.010735905,0.447560777
2013/4/17,-0.009408632,0.448748132
2013/4/18,-0.005587252,0.448337686
2013/4/19,0.000713091,0.433248531
2013/4/22,0.001350522,0.431001813
2013/4/23,0.010400061,0.42384362
2013/4/24,-0.00293648,0.419186353
2013/4/25,0.001667966,0.412524592
2013/4/26,0.000798957,0.419697317
2013/4/29,0.0071924,0.406492277
2013/4/30,0.00141949,0.414017418
2013/5/1,-0.009400643,0.428702964
2013/5/2,0.008846574,0.456554256
2013/5/3,0.009554001,0.451501043
2013/5/6,-0.000338645,0.455650403
2013/5/7,0.005815819,0.44705971
2013/5/8,0.003243893,0.454285443
2013/5/9,-0.001490672,0.43665864
2013/5/10,0.00237541,0.423768745
2013/5/13,-0.001774899,0.405349297
2013/5/14,0.008154616,0.399426793
2013/5/15,0.003964462,0.396128612
2013/5/16,-0.002784107,0.405919119
2013/5/17,0.007923509,0.389661694
2013/5/20,-0.001246022,0.39038228
2013/5/21,0.003404634,0.390412095
2013/5/22,-0.005239344,0.38975518
2013/5/23,-0.000828059,0.380839078
2013/5/24,0.000562136,0.37644476
2013/5/28,0.006921642,0.361029777
2013/5/29,-0.006941246,0.366036922
2013/5/30,0.001418994,0.357880778
2013/5/31,-0.013729474,0.358136367
2013/6/3,0.009118392,0.357089144
2013/6/4,-0.005027027,0.37110101
2013/6/5,-0.014397293,0.374531907
2013/6/6,0.005335131,0.398664511
2013/6/7,0.013701676,0.404179918
2013/6/10,-0.00062519,0.415153971
2013/6/11,-0.007679067,0.401270337
2013/6/12,-0.008419809,0.415985343
2013/6/13,0.011988354,0.421602617
2013/6/14,-0.007002547,0.429617689
2013/6/17,0.007250934,0.419290038
2013/6/18,0.009074732,0.420459048
2013/6/19,-0.013541919,0.425875408
2013/6/20,-0.023694711,0.431302074
2013/6/21,0.002779648,0.438074595
2013/6/24,-0.009493957,0.445522576
2013/6/25,0.006849139,0.435318712
2013/6/26,0.010099697,0.428918826
2013/6/27,0.007640018,0.423859934
2013/6/28,-0.007676236,0.441022503
2013/7/1,0.004374172,0.433198028
2013/7/2,-0.002845454,0.427281954
2013/7/3,0.003752558,0.419676776
2013/7/5,0.009778865,0.423313059
2013/7/8,0.005853011,0.421712561
2013/7/9,0.004956598,0.429356656
2013/7/10,-0.000567469,0.417226719
2013/7/11,0.011007968,0.418161297
2013/7/12,0.000218592,0.423189573
2013/7/15,0.001289882,0.433405085
2013/7/16,-0.002095287,0.435929385
2013/7/17,0.00120754,0.444217122
2013/7/18,0.005030466,0.44211869
2013/7/19,-0.000308758,0.45456767
2013/7/22,0.000116439,0.461990179
2013/7/23,0.0014264,0.458269297
2013/7/24,-0.001639346,0.452766103
2013/7/25,0.000859867,0.457792534
2013/7/26,0.000206978,0.45958268
2013/7/29,-0.002371883,0.470496724
2013/7/30,-8.89E-05,0.467511068
2013/7/31,-0.001357183,0.46751092
2013/8/1,0.008255111,0.46298509
2013/8/2,0.001939503,0.469912291
2013/8/5,-0.002956783,0.477600263
2013/8/6,-0.00599985,0.484517892
2013/8/7,-0.003102353,0.466312925
2013/8/8,0.001785658,0.471644726
2013/8/9,-0.004708999,0.478840863
2013/8/12,-0.000378017,0.491754667
2013/8/13,0.002029758,0.486101133
2013/8/14,-0.007363131,0.49071553
2013/8/15,-0.014809539,0.496047233
2013/8/16,-0.002034865,0.503160874
2013/8/19,-0.004700893,0.509790966
2013/8/20,-0.00051643,0.52642614
2013/8/21,-0.007052745,0.532290947
2013/8/22,0.004433171,0.54012081
2013/8/23,0.003120681,0.547679563
2013/8/26,-0.00427614,0.554587139
2013/8/27,-0.011461442,0.556333833
2013/8/28,0.003268851,0.56458257
2013/8/29,0.00110836,0.558440667
2013/8/30,-0.002066692,0.572430538
2013/9/3,0.001595587,0.563367215
2013/9/4,0.006511735,0.552198085
2013/9/5,0.000442609,0.542550889
2013/9/6,-0.00100335,0.552271119
2013/9/9,0.009379231,0.535336783
2013/9/10,0.008457725,0.525020954
2013/9/11,0.008882784,0.512094315
2013/9/12,-0.001695223,0.513665987
2013/9/13,0.004917097,0.520481635
2013/9/16,0.007691439,0.536849641
2013/9/17,0.002253058,0.550914483
2013/9/18,0.009434592,0.576338472
2013/9/19,-0.00257972,0.587487448
2013/9/20,-0.011931572,0.602405809
2013/9/23,-0.003222435,0.591683978
2013/9/24,-0.004346055,0.582553926
2013/9/25,-0.004007474,0.567395947
2013/9/26,0.003597206,0.571244696
2013/9/27,-0.004581108,0.561756827
2013/9/30,-0.008461968,0.554680717
2013/10/1,0.004091509,0.551320678
2013/10/2,-0.003862185,0.564991437
2013/10/3,-0.009071534,0.568118511
2013/10/4,0.005061692,0.578758177
2013/10/7,-0.009086724,0.584485149
2013/10/8,-0.010750363,0.598926486
2013/10/9,0.001788401,0.597061975
2013/10/10,0.021591233,0.601767856
2013/10/11,0.007314155,0.581848752
2013/10/14,0.004201278,0.572866137
2013/10/15,-0.008746573,0.566253757
2013/10/16,0.013478108,0.561844913
2013/10/17,-0.000141809,0.559053411
2013/10/18,0.001819878,0.576371632
2013/10/21,-0.000483894,0.592563595
2013/10/22,0.004890505,0.612983633
2013/10/23,-0.003518673,0.61888121
2013/10/24,0.006201322,0.618500788
2013/10/25,0.003929928,0.617173668
2013/10/28,-8.67E-05,0.625913765
2013/10/29,0.007131075,0.618965513
2013/10/30,-0.00393558,0.62042108
2013/10/31,-0.004685466,0.618639622
2013/11/1,0.004479923,0.627503192
2013/11/4,0.001508255,0.626407379
2013/11/5,-0.001337286,0.619025386
2013/11/6,0.008204069,0.616221001
2013/11/7,-0.009757308,0.622688493
2013/11/8,0.01070308,0.608143301
2013/11/11,0.001351725,0.596248026
2013/11/12,-0.002056843,0.598712583
2013/11/13,0.004495087,0.612682779
2013/11/14,0.003444401,0.614147821
2013/11/15,0.00536971,0.626030133
2013/11/18,0.000896745,0.630810683
2013/11/19,-0.000562877,0.639301988
2013/11/20,-0.004155291,0.640667693
2013/11/21,0.006842222,0.652858676
2013/11/22,0.003415773,0.648002842
2013/11/25,0.00048355,0.648968468
2013/11/26,1.62E-05,0.651580385
2013/11/27,0.001525017,0.649036426
2013/11/29,-0.000678604,0.639867649
2013/12/2,-0.004838119,0.639325765
2013/12/3,-0.005898513,0.623158837
2013/12/4,-0.001562678,0.618727886
2013/12/5,-0.004305099,0.619264619
