Date,log_returns,QHL,QHLp,QHLm
2011/8/11,0.038733759,0.389010115,0.340112398,0.388835615
2011/8/12,0.01121805,0.393502279,0.321066965,0.366737217
2011/8/15,0.018801604,0.484102398,0.038929355,0.471970504
2011/8/16,-0.006725577,0.63779043,0.666388093,0.388839267
2011/8/17,0.000375173,0.919037567,0.930112005,1.194259956
2011/8/18,-0.037470026,0.855335699,-0.01059791,2.333095968
2011/8/19,-0.015859483,0.691121958,-0.54313009,2.496202619
2011/8/22,0.0034145,0.412068421,0.372282927,0.791421448
2011/8/23,0.029243063,0.319321874,0.46329423,0.8418148
2011/8/24,0.012797169,0.240832343,0.422857353,0.592317486
2011/8/25,-0.015210437,0.203769525,0.459244771,0.459006038
2011/8/26,0.012010293,0.235925655,0.17723179,0.548670187
2011/8/29,0.02232062,0.167688817,0.492310504,0.098128608
2011/8/30,0.00179227,0.151774726,0.259462909,0.326668384
2011/8/31,0.00462426,0.203405955,0.404928297,0.036489786
2011/9/1,-0.010383049,0.413256548,0.950185492,-0.026104674
2011/9/2,-0.022285773,0.241561328,0.81720973,-0.421544185
2011/9/6,-0.00902258,0.200401811,0.698684048,-0.305935387
2011/9/7,0.024436619,0.176107837,-0.578314491,0.350524461
2011/9/8,-0.010484155,0.477090989,0.947413282,-0.396542228
2011/9/9,-0.027252298,0.50675756,0.8971427,-0.404349506
2011/9/12,0.006256695,0.325147793,-0.248802258,0.784528585
2011/9/13,0.00403574,0.025735301,-0.961563841,1.377259009
2011/9/14,0.012605423,-0.047871948,-1.252091277,1.754823936
2011/9/15,0.016442235,0.25253287,-0.24537309,1.119005321
2011/9/16,0.006617504,0.481589701,0.142007447,1.812181296
2011/9/19,-0.00943521,0.578366888,0.230865484,1.376587327
2011/9/20,0.000670768,0.529823603,0.62301627,0.375428634
2011/9/21,-0.02519227,0.567909034,0.625364893,0.613720449
2011/9/22,-0.03578001,0.492887394,0.28786684,1.080695084
2011/9/23,0.003501464,0.440101453,0.394100287,0.627537404
2011/9/26,0.024972717,0.360436925,-0.509652322,1.304742866
2011/9/27,0.013207565,0.323221539,0.480559894,0.754059244
2011/9/28,-0.016196491,0.2560595,0.20585302,0.270993252
2011/9/29,0.012910694,0.329924987,0.12991314,0.74969452
2011/9/30,-0.021806826,0.51254472,0.80984654,0.176934712
2011/10/3,-0.023932138,0.373019108,1.434055074,-0.276828768
2011/10/4,0.01429487,0.144479592,1.574243402,-0.569740025
2011/10/5,0.012068936,-0.065736737,-0.706793375,0.345281248
2011/10/6,0.016623478,0.044756731,0.374875709,-0.237244913
2011/10/7,-0.001818555,0.085721267,0.39634683,-0.922863337
2011/10/10,0.029293504,0.236119718,0.205861443,-0.457220912
2011/10/11,-0.001477496,0.267470869,-0.160085502,0.563563124
2011/10/12,0.008942665,0.323151373,0.147661136,0.858606795
2011/10/13,-0.003541338,0.410930567,0.473876153,0.781780327
2011/10/14,0.014389621,0.332091854,-0.248401179,1.013232403
2011/10/17,-0.021482944,0.231804382,-0.928011281,1.589251282
2011/10/18,0.015674527,0.110774913,-0.351533455,0.82479625
2011/10/19,-0.006275996,0.144288906,-0.088946792,0.869236069
2011/10/20,0.003224801,0.238766597,-0.207711901,0.913187831
2011/10/21,0.022870674,0.473777558,0.384227543,0.783810839
2011/10/24,0.008838114,0.541811732,0.047736824,1.40021929
2011/10/25,-0.01752779,0.546405539,0.34034843,0.77102544
2011/10/26,0.013778835,0.528041926,0.210695666,0.800599072
2011/10/27,0.028203197,0.55855216,-0.08099159,1.640651219
2011/10/28,0.00184618,0.658864106,0.011939408,1.565754509
2011/10/31,-0.022832269,0.467933425,1.394853524,-0.206133346
2011/11/1,-0.025161229,0.342842066,1.152976526,-0.396502145
2011/11/2,0.015159906,0.169530494,-0.179196335,0.650962321
2011/11/3,0.017456519,0.31163753,0.244503383,0.570908846
2011/11/4,-0.005096627,0.306330348,0.836476252,-0.111001258
2011/11/7,0.007080631,0.162904316,0.431219026,0.03590795
2011/11/8,0.00839906,-0.028295734,-0.201101333,0.510429283
2011/11/9,-0.032505726,-0.05946517,0.231149543,-0.209925135
2011/11/10,0.009533444,0.085730808,0.538641592,-0.513452116
2011/11/11,0.021615589,0.231129472,0.31331822,-0.006001576
2011/11/14,-0.006165253,0.234475252,-0.174518983,0.713636855
2011/11/15,0.001421295,0.232017477,-0.331758663,1.032804029
2011/11/16,-0.015880009,0.141505363,0.922854785,-0.10922437
2011/11/17,-0.011392096,0.078001712,-0.693907899,1.018332363
2011/11/18,0.002158113,0.18302888,-0.884449785,1.531277164
2011/11/21,-0.021321545,0.184422693,-0.32361419,0.927115391
2011/11/22,-0.00465171,0.240726073,-0.207865455,0.711358023
2011/11/23,-0.020761785,0.411633556,0.262135478,0.425754147
2011/11/25,-0.002291754,0.756598774,0.132721148,1.61436609
2011/11/28,0.025598646,0.888458089,0.148005091,1.904581385
2011/11/29,0.002826858,0.739659367,1.614313953,0.092278508
2011/11/30,0.041533325,0.505619125,0.356338024,0.891221357
2011/12/1,-0.002131664,0.353598036,-0.430927957,1.347265078
2011/12/2,-5.07E-05,0.372114931,0.100152461,0.920214894
2011/12/5,0.006502423,0.416902731,0.794511968,-0.063254368
2011/12/6,0.004313772,0.274243925,0.338339764,0.1770725
2011/12/7,0.003798497,0.111058897,0.184563577,0.472282149
2011/12/8,-0.016423402,0.138136007,0.348802588,0.180806392
2011/12/9,0.01542999,0.237389288,0.301418634,0.36328691
2011/12/12,-0.013457392,0.157920779,0.853285208,-0.332791822
2011/12/13,-0.005542981,-0.075937923,-0.417585547,0.514736471
2011/12/14,-0.011057197,-0.068213375,-0.306969221,0.338868296
2011/12/15,0.003826566,-0.0120442,0.027844933,-0.252124934
2011/12/16,-0.000203917,0.135355489,0.551546942,-0.412683154
2011/12/19,-0.008473921,0.284664184,0.05573032,0.656312883
2011/12/20,0.028265163,0.323375452,0.040785595,0.683368803
2011/12/21,0.000343641,0.306593098,0.244337282,0.340946625
2011/12/22,0.00510023,0.287847706,0.180380797,0.341396548
2011/12/23,0.010166191,0.456315933,-0.083091412,0.941429925
2011/12/27,-0.000215576,0.632195223,-0.17406601,1.700058416
2011/12/28,-0.011450551,0.59383102,0.686167029,0.358093814
2011/12/29,0.011099836,0.532297658,0.591208672,0.511037575
2011/12/30,-0.005670787,0.418111375,-0.331202251,1.535906139
